i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	25	0	5	0.0575	23.0	115.0	0.0
2	38	1	4	0.0925	29.4	147.0	1.0
3	22	0	5	0.05	11.0	55.0	0.0
4	55	0	5	0.1175	27.2	136.0	0.5
5	18	0	5	0.04	16.0	80.0	0.0
6	24	0	5	0.055	22.0	110.0	0.0
7	27	0	5	0.0625	15.4	77.0	0.5
8	27	0	5	0.06	21.8	109.0	0.5
9	22	0	5	0.05	20.0	100.0	0.0
10	32	0	5	0.075	26.6	133.0	0.5
11	21	0	5	0.0475	11.8	59.0	0.0
12	27	0	5	0.0625	19.6	98.0	0.0
13	27	0	5	0.0625	25.0	125.0	0.0
14	43	0	4	0.105	18.4	92.0	0.5
15	23	0	5	0.0525	19.0	95.0	0.5
16	42	0	5	0.0625	20.8	104.0	0.0
17	23	1	4	0.0575	15.8	79.0	1.0
18	15	0	5	0.0325	13.0	65.0	0.0
19	35	0	5	0.0825	18.6	93.0	0.5
20	31	0	5	0.0725	29.0	145.0	0.5
21	32	0	5	0.075	21.2	106.0	0.5
22	13	0	5	0.0275	11.0	55.0	0.0
23	19	0	5	0.0425	9.0	45.0	0.0
24	51	0	5	0.1225	38.0	190.0	0.5
25	38	0	5	0.09	22.2	111.0	0.0
26	58	0	4	0.1425	23.0	115.0	0.5
27	22	0	5	0.05	15.6	78.0	0.0
28	47	0	3	0.115	25.0	125.0	0.5
29	19	0	5	0.0425	8.2	41.0	0.5
30	21	0	5	0.0475	19.0	95.0	0.0
31	57	0	4	0.14	24.8	124.0	0.5
32	45	0	4	0.11	31.6	158.0	0.5
33	10	0	5	0.02	8.0	40.0	0.0
34	22	0	5	0.05	19.4	97.0	0.0
35	12	0	5	0.025	10.0	50.0	0.0
36	28	0	5	0.0575	10.8	54.0	0.5
37	15	1	4	0.0375	11.0	55.0	1.0
38	43	0	4	0.1025	18.8	94.0	0.5
39	25	0	5	0.0575	18.2	91.0	0.5
40	34	1	4	0.085	24.8	124.0	1.0
41	45	0	4	0.11	24.4	122.0	0.5
42	9	0	5	0.0175	7.0	35.0	0.0
43	42	0	3	0.1025	24.4	122.0	0.5
44	34	0	5	0.08	24.2	121.0	0.5
45	36	0	5	0.085	23.6	118.0	0.0
46	42	0	4	0.1025	9.8	49.0	0.5
47	43	1	4	0.1075	31.0	155.0	1.0
48	15	0	5	0.0325	7.6	38.0	0.0
49	30	0	5	0.07	20.8	104.0	0.0
50	20	0	5	0.045	10.0	50.0	0.5
51	24	0	5	0.055	22.0	110.0	0.0
52	23	1	4	0.0575	7.8	39.0	1.0
53	25	1	4	0.0625	9.8	49.0	1.0
54	8	0	5	0.015	6.0	30.0	0.0
55	8	0	5	0.015	6.0	30.0	0.0
56	33	0	5	0.0775	23.0	115.0	0.5
57	15	0	5	0.0325	11.4	57.0	0.0
58	57	0	5	0.1375	30.4	152.0	0.5
59	40	0	5	0.0925	28.4	142.0	0.5
60	14	0	5	0.03	8.4	42.0	0.5
61	28	0	5	0.065	10.8	54.0	0.5
62	50	0	4	0.12	22.2	111.0	0.5
63	49	0	5	0.1025	34.2	171.0	0.5
64	22	0	5	0.05	20.0	100.0	0.0
65	11	0	5	0.0225	9.0	45.0	0.0
66	28	0	5	0.065	18.8	94.0	0.5
67	21	0	5	0.0475	15.4	77.0	0.0
68	38	0	5	0.09	21.2	106.0	0.5
69	60	0	4	0.1475	30.2	151.0	0.5
70	30	0	5	0.07	18.4	92.0	0.0
71	14	0	5	0.03	12.0	60.0	0.0
72	24	0	5	0.055	22.0	110.0	0.0
73	31	0	5	0.0725	20.2	101.0	0.5
74	22	0	5	0.05	20.0	100.0	0.0
75	30	0	5	0.0525	22.0	110.0	0.0
76	39	1	4	0.095	11.6	58.0	1.0
77	26	0	5	0.06	11.4	57.0	0.5
78	27	0	5	0.0625	13.0	65.0	0.0
79	25	1	4	0.0625	17.0	85.0	1.0
80	34	0	5	0.08	22.4	112.0	0.5
81	32	0	5	0.075	28.8	144.0	0.5
82	33	0	5	0.0775	17.4	87.0	0.0
83	24	0	5	0.055	22.0	110.0	0.0
84	47	0	5	0.1125	19.8	99.0	0.0
85	21	0	5	0.0475	19.0	95.0	0.0
86	28	0	5	0.065	13.2	66.0	0.5
87	61	0	4	0.15	34.4	172.0	0.5
88	41	0	5	0.0975	21.4	107.0	0.5
89	16	1	4	0.04	10.4	52.0	1.0
90	47	1	4	0.1175	18.2	91.0	1.0
91	37	0	5	0.0875	29.8	149.0	0.5
92	30	0	5	0.07	17.6	88.0	0.0
93	22	0	5	0.05	10.4	52.0	0.5
94	17	0	5	0.035	9.4	47.0	0.5
95	39	0	5	0.0925	33.8	169.0	0.0
96	31	0	5	0.0725	20.6	103.0	0.5
97	26	0	5	0.06	24.0	120.0	0.0
98	51	0	4	0.11	20.4	102.0	0.5
99	33	1	4	0.0825	29.2	146.0	1.0
100	37	0	5	0.0875	24.2	121.0	0.5
101	20	1	4	0.05	4.0	20.0	1.0
102	5	0	5	0.0075	3.0	15.0	0.0
103	15	0	5	0.0325	13.0	65.0	0.0
104	44	0	5	0.105	22.6	113.0	0.5
105	32	0	5	0.075	26.0	130.0	0.5
106	6	0	5	0.01	4.0	20.0	0.0
107	20	0	5	0.045	18.0	90.0	0.0
108	31	0	5	0.0725	17.0	85.0	0.5
109	16	0	5	0.035	14.0	70.0	0.0
110	25	0	5	0.0575	8.6	43.0	0.5
111	16	0	5	0.035	11.0	55.0	0.5
112	18	1	4	0.045	11.2	56.0	1.0
113	14	0	5	0.03	12.0	60.0	0.0
114	23	0	5	0.0525	21.0	105.0	0.0
115	22	1	4	0.055	14.0	70.0	1.0
116	36	0	5	0.085	19.0	95.0	0.5
117	24	0	5	0.055	19.2	96.0	0.0
118	27	1	4	0.0675	9.4	47.0	1.0
119	24	0	5	0.055	22.0	110.0	0.0
120	46	0	5	0.11	29.0	145.0	0.5
121	37	1	4	0.0925	26.0	130.0	1.0
122	34	0	5	0.08	32.0	160.0	0.0
123	37	0	5	0.0875	26.0	130.0	0.5
124	20	0	5	0.045	18.0	90.0	0.0
125	34	0	5	0.0725	26.8	134.0	0.5
126	41	0	5	0.0975	15.8	79.0	0.5
127	7	0	5	0.0125	5.0	25.0	0.0
128	34	0	5	0.08	17.6	88.0	0.5
129	31	0	5	0.0725	19.4	97.0	0.5
130	16	1	3	0.04	10.0	50.0	1.0
131	13	0	5	0.0275	11.0	55.0	0.0
132	9	0	5	0.0175	7.0	35.0	0.0
133	24	0	5	0.055	22.0	110.0	0.0
134	16	0	5	0.035	14.0	70.0	0.0
135	23	0	5	0.0525	21.0	105.0	0.0
136	57	0	4	0.14	16.4	82.0	0.5
137	29	0	5	0.0675	7.8	39.0	0.5
138	17	0	5	0.035	6.2	31.0	0.5
139	35	1	4	0.07	18.4	92.0	1.0
140	17	0	5	0.0375	15.0	75.0	0.0
141	30	0	5	0.07	20.0	100.0	0.5
142	29	0	5	0.0675	23.6	118.0	0.0
143	36	0	5	0.085	15.4	77.0	0.5
