i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	32	0	2	0.075	30.0	60	0.0
2	13	0	2	0.0275	11.0	22	0.0
3	26	0	2	0.06	24.0	48	0.0
4	32	0	2	0.075	30.0	60	0.0
5	43	1	1	0.0925	27.5	55	1.0
6	37	0	2	0.0875	31.0	62	0.0
7	26	0	2	0.06	24.0	48	0.0
8	16	1	1	0.04	15.5	31	1.0
9	38	0	2	0.09	34.0	68	0.0
10	15	0	2	0.0325	13.0	26	0.0
11	19	0	2	0.0425	17.0	34	0.0
12	23	0	2	0.0525	21.0	42	0.0
13	24	0	2	0.055	22.0	44	0.0
14	19	0	2	0.0425	10.0	20	0.0
15	16	0	2	0.035	14.0	28	0.0
16	11	0	2	0.0225	9.0	18	0.0
17	19	0	2	0.0425	17.0	34	0.0
18	18	0	2	0.04	16.0	32	0.0
19	35	0	2	0.0825	33.0	66	0.0
20	8	0	2	0.015	6.0	12	0.0
21	19	0	2	0.0425	17.0	34	0.0
22	22	0	2	0.05	20.0	40	0.0
23	15	0	2	0.0325	13.0	26	0.0
24	9	0	2	0.0175	7.0	14	0.0
25	34	0	2	0.08	32.0	64	0.0
26	47	1	1	0.095	28.5	57	1.0
27	49	0	2	0.1175	47.0	94	0.0
28	14	0	2	0.03	12.0	24	0.0
29	17	1	0	0.0425	17.0	34	1.0
30	17	0	2	0.0375	15.0	30	0.0
31	23	0	2	0.0525	21.0	42	0.0
32	14	0	2	0.03	12.0	24	0.0
33	23	0	2	0.0525	21.0	42	0.0
34	24	0	2	0.055	22.0	44	0.0
35	26	0	2	0.06	24.0	48	0.0
36	27	0	2	0.0625	25.0	50	0.0
37	88	0	2	0.1725	65.5	131	0.0
38	29	0	2	0.0675	27.0	54	0.0
39	3	0	2	0.0025	1.0	2	0.0
40	27	0	2	0.0625	25.0	50	0.0
41	11	0	2	0.0225	9.0	18	0.0
42	25	0	2	0.0575	23.0	46	0.0
43	37	0	2	0.0875	35.0	70	0.0
44	15	1	0	0.0375	15.0	30	1.0
45	21	0	2	0.0475	19.0	38	0.0
46	1	1	0	0.0025	1.0	2	1.0
47	11	0	2	0.0225	9.0	18	0.0
48	20	0	2	0.045	18.0	36	0.0
49	20	0	2	0.045	18.0	36	0.0
50	8	0	2	0.015	6.0	12	0.0
51	35	0	2	0.0725	28.5	57	0.0
52	27	0	2	0.0625	25.0	50	0.0
53	35	0	2	0.06	22.0	44	0.0
54	26	0	2	0.06	24.0	48	0.0
55	48	1	1	0.105	47.5	95	1.0
56	19	0	2	0.0425	17.0	34	0.0
57	18	0	2	0.04	16.0	32	0.0
58	14	0	2	0.03	12.0	24	0.0
59	31	0	2	0.0725	29.0	58	0.0
60	29	0	2	0.0675	22.0	44	0.0
61	17	0	2	0.0375	15.0	30	0.0
62	18	0	2	0.04	16.0	32	0.0
63	31	1	1	0.0775	28.0	56	1.0
64	28	0	2	0.065	26.0	52	0.0
65	20	0	2	0.045	14.5	29	0.0
66	24	0	2	0.055	22.0	44	0.0
67	38	0	2	0.09	28.0	56	0.0
68	29	0	2	0.0675	27.0	54	0.0
69	20	0	2	0.045	18.0	36	0.0
70	16	0	2	0.035	14.0	28	0.0
71	14	0	2	0.03	12.0	24	0.0
72	47	1	1	0.1175	38.0	76	1.0
73	46	0	2	0.08	31.0	62	0.0
74	30	0	2	0.07	28.0	56	0.0
75	20	0	2	0.045	18.0	36	0.0
76	11	0	2	0.0225	9.0	18	0.0
77	25	0	2	0.0575	23.0	46	0.0
78	14	0	2	0.03	12.0	24	0.0
79	25	0	2	0.0425	18.5	37	0.0
80	17	0	2	0.0375	15.0	30	0.0
81	19	0	2	0.0425	17.0	34	0.0
82	13	0	2	0.0275	11.0	22	0.0
83	14	1	1	0.035	13.5	27	1.0
84	12	0	2	0.025	10.0	20	0.0
85	32	0	2	0.075	30.0	60	0.0
86	21	0	2	0.0475	19.0	38	0.0
87	29	0	2	0.0525	22.5	45	0.0
88	17	0	2	0.0375	15.0	30	0.0
89	29	0	2	0.0675	27.0	54	0.0
