i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	42	0	5	0.215	24.6	123.0	0.0
2	21	0	5	0.05	10.8	54.0	0.0
3	43	0	5	0.14	19.0	95.0	0.0
4	66	0	5	0.255	32.0	160.0	0.0
5	73	0	5	0.2275	27.0	135.0	0.0
6	52	0	5	0.2075	25.2	126.0	0.0
7	26	1	2	0.15	24.2	121.0	1.0
8	41	0	5	0.2275	27.0	135.0	0.0
9	30	0	5	0.095	13.8	69.0	0.0
10	62	0	5	0.14	18.6	93.0	0.0
11	18	0	5	0.0775	11.4	57.0	0.0
12	50	0	5	0.165	30.2	151.0	0.0
13	35	1	2	0.1925	25.6	128.0	1.0
14	43	0	5	0.1	13.0	65.0	0.0
15	44	0	5	0.1025	19.2	96.0	0.0
16	20	1	0	0.14	18.6	93.0	1.0
17	28	1	2	0.1425	19.2	96.0	1.0
18	4	0	5	0.005	2.0	10.0	0.0
19	51	0	5	0.205	26.2	131.0	0.0
20	21	1	2	0.1325	17.2	86.0	1.0
21	30	1	2	0.1775	24.6	123.0	1.0
22	31	1	3	0.215	25.4	127.0	1.0
23	37	0	5	0.1775	22.0	110.0	0.0
24	43	0	5	0.175	23.6	118.0	0.0
25	37	0	5	0.1325	16.8	84.0	0.0
26	30	1	3	0.1575	18.6	93.0	1.0
27	46	0	5	0.21	26.6	133.0	0.0
28	70	0	5	0.2175	25.4	127.0	0.0
29	37	0	5	0.11	18.8	94.0	0.0
30	3	1	4	0.0075	2.2	11.0	1.0
31	29	0	5	0.1825	20.4	102.0	0.0
32	24	1	1	0.1575	22.4	112.0	1.0
33	28	1	0	0.1575	23.4	117.0	1.0
34	6	1	4	0.015	5.2	26.0	1.0
35	41	0	5	0.22	28.0	140.0	0.0
36	45	0	5	0.16	24.2	121.0	0.0
37	34	0	5	0.1075	21.2	106.0	0.0
38	57	0	5	0.1675	21.0	105.0	0.0
39	77	0	5	0.2325	28.8	144.0	0.0
40	51	0	5	0.23	29.0	145.0	0.0
41	36	0	5	0.0525	11.2	56.0	0.0
42	20	0	5	0.1225	13.8	69.0	0.0
43	32	0	5	0.1375	19.2	96.0	0.0
44	37	0	5	0.145	20.8	104.0	0.0
45	44	0	5	0.2325	25.2	126.0	0.0
46	56	0	5	0.1775	25.0	125.0	0.0
47	32	0	5	0.1225	22.8	114.0	0.0
48	34	1	3	0.195	21.6	108.0	1.0
49	55	0	5	0.1975	26.0	130.0	0.0
50	9	0	5	0.0175	7.0	35.0	0.0
51	42	0	5	0.2475	26.6	133.0	0.0
52	27	0	5	0.12	14.8	74.0	0.0
53	28	0	5	0.1175	20.2	101.0	0.0
54	34	0	5	0.095	14.4	72.0	0.0
55	32	1	3	0.1575	23.6	118.0	1.0
56	48	0	5	0.2125	27.4	137.0	0.0
57	64	0	5	0.24	31.4	157.0	0.0
58	22	1	0	0.1675	18.4	92.0	1.0
59	33	1	2	0.185	22.0	110.0	1.0
60	22	1	3	0.115	16.2	81.0	1.0
61	38	1	4	0.1875	25.2	126.0	1.0
62	27	1	4	0.1275	14.4	72.0	1.0
63	16	1	0	0.0825	16.0	80.0	1.0
64	59	0	5	0.2	27.4	137.0	0.0
65	73	0	5	0.235	31.8	159.0	0.0
66	30	1	2	0.1825	21.4	107.0	1.0
67	53	0	5	0.1875	24.4	122.0	0.0
68	28	0	5	0.1525	18.0	90.0	0.0
69	33	0	5	0.13	20.2	101.0	0.0
70	38	0	5	0.145	20.4	102.0	0.0
71	38	1	1	0.2475	30.2	151.0	1.0
72	4	1	2	0.02	3.6	18.0	1.0
73	32	0	5	0.18	21.6	108.0	0.0
74	37	1	3	0.2175	25.6	128.0	1.0
75	43	0	5	0.2175	27.6	138.0	0.0
76	47	0	5	0.185	23.0	115.0	0.0
77	44	0	5	0.235	25.0	125.0	0.0
78	39	1	4	0.18	20.4	102.0	1.0
79	58	0	5	0.26	27.8	139.0	0.0
80	16	1	0	0.0875	13.0	65.0	1.0
81	20	1	0	0.145	19.4	97.0	1.0
82	14	0	5	0.0425	10.4	52.0	0.0
83	52	0	5	0.2025	29.8	149.0	0.0
84	37	0	5	0.1525	17.2	86.0	0.0
85	63	0	5	0.26	31.0	155.0	0.0
86	49	0	5	0.275	30.0	150.0	0.0
87	48	0	5	0.1775	20.8	104.0	0.0
88	29	1	4	0.1575	19.2	96.0	1.0
89	17	1	0	0.075	16.6	83.0	1.0
90	45	0	5	0.1975	20.2	101.0	0.0
91	53	0	5	0.1775	23.0	115.0	0.0
92	12	1	1	0.065	10.8	54.0	1.0
93	53	0	5	0.23	28.0	140.0	0.0
94	21	0	5	0.1075	14.6	73.0	0.0
95	54	0	5	0.1975	23.0	115.0	0.0
96	35	0	5	0.07	7.4	37.0	0.0
97	47	0	5	0.2225	31.6	158.0	0.0
98	59	0	5	0.2525	30.6	153.0	0.0
99	57	0	5	0.2225	24.2	121.0	0.0
100	40	0	5	0.19	21.2	106.0	0.0
101	43	0	5	0.1775	21.4	107.0	0.0
102	1	1	4	0.0025	0.2	1.0	1.0
103	53	0	5	0.195	22.8	114.0	0.0
104	25	1	2	0.1775	19.2	96.0	1.0
105	42	0	5	0.16	21.4	107.0	0.0
106	15	1	3	0.0475	14.4	72.0	1.0
107	34	0	5	0.2375	24.8	124.0	0.0
108	58	0	5	0.225	27.2	136.0	0.0
109	14	1	0	0.0725	14.0	70.0	1.0
110	54	0	5	0.21	24.0	120.0	0.0
111	33	1	4	0.125	16.8	84.0	1.0
112	43	0	5	0.1725	22.8	114.0	0.0
113	36	1	3	0.2	24.2	121.0	1.0
114	47	0	5	0.145	15.6	78.0	0.0
115	37	1	4	0.12	23.2	116.0	1.0
116	30	0	5	0.15	17.6	88.0	0.0
117	41	1	3	0.2025	25.2	126.0	1.0
118	10	1	0	0.0375	10.0	50.0	1.0
119	36	0	5	0.1775	22.8	114.0	0.0
120	38	0	5	0.105	16.2	81.0	0.0
121	22	1	1	0.1675	19.6	98.0	1.0
122	14	1	3	0.06	12.4	62.0	1.0
123	66	1	4	0.27	31.0	155.0	1.0
124	52	0	5	0.2475	31.8	159.0	0.0
125	24	1	0	0.1525	19.4	97.0	1.0
126	51	0	5	0.185	25.0	125.0	0.0
127	10	1	0	0.0325	10.0	50.0	1.0
128	42	0	5	0.1775	27.4	137.0	0.0
129	47	0	5	0.1725	22.2	111.0	0.0
130	29	0	5	0.175	18.0	90.0	0.0
131	45	0	5	0.095	19.4	97.0	0.0
132	46	0	5	0.2075	23.2	116.0	0.0
133	17	1	1	0.1	14.6	73.0	1.0
134	49	0	5	0.2025	25.6	128.0	0.0
135	16	1	2	0.1075	13.2	66.0	1.0
136	55	0	5	0.2075	25.2	126.0	0.0
137	9	1	0	0.03	9.0	45.0	1.0
138	36	0	5	0.14	22.0	110.0	0.0
139	8	1	0	0.0375	8.0	40.0	1.0
140	23	1	0	0.13	21.2	106.0	1.0
141	27	1	3	0.1325	16.2	81.0	1.0
142	33	1	3	0.205	21.6	108.0	1.0
143	47	0	5	0.2375	27.8	139.0	0.0
144	47	0	5	0.2225	25.0	125.0	0.0
145	63	0	5	0.2475	28.2	141.0	0.0
146	37	1	3	0.2125	25.6	128.0	1.0
147	30	0	5	0.1	15.0	75.0	0.0
148	27	0	5	0.1025	15.2	76.0	0.0
149	47	0	5	0.1275	22.2	111.0	0.0
150	35	0	5	0.2	25.2	126.0	0.0
151	50	0	5	0.2225	25.2	126.0	0.0
152	64	0	5	0.17	24.6	123.0	0.0
153	31	1	2	0.1225	22.0	110.0	1.0
154	43	1	4	0.1775	25.2	126.0	1.0
155	26	1	2	0.15	20.4	102.0	1.0
156	45	0	5	0.2325	28.8	144.0	0.0
157	25	0	5	0.145	15.2	76.0	0.0
158	29	0	5	0.15	17.8	89.0	0.0
159	51	0	5	0.2375	28.6	143.0	0.0
160	24	1	0	0.1975	23.4	117.0	1.0
161	29	1	3	0.1925	23.8	119.0	1.0
162	53	0	5	0.28	29.8	149.0	0.0
163	47	0	5	0.2375	30.8	154.0	0.0
