i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	7	0	1	0.0125	5.0	5.0	0.0
2	15	0	1	0.0325	13.0	13.0	0.2
3	26	0	1	0.06	24.0	24.0	0.2
4	47	0	1	0.1125	45.0	45.0	0.6
5	9	0	1	0.0175	7.0	7.0	0.0
6	28	0	1	0.065	26.0	26.0	0.6
7	25	0	1	0.0575	23.0	23.0	0.2
8	2	0	1	0.0	0.0	0.0	0.0
9	29	0	1	0.0675	27.0	27.0	0.2
10	15	0	1	0.0325	13.0	13.0	0.0
11	35	0	1	0.0825	33.0	33.0	0.2
12	33	0	1	0.0775	31.0	31.0	0.4
13	25	0	1	0.0575	23.0	23.0	0.4
14	6	0	1	0.01	4.0	4.0	0.0
15	4	0	1	0.005	2.0	2.0	0.0
16	30	0	1	0.07	28.0	28.0	0.4
17	11	0	1	0.0225	9.0	9.0	0.0
18	7	0	1	0.0125	5.0	5.0	0.0
19	25	0	1	0.0575	23.0	23.0	0.2
20	21	0	1	0.0475	19.0	19.0	0.2
21	41	0	0	0.095	40.0	40.0	0.8
22	17	0	1	0.035	15.0	15.0	0.2
23	26	0	1	0.06	24.0	24.0	0.2
24	13	0	1	0.0275	11.0	11.0	0.0
25	26	0	1	0.06	24.0	24.0	0.2
26	10	0	1	0.02	8.0	8.0	0.0
27	46	0	1	0.0975	44.0	44.0	0.6
28	7	0	1	0.0125	5.0	5.0	0.0
29	4	0	1	0.005	2.0	2.0	0.0
30	25	0	1	0.0575	23.0	23.0	0.2
31	20	0	1	0.045	18.0	18.0	0.2
32	18	0	1	0.04	16.0	16.0	0.2
33	32	0	1	0.075	30.0	30.0	0.2
34	35	0	1	0.0825	33.0	33.0	0.4
35	7	0	1	0.0125	5.0	5.0	0.0
36	14	0	1	0.03	12.0	12.0	0.0
37	56	0	1	0.135	54.0	54.0	0.6
38	79	0	0	0.195	78.0	78.0	0.8
39	30	0	1	0.0625	28.0	28.0	0.2
40	3	0	1	0.0025	1.0	1.0	0.0
41	34	0	1	0.08	32.0	32.0	0.2
42	5	0	1	0.0075	3.0	3.0	0.0
43	10	0	1	0.02	8.0	8.0	0.0
44	26	0	1	0.06	24.0	24.0	0.6
45	41	0	1	0.0975	39.0	39.0	0.4
46	18	0	1	0.04	16.0	16.0	0.0
47	30	0	1	0.065	28.0	28.0	0.4
