i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	9	0	1	0.0175	7.0	7.0	0.0
2	12	0	1	0.025	10.0	10.0	0.0
3	15	0	1	0.0325	13.0	13.0	0.25
4	39	0	1	0.09	37.0	37.0	0.25
5	30	0	1	0.06	28.0	28.0	0.5
6	7	0	1	0.0125	5.0	5.0	0.0
7	30	0	1	0.07	28.0	28.0	0.25
8	35	0	1	0.08	33.0	33.0	0.0
9	26	0	1	0.06	24.0	24.0	0.0
10	42	0	1	0.095	40.0	40.0	0.5
11	12	0	1	0.025	10.0	10.0	0.0
12	33	0	1	0.075	31.0	31.0	0.25
13	24	0	1	0.055	22.0	22.0	0.0
14	11	0	1	0.0225	9.0	9.0	0.0
15	33	0	1	0.0775	31.0	31.0	0.0
16	30	0	1	0.07	28.0	28.0	0.0
17	48	0	1	0.11	46.0	46.0	0.5
18	40	0	1	0.0925	38.0	38.0	0.25
19	26	0	1	0.055	24.0	24.0	0.5
20	33	0	1	0.0775	31.0	31.0	0.25
21	36	0	1	0.0825	34.0	34.0	0.0
22	21	0	1	0.0475	19.0	19.0	0.25
23	20	0	1	0.045	18.0	18.0	0.0
24	12	0	1	0.025	10.0	10.0	0.0
25	30	0	1	0.07	28.0	28.0	0.0
26	21	0	1	0.045	19.0	19.0	0.0
27	4	0	1	0.005	2.0	2.0	0.25
28	28	0	1	0.065	26.0	26.0	0.25
29	14	0	1	0.03	12.0	12.0	0.25
30	8	0	1	0.015	6.0	6.0	0.0
31	3	0	1	0.0025	1.0	1.0	0.0
32	38	0	1	0.085	36.0	36.0	0.25
33	50	0	1	0.115	48.0	48.0	0.25
34	23	0	1	0.0525	21.0	21.0	0.0
35	43	0	1	0.1	41.0	41.0	0.0
36	53	0	1	0.12	51.0	51.0	0.25
37	32	0	1	0.0725	30.0	30.0	0.25
38	20	0	1	0.045	18.0	18.0	0.0
39	61	0	1	0.1325	59.0	59.0	0.5
40	35	0	1	0.0775	33.0	33.0	0.25
41	23	0	1	0.05	21.0	21.0	0.25
42	15	0	1	0.0325	13.0	13.0	0.0
43	47	0	1	0.11	45.0	45.0	0.5
44	61	0	1	0.135	59.0	59.0	0.5
45	31	0	1	0.07	29.0	29.0	0.0
46	10	0	1	0.02	8.0	8.0	0.0
47	48	0	1	0.1025	46.0	46.0	0.5
48	34	0	1	0.08	32.0	32.0	0.0
49	50	0	1	0.1025	48.0	48.0	0.25
50	23	0	1	0.0525	21.0	21.0	0.0
51	29	0	1	0.065	27.0	27.0	0.0
52	36	0	1	0.0825	34.0	34.0	0.25
53	59	0	1	0.135	57.0	57.0	0.5
54	22	0	1	0.05	20.0	20.0	0.0
55	20	0	1	0.045	18.0	18.0	0.25
56	18	0	1	0.04	16.0	16.0	0.0
57	30	0	1	0.07	28.0	28.0	0.0
58	10	0	1	0.02	8.0	8.0	0.0
59	16	0	1	0.035	14.0	14.0	0.0
60	24	0	1	0.055	22.0	22.0	0.0
