i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	23	0	5	0.0525	7.4	37.0	0.25
2	27	0	5	0.0625	18.2	91.0	0.5
3	22	0	5	0.0475	15.4	77.0	0.5
4	28	0	5	0.065	20.6	103.0	0.25
5	34	0	5	0.0525	24.8	124.0	0.5
6	33	0	3	0.0725	20.0	100.0	0.75
7	22	0	5	0.05	18.8	94.0	0.25
8	7	0	5	0.0125	5.0	25.0	0.0
9	42	0	5	0.1	25.0	125.0	0.5
10	13	0	5	0.0275	11.0	55.0	0.0
11	60	0	5	0.1425	35.8	179.0	0.5
12	23	0	5	0.04	16.2	81.0	0.25
13	16	0	5	0.035	10.4	52.0	0.5
14	17	0	5	0.0375	15.0	75.0	0.25
15	10	0	5	0.02	8.0	40.0	0.0
16	46	0	5	0.11	25.2	126.0	0.5
17	44	0	4	0.1075	27.0	135.0	0.75
18	26	0	5	0.06	21.6	108.0	0.25
19	30	0	5	0.0675	8.0	40.0	0.5
20	55	0	5	0.1325	41.4	207.0	0.5
21	40	0	4	0.095	23.4	117.0	0.75
22	20	0	5	0.045	18.0	90.0	0.0
23	34	0	5	0.08	23.2	116.0	0.5
24	18	0	5	0.04	16.0	80.0	0.25
25	40	0	4	0.095	27.6	138.0	0.75
26	11	0	5	0.0225	9.0	45.0	0.0
27	47	0	4	0.115	21.6	108.0	0.75
28	19	0	5	0.0425	16.8	84.0	0.25
29	63	0	5	0.1525	37.2	186.0	0.75
30	30	0	5	0.0675	14.8	74.0	0.5
31	25	0	5	0.0575	15.8	79.0	0.5
32	63	0	4	0.155	45.8	229.0	0.75
33	33	0	4	0.08	21.4	107.0	0.75
34	41	0	4	0.1	24.4	122.0	0.75
35	15	0	5	0.0325	8.6	43.0	0.5
36	31	0	5	0.07	22.0	110.0	0.5
37	40	0	5	0.0925	30.8	154.0	0.25
38	9	0	5	0.0175	4.6	23.0	0.25
39	54	0	4	0.13	35.6	178.0	0.75
40	54	0	4	0.1325	41.4	207.0	0.75
41	53	0	4	0.1275	26.4	132.0	0.75
42	20	0	5	0.045	16.8	84.0	0.25
43	51	0	5	0.1225	42.6	213.0	0.25
44	21	0	5	0.045	14.8	74.0	0.5
45	25	0	5	0.0575	23.0	115.0	0.25
46	2	0	5	0.0	0.0	0.0	0.0
47	10	0	5	0.02	8.0	40.0	0.0
48	30	0	5	0.07	15.0	75.0	0.5
49	56	0	3	0.1375	33.4	167.0	0.75
50	12	0	5	0.025	8.8	44.0	0.25
51	40	0	5	0.095	35.6	178.0	0.25
52	48	0	4	0.1175	33.4	167.0	0.75
53	22	0	3	0.0525	13.0	65.0	0.75
54	26	0	5	0.06	17.6	88.0	0.25
55	31	0	5	0.07	21.8	109.0	0.5
56	15	0	5	0.0325	8.8	44.0	0.25
57	25	0	4	0.06	16.4	82.0	0.75
58	12	0	5	0.025	7.6	38.0	0.25
59	48	0	5	0.1125	26.0	130.0	0.5
60	31	0	5	0.0725	16.4	82.0	0.5
61	22	0	5	0.05	19.0	95.0	0.25
62	53	0	5	0.1275	41.4	207.0	0.5
63	45	0	5	0.1075	35.0	175.0	0.5
64	39	0	5	0.0925	31.4	157.0	0.5
65	44	0	5	0.1025	23.6	118.0	0.5
66	49	0	5	0.1075	20.8	104.0	0.5
67	14	0	5	0.03	12.0	60.0	0.0
68	46	0	4	0.1125	21.2	106.0	0.75
69	22	0	5	0.0425	16.4	82.0	0.25
70	34	0	5	0.075	26.4	132.0	0.5
71	25	0	5	0.0575	16.2	81.0	0.25
72	38	0	5	0.09	32.0	160.0	0.25
73	35	0	5	0.08	23.4	117.0	0.5
74	29	0	5	0.065	16.8	84.0	0.5
75	50	0	5	0.12	15.2	76.0	0.5
76	53	0	4	0.13	31.6	158.0	0.75
77	21	1	4	0.0525	11.2	56.0	1.0
78	19	0	5	0.0425	16.6	83.0	0.25
79	10	0	5	0.02	8.0	40.0	0.0
80	69	0	3	0.17	31.4	157.0	0.75
81	14	0	5	0.03	12.0	60.0	0.0
82	5	0	5	0.0075	3.0	15.0	0.0
83	9	0	5	0.0175	7.0	35.0	0.0
84	44	0	5	0.105	26.2	131.0	0.5
85	3	0	5	0.0025	1.0	5.0	0.0
86	21	0	5	0.0475	11.0	55.0	0.5
87	9	0	5	0.0175	7.0	35.0	0.0
88	24	0	5	0.05	22.0	110.0	0.5
89	37	1	4	0.0925	15.0	75.0	1.0
90	35	0	5	0.0825	31.6	158.0	0.0
91	22	0	5	0.05	15.2	76.0	0.5
92	57	0	5	0.1375	35.8	179.0	0.75
