i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	27	0	5	0.085	9.2	46.0	0.25
2	36	0	5	0.1325	18.4	92.0	0.75
3	49	0	5	0.2925	30.0	150.0	0.75
4	38	0	5	0.2175	26.8	134.0	0.25
5	38	0	5	0.1375	22.4	112.0	0.5
6	38	0	5	0.1975	22.8	114.0	0.5
7	38	0	5	0.13	20.4	102.0	0.5
8	63	0	5	0.2425	31.4	157.0	0.75
9	42	0	5	0.1975	25.6	128.0	0.5
10	66	0	5	0.255	31.6	158.0	0.75
11	48	0	5	0.18	23.8	119.0	0.25
12	51	0	5	0.2775	30.2	151.0	0.5
13	28	0	5	0.085	14.8	74.0	0.25
14	51	0	5	0.135	22.6	113.0	0.5
15	34	0	5	0.1475	19.4	97.0	0.75
16	55	0	5	0.14	20.6	103.0	0.75
17	38	0	5	0.1675	28.6	143.0	0.5
18	47	0	5	0.2325	27.4	137.0	0.5
19	38	0	5	0.1475	19.4	97.0	0.75
20	33	0	5	0.12	15.0	75.0	0.75
21	33	0	5	0.15	19.2	96.0	0.75
22	24	0	5	0.13	15.8	79.0	0.5
23	65	0	5	0.28	33.4	167.0	0.75
24	29	0	5	0.165	19.6	98.0	0.5
25	24	0	5	0.1275	17.2	86.0	0.5
26	67	1	4	0.2075	31.6	158.0	1.0
27	37	1	4	0.15	19.6	98.0	1.0
28	42	0	5	0.145	22.0	110.0	0.75
29	72	0	5	0.2225	25.0	125.0	0.75
30	58	0	5	0.24	25.8	129.0	0.75
31	47	0	5	0.1775	21.0	105.0	0.5
32	34	0	5	0.1375	20.6	103.0	0.5
33	41	0	5	0.14	21.8	109.0	0.5
34	56	0	5	0.21	28.8	144.0	0.5
35	52	0	5	0.2025	21.2	106.0	0.5
36	53	0	5	0.25	28.0	140.0	0.75
37	46	0	5	0.19	23.8	119.0	0.5
38	32	0	5	0.1375	22.2	111.0	0.25
39	51	0	5	0.2375	30.2	151.0	0.75
40	64	0	5	0.19	26.6	133.0	0.75
41	40	0	5	0.1325	20.6	103.0	0.5
42	6	0	5	0.01	3.2	16.0	0.25
43	37	1	1	0.155	21.8	109.0	1.0
44	54	0	5	0.185	23.8	119.0	0.25
45	53	1	4	0.24	28.2	141.0	1.0
46	29	0	5	0.1275	17.6	88.0	0.5
47	58	0	5	0.2675	31.2	156.0	0.75
48	33	0	5	0.1275	15.6	78.0	0.5
49	31	1	3	0.13	18.6	93.0	1.0
50	67	0	5	0.2225	27.0	135.0	0.75
51	30	1	2	0.175	19.4	97.0	1.0
52	38	0	5	0.1475	17.8	89.0	0.75
53	23	1	2	0.15	15.6	78.0	1.0
54	36	0	5	0.1675	20.8	104.0	0.5
55	37	0	5	0.1775	20.6	103.0	0.25
56	40	0	5	0.18	21.0	105.0	0.75
57	37	0	5	0.185	22.2	111.0	0.5
58	57	0	5	0.19	26.0	130.0	0.75
59	46	0	5	0.2025	24.0	120.0	0.25
60	54	0	5	0.1975	23.8	119.0	0.5
61	2	0	5	0.0	0.0	0.0	0.0
62	32	0	5	0.17	19.2	96.0	0.5
63	70	0	5	0.2175	28.2	141.0	0.75
64	57	0	5	0.2675	32.4	162.0	0.75
65	31	1	2	0.1575	19.2	96.0	1.0
66	54	0	5	0.15	27.2	136.0	0.75
67	46	0	5	0.2	23.4	117.0	0.5
68	75	0	5	0.15	14.6	73.0	0.5
69	41	0	5	0.21	24.2	121.0	0.75
70	41	0	5	0.175	20.8	104.0	0.75
71	34	0	5	0.1725	20.0	100.0	0.5
72	59	0	5	0.2475	31.4	157.0	0.75
73	55	0	5	0.17	26.4	132.0	0.5
74	22	0	5	0.1	13.2	66.0	0.25
75	62	0	5	0.1925	30.0	150.0	0.5
76	67	0	5	0.185	22.0	110.0	0.25
77	38	0	5	0.205	27.0	135.0	0.75
78	41	0	5	0.195	24.0	120.0	0.75
79	47	0	5	0.145	20.2	101.0	0.75
80	31	1	3	0.14	21.2	106.0	1.0
81	66	0	5	0.2625	28.6	143.0	0.25
82	49	0	5	0.2275	28.0	140.0	0.75
83	37	1	3	0.2325	25.0	125.0	1.0
84	50	0	5	0.185	22.6	113.0	0.75
85	28	0	5	0.105	14.2	71.0	0.5
86	18	1	0	0.11	15.0	75.0	1.0
87	37	1	3	0.21	22.0	110.0	1.0
88	43	0	5	0.1525	17.2	86.0	0.75
89	34	0	5	0.155	22.2	111.0	0.5
90	40	0	5	0.175	23.8	119.0	0.5
91	35	0	5	0.1925	20.6	103.0	0.75
92	49	0	5	0.24	25.0	125.0	0.5
93	52	0	5	0.15	16.2	81.0	0.5
94	66	0	5	0.18	25.6	128.0	0.75
95	47	0	5	0.12	23.2	116.0	0.5
96	47	0	5	0.1675	23.4	117.0	0.75
97	38	0	5	0.11	18.8	94.0	0.25
98	58	1	4	0.245	32.8	164.0	1.0
99	42	0	5	0.185	21.8	109.0	0.5
100	48	0	5	0.2425	28.6	143.0	0.75
101	23	0	5	0.055	12.6	63.0	0.5
102	48	0	5	0.215	25.2	126.0	0.25
103	40	0	5	0.1525	25.4	127.0	0.25
104	38	1	1	0.2175	24.4	122.0	1.0
105	67	0	5	0.3075	32.2	161.0	0.75
106	48	0	5	0.215	25.6	128.0	0.5
107	38	0	5	0.1275	18.6	93.0	0.75
108	5	0	5	0.0075	3.0	15.0	0.0
109	35	1	2	0.2425	26.2	131.0	1.0
110	33	1	3	0.2075	26.4	132.0	1.0
111	2	0	5	0.0	0.0	0.0	0.0
112	60	0	5	0.23	27.4	137.0	0.75
113	34	0	5	0.14	16.8	84.0	0.5
114	55	0	5	0.19	21.0	105.0	0.25
115	25	0	5	0.11	11.8	59.0	0.25
116	65	0	5	0.2775	34.2	171.0	0.5
117	40	0	5	0.205	26.0	130.0	0.75
118	44	0	5	0.1975	26.4	132.0	0.5
119	54	0	5	0.21	28.6	143.0	0.5
120	42	0	5	0.2625	32.0	160.0	0.5
121	32	0	5	0.2075	23.6	118.0	0.5
122	30	0	5	0.1425	15.6	78.0	0.25
123	70	0	5	0.1925	21.2	106.0	0.25
124	31	0	5	0.1175	21.2	106.0	0.25
125	50	1	3	0.2525	28.4	142.0	1.0
126	36	0	5	0.13	19.8	99.0	0.5
127	62	1	4	0.2475	27.4	137.0	1.0
