i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	30	1	4	0.18	22.0	110.0	1.0
2	22	1	4	0.085	11.4	57.0	1.0
3	23	1	4	0.09	18.8	94.0	1.0
4	64	1	4	0.195	31.6	158.0	1.0
5	29	0	5	0.085	19.0	95.0	0.0
6	49	1	4	0.215	33.0	165.0	1.0
7	18	1	4	0.08	16.2	81.0	1.0
8	36	0	5	0.1675	22.6	113.0	0.0
9	35	0	5	0.1525	25.4	127.0	0.0
10	41	0	5	0.175	33.2	166.0	0.0
11	40	0	5	0.1325	23.2	116.0	0.5
12	4	0	5	0.005	2.0	10.0	0.0
13	42	0	5	0.1675	27.6	138.0	0.5
14	31	0	5	0.0975	17.2	86.0	0.0
15	58	0	5	0.1975	30.0	150.0	0.5
16	31	0	5	0.1025	17.8	89.0	0.0
17	59	0	5	0.18	25.4	127.0	0.5
18	39	0	5	0.1175	27.8	139.0	0.5
19	28	1	2	0.11	22.6	113.0	1.0
20	80	0	5	0.18	36.8	184.0	0.5
21	45	0	5	0.135	26.6	133.0	0.0
22	14	1	3	0.0625	11.8	59.0	1.0
23	45	0	5	0.1725	25.0	125.0	0.5
24	58	0	5	0.135	22.6	113.0	0.5
25	54	0	5	0.1575	25.6	128.0	0.5
26	66	0	5	0.2275	33.0	165.0	0.0
27	37	0	5	0.1275	22.2	111.0	0.5
28	35	0	5	0.1425	20.6	103.0	0.0
29	33	0	5	0.145	23.4	117.0	0.5
30	33	1	1	0.18	29.6	148.0	1.0
31	41	0	5	0.1725	23.6	118.0	0.5
32	47	0	5	0.1775	23.8	119.0	0.5
33	78	0	5	0.24	30.0	150.0	0.5
34	60	0	5	0.195	29.0	145.0	0.5
35	30	0	5	0.105	20.8	104.0	0.0
36	56	1	4	0.1975	30.4	152.0	1.0
37	39	0	5	0.1625	32.0	160.0	0.5
38	73	0	5	0.215	30.6	153.0	0.5
39	50	0	5	0.1425	27.0	135.0	0.0
40	34	0	5	0.11	27.8	139.0	0.0
41	24	0	5	0.0775	15.4	77.0	0.0
42	43	0	5	0.2375	32.6	163.0	0.5
43	39	0	5	0.1775	29.0	145.0	0.0
44	63	0	5	0.21	25.4	127.0	0.5
45	24	0	5	0.085	19.2	96.0	0.0
46	25	0	5	0.1075	21.6	108.0	0.5
47	20	0	5	0.1	14.4	72.0	0.0
48	75	0	5	0.21	25.4	127.0	0.5
49	47	1	4	0.21	29.6	148.0	1.0
50	32	0	5	0.095	20.2	101.0	0.5
51	28	0	5	0.11	14.8	74.0	0.0
52	45	0	5	0.135	18.0	90.0	0.5
53	25	0	5	0.08	19.8	99.0	0.0
54	32	1	3	0.13	31.0	155.0	1.0
55	61	0	5	0.1675	29.8	149.0	0.5
56	33	0	5	0.115	23.8	119.0	0.0
57	83	0	5	0.35	53.4	267.0	0.5
58	30	0	5	0.15	23.6	118.0	0.0
59	30	0	5	0.07	5.6	28.0	0.5
60	71	0	5	0.19	31.4	157.0	0.5
61	36	0	5	0.1575	22.2	111.0	0.5
62	36	0	5	0.105	24.6	123.0	0.5
63	48	0	5	0.155	24.4	122.0	0.5
64	24	1	2	0.105	21.4	107.0	1.0
65	28	0	5	0.0825	24.0	120.0	0.5
66	53	0	5	0.225	31.0	155.0	0.0
67	35	1	4	0.175	20.6	103.0	1.0
68	65	0	5	0.235	33.4	167.0	0.5
69	60	0	5	0.2025	30.0	150.0	0.0
70	43	0	5	0.195	29.6	148.0	0.5
71	21	0	5	0.0775	14.8	74.0	0.5
72	68	0	5	0.265	36.6	183.0	0.5
73	21	0	5	0.07	11.8	59.0	0.0
