discounted_distance
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
48,11,0,1,0.0225,9.0,9.0,0.0,0
49,44,0,0,0.105,43.0,43.0,0.6666666666666666,0
50,23,0,1,0.0525,21.0,21.0,0.0,0
51,24,0,1,0.055,22.0,22.0,0.0,0
52,36,0,1,0.085,34.0,34.0,0.6666666666666666,0
53,6,0,1,0.01,4.0,4.0,0.0,0
54,8,0,1,0.015,6.0,6.0,0.0,0
55,22,0,1,0.05,20.0,20.0,0.3333333333333333,0
56,43,1,0,0.105,43.0,43.0,1.0,1
57,24,0,1,0.055,22.0,22.0,0.3333333333333333,0
58,43,1,0,0.1075,43.0,43.0,1.0,1
59,41,0,0,0.1,40.0,40.0,0.6666666666666666,0
60,28,0,1,0.065,26.0,26.0,0.3333333333333333,0
61,23,0,1,0.0525,21.0,21.0,0.3333333333333333,0
62,16,0,1,0.035,14.0,14.0,0.3333333333333333,0
63,44,0,0,0.1075,43.0,43.0,0.6666666666666666,0
64,11,0,1,0.0225,9.0,9.0,0.0,0
65,31,1,0,0.0775,31.0,31.0,1.0,1
66,12,0,1,0.025,10.0,10.0,0.0,0
67,31,0,1,0.0725,29.0,29.0,0.6666666666666666,0
68,21,0,1,0.0475,19.0,19.0,0.6666666666666666,0
69,40,0,1,0.095,38.0,38.0,0.6666666666666666,0
70,15,0,1,0.0325,13.0,13.0,0.0,0
71,36,0,0,0.0825,35.0,35.0,0.6666666666666666,0
72,13,0,1,0.0275,11.0,11.0,0.3333333333333333,0
73,23,0,1,0.0525,21.0,21.0,0.0,0
74,10,0,1,0.02,8.0,8.0,0.0,0
75,31,0,1,0.0725,29.0,29.0,0.0,0
76,46,1,0,0.115,46.0,46.0,1.0,1
77,10,0,1,0.02,8.0,8.0,0.0,0
78,33,0,1,0.0775,31.0,31.0,0.6666666666666666,0
79,31,0,1,0.0725,29.0,29.0,0.3333333333333333,0
80,39,0,1,0.0925,37.0,37.0,0.6666666666666666,0
81,44,0,1,0.1025,42.0,42.0,0.6666666666666666,0
82,16,0,1,0.035,14.0,14.0,0.0,0
83,59,0,0,0.145,58.0,58.0,0.6666666666666666,0
84,42,0,0,0.1025,41.0,41.0,0.6666666666666666,0
85,52,0,0,0.125,51.0,51.0,0.6666666666666666,0
86,13,0,1,0.0275,11.0,11.0,0.0,0
87,36,1,0,0.09,36.0,36.0,1.0,1
88,30,0,1,0.07,28.0,28.0,0.0,0
89,16,0,1,0.035,14.0,14.0,0.0,0
90,27,0,1,0.0625,25.0,25.0,0.3333333333333333,0
91,33,0,1,0.0775,31.0,31.0,0.0,0
92,47,1,0,0.1175,47.0,47.0,1.0,1
93,32,0,1,0.075,30.0,30.0,0.6666666666666666,0
94,22,0,1,0.05,20.0,20.0,0.3333333333333333,0
95,33,0,1,0.0775,31.0,31.0,0.3333333333333333,0
96,42,1,0,0.0875,42.0,42.0,1.0,1
97,19,0,1,0.0425,17.0,17.0,0.0,0
98,62,0,0,0.15,61.0,61.0,0.6666666666666666,0
99,13,0,1,0.0275,11.0,11.0,0.0,0
100,52,0,0,0.1275,51.0,51.0,0.6666666666666666,0
101,37,0,1,0.0875,35.0,35.0,0.6666666666666666,0
102,17,0,1,0.0375,15.0,15.0,0.0,0
103,23,0,1,0.0525,21.0,21.0,0.6666666666666666,0
104,37,0,1,0.0875,35.0,35.0,0.6666666666666666,0
105,52,0,1,0.125,50.0,50.0,0.3333333333333333,0
106,31,1,0,0.075,31.0,31.0,1.0,1
107,20,0,1,0.045,18.0,18.0,0.3333333333333333,0
108,19,0,1,0.0425,17.0,17.0,0.3333333333333333,0
109,12,0,1,0.025,10.0,10.0,0.0,0
110,15,0,1,0.0325,13.0,13.0,0.3333333333333333,0
111,42,0,0,0.0975,41.0,41.0,0.6666666666666666,0
112,3,0,1,0.0025,1.0,1.0,0.0,0
113,37,0,1,0.0875,35.0,35.0,0.0,0
114,36,0,1,0.085,34.0,34.0,0.6666666666666666,0
115,38,0,0,0.0925,37.0,37.0,0.6666666666666666,0
116,26,0,1,0.06,24.0,24.0,0.6666666666666666,0
117,18,0,1,0.04,16.0,16.0,0.0,0
118,28,1,0,0.07,28.0,28.0,1.0,1
119,16,0,1,0.035,14.0,14.0,0.0,0
120,31,1,0,0.0775,31.0,31.0,1.0,1
121,22,0,1,0.05,20.0,20.0,0.3333333333333333,0
122,39,1,0,0.0975,39.0,39.0,1.0,1
123,59,0,0,0.1425,58.0,58.0,0.6666666666666666,0
124,23,0,1,0.0525,21.0,21.0,0.0,0
125,12,0,1,0.025,10.0,10.0,0.0,0
126,33,0,1,0.0775,31.0,31.0,0.3333333333333333,0
127,19,0,1,0.0425,17.0,17.0,0.0,0
128,9,0,1,0.0175,7.0,7.0,0.0,0
129,41,0,1,0.0875,39.0,39.0,0.3333333333333333,0
130,39,0,1,0.0875,37.0,37.0,0.6666666666666666,0
131,44,1,0,0.1075,44.0,44.0,1.0,1
132,29,0,1,0.0675,27.0,27.0,0.3333333333333333,0
133,11,0,1,0.0225,9.0,9.0,0.0,0
134,51,0,1,0.0875,49.0,49.0,0.6666666666666666,0
135,11,0,1,0.0225,9.0,9.0,0.0,0
136,26,0,1,0.06,24.0,24.0,0.6666666666666666,0
137,9,0,1,0.0175,7.0,7.0,0.0,0
138,21,1,0,0.0525,21.0,21.0,1.0,1
139,9,0,1,0.0175,7.0,7.0,0.0,0
140,42,0,0,0.1,41.0,41.0,0.6666666666666666,0
141,13,0,1,0.0275,11.0,11.0,0.3333333333333333,0
142,26,0,1,0.06,24.0,24.0,0.0,0
143,30,1,0,0.075,30.0,30.0,1.0,1
144,16,0,1,0.035,14.0,14.0,0.3333333333333333,0
145,36,0,0,0.0875,35.0,35.0,0.6666666666666666,0
146,27,0,1,0.0625,25.0,25.0,0.3333333333333333,0
147,45,0,0,0.11,44.0,44.0,0.6666666666666666,0
148,25,0,1,0.0575,23.0,23.0,0.3333333333333333,0
149,27,0,1,0.0625,25.0,25.0,0.6666666666666666,0
150,26,0,1,0.06,24.0,24.0,0.3333333333333333,0
151,35,0,1,0.0825,33.0,33.0,0.6666666666666666,0
152,9,0,1,0.0175,7.0,7.0,0.0,0
153,15,0,1,0.0325,13.0,13.0,0.3333333333333333,0
154,22,0,1,0.05,20.0,20.0,0.3333333333333333,0
155,36,1,0,0.09,36.0,36.0,1.0,1
156,21,0,1,0.0475,19.0,19.0,0.3333333333333333,0
157,65,0,0,0.16,64.0,64.0,0.6666666666666666,0
158,18,0,1,0.04,16.0,16.0,0.0,0
159,40,0,1,0.095,38.0,38.0,0.3333333333333333,0
160,10,0,1,0.02,8.0,8.0,0.0,0
161,50,0,0,0.115,49.0,49.0,0.6666666666666666,0
162,53,0,0,0.1275,52.0,52.0,0.6666666666666666,0
163,37,1,0,0.0925,37.0,37.0,1.0,1
164,45,0,0,0.11,44.0,44.0,0.6666666666666666,0
165,9,1,0,0.0225,9.0,9.0,1.0,1
166,15,0,1,0.0325,13.0,13.0,0.0,0
167,52,1,0,0.13,52.0,52.0,1.0,1
168,25,0,1,0.0575,23.0,23.0,0.3333333333333333,0
169,30,0,1,0.07,28.0,28.0,0.0,0
170,30,0,1,0.0675,28.0,28.0,0.3333333333333333,0
171,47,1,0,0.1175,47.0,47.0,1.0,1
172,38,0,1,0.09,36.0,36.0,0.6666666666666666,0
173,35,0,0,0.085,34.0,34.0,0.6666666666666666,0
174,26,0,1,0.05,24.0,24.0,0.6666666666666666,0
175,15,0,1,0.0325,13.0,13.0,0.0,0
176,24,0,1,0.055,22.0,22.0,0.3333333333333333,0
177,24,0,1,0.055,22.0,22.0,0.0,0
178,14,0,1,0.03,12.0,12.0,0.3333333333333333,0
179,8,0,1,0.015,6.0,6.0,0.0,0
180,42,1,0,0.105,42.0,42.0,1.0,1
181,16,0,1,0.035,14.0,14.0,0.0,0
182,41,0,1,0.0975,39.0,39.0,0.6666666666666666,0
183,21,0,1,0.0475,19.0,19.0,0.3333333333333333,0
184,21,0,1,0.0475,19.0,19.0,0.6666666666666666,0
185,27,0,1,0.0625,25.0,25.0,0.6666666666666666,0
186,2,0,1,0.0,0.0,0.0,0.0,0
187,36,0,1,0.085,34.0,34.0,0.6666666666666666,0
188,21,0,1,0.0475,19.0,19.0,0.3333333333333333,0
189,25,0,1,0.0575,23.0,23.0,0.0,0
190,40,0,1,0.095,38.0,38.0,0.6666666666666666,0
191,25,0,1,0.0575,23.0,23.0,0.3333333333333333,0
192,35,1,0,0.0875,35.0,35.0,1.0,1
193,47,1,0,0.1175,47.0,47.0,1.0,1
194,15,0,1,0.0325,13.0,13.0,0.3333333333333333,0
195,45,0,1,0.105,43.0,43.0,0.6666666666666666,0
196,33,0,1,0.075,31.0,31.0,0.6666666666666666,0
197,53,0,0,0.13,52.0,52.0,0.6666666666666666,0
198,20,0,1,0.045,18.0,18.0,0.3333333333333333,0
199,39,0,1,0.0925,37.0,37.0,0.3333333333333333,0
200,26,1,0,0.065,26.0,26.0,1.0,1
201,33,1,0,0.0825,33.0,33.0,1.0,1
202,34,0,1,0.08,32.0,32.0,0.3333333333333333,0
203,48,1,0,0.12,48.0,48.0,1.0,1
204,21,0,1,0.0475,19.0,19.0,0.0,0
205,40,0,0,0.0975,39.0,39.0,0.6666666666666666,0
206,47,1,0,0.1175,47.0,47.0,1.0,1
207,51,0,0,0.1225,50.0,50.0,0.6666666666666666,0
208,20,0,1,0.045,18.0,18.0,0.6666666666666666,0
209,19,0,1,0.0375,17.0,17.0,0.3333333333333333,0
210,51,0,0,0.125,50.0,50.0,0.6666666666666666,0
211,24,0,1,0.055,22.0,22.0,0.3333333333333333,0
212,28,0,1,0.065,26.0,26.0,0.3333333333333333,0
213,23,0,1,0.0525,21.0,21.0,0.0,0
214,46,1,0,0.115,46.0,46.0,1.0,1
215,17,0,1,0.0375,15.0,15.0,0.0,0
216,42,0,1,0.0975,40.0,40.0,0.6666666666666666,0
217,44,0,1,0.0875,42.0,42.0,0.6666666666666666,0
218,34,0,0,0.0825,33.0,33.0,0.6666666666666666,0
219,10,0,1,0.02,8.0,8.0,0.0,0
220,37,0,0,0.09,36.0,36.0,0.6666666666666666,0
221,44,0,1,0.105,42.0,42.0,0.6666666666666666,0
222,23,0,0,0.055,22.0,22.0,0.6666666666666666,0
223,3,0,1,0.0025,1.0,1.0,0.0,0
224,2,0,1,0.0,0.0,0.0,0.0,0
225,4,0,1,0.005,2.0,2.0,0.0,0
226,14,0,1,0.03,12.0,12.0,0.0,0
227,59,0,0,0.145,58.0,58.0,0.6666666666666666,0
228,30,0,1,0.07,28.0,28.0,0.6666666666666666,0
229,26,0,1,0.055,24.0,24.0,0.3333333333333333,0
230,25,0,1,0.0575,23.0,23.0,0.0,0
231,24,0,1,0.055,22.0,22.0,0.3333333333333333,0
232,13,0,1,0.0275,11.0,11.0,0.0,0
233,34,1,0,0.085,34.0,34.0,1.0,1
234,4,0,1,0.005,2.0,2.0,0.0,0
235,9,0,1,0.0175,7.0,7.0,0.0,0
236,17,0,1,0.0375,15.0,15.0,0.0,0
237,40,0,0,0.0975,39.0,39.0,0.6666666666666666,0
238,33,0,1,0.0775,31.0,31.0,0.6666666666666666,0
239,54,0,0,0.1325,53.0,53.0,0.6666666666666666,0
240,18,0,1,0.04,16.0,16.0,0.0,0
241,7,0,1,0.0125,5.0,5.0,0.0,0
242,31,1,0,0.0775,31.0,31.0,1.0,1
243,24,0,1,0.055,22.0,22.0,0.3333333333333333,0
244,25,0,1,0.055,23.0,23.0,0.3333333333333333,0
245,28,0,1,0.065,26.0,26.0,0.6666666666666666,0
246,35,0,1,0.0625,33.0,33.0,0.6666666666666666,0
247,58,0,1,0.14,56.0,56.0,0.6666666666666666,0
248,25,0,1,0.0575,23.0,23.0,0.3333333333333333,0
249,17,0,1,0.0375,15.0,15.0,0.3333333333333333,0
250,40,0,0,0.095,39.0,39.0,0.6666666666666666,0
251,51,0,0,0.125,50.0,50.0,0.6666666666666666,0
252,12,0,1,0.025,10.0,10.0,0.3333333333333333,0
253,23,0,1,0.0525,21.0,21.0,0.3333333333333333,0
254,43,0,0,0.1,42.0,42.0,0.6666666666666666,0
255,33,0,1,0.0775,31.0,31.0,0.6666666666666666,0
256,12,0,1,0.025,10.0,10.0,0.0,0
257,35,0,1,0.0825,33.0,33.0,0.0,0
258,14,0,1,0.03,12.0,12.0,0.0,0
259,3,0,1,0.0025,1.0,1.0,0.0,0
260,44,0,1,0.105,42.0,42.0,0.6666666666666666,0
261,36,1,0,0.09,36.0,36.0,1.0,1
262,12,0,1,0.025,10.0,10.0,0.3333333333333333,0
263,24,0,1,0.055,22.0,22.0,0.3333333333333333,0
264,30,1,0,0.075,30.0,30.0,1.0,1
265,43,0,1,0.0875,41.0,41.0,0.6666666666666666,0
266,51,0,0,0.125,50.0,50.0,0.6666666666666666,0
267,20,0,1,0.045,18.0,18.0,0.0,0
268,23,0,1,0.05,21.0,21.0,0.3333333333333333,0
269,19,0,1,0.0425,17.0,17.0,0.0,0
270,8,0,1,0.015,6.0,6.0,0.0,0
271,21,0,1,0.0475,19.0,19.0,0.0,0
272,26,0,1,0.06,24.0,24.0,0.6666666666666666,0
273,52,0,0,0.1275,51.0,51.0,0.6666666666666666,0
274,23,0,1,0.0525,21.0,21.0,0.3333333333333333,0
275,48,1,0,0.1125,48.0,48.0,1.0,1
276,38,0,0,0.0925,37.0,37.0,0.6666666666666666,0
277,40,0,1,0.095,38.0,38.0,0.6666666666666666,0
278,37,0,0,0.09,36.0,36.0,0.6666666666666666,0
279,5,0,1,0.0075,3.0,3.0,0.0,0
280,58,0,0,0.1375,57.0,57.0,0.6666666666666666,0
281,16,0,1,0.035,14.0,14.0,0.3333333333333333,0
282,19,0,1,0.0425,17.0,17.0,0.3333333333333333,0
283,37,0,0,0.09,36.0,36.0,0.6666666666666666,0
284,21,0,1,0.0475,19.0,19.0,0.3333333333333333,0
285,17,0,1,0.0375,15.0,15.0,0.6666666666666666,0
286,50,0,1,0.12,48.0,48.0,0.3333333333333333,0
287,45,0,0,0.1075,44.0,44.0,0.6666666666666666,0
288,29,1,0,0.0725,29.0,29.0,1.0,1
289,38,0,0,0.0925,37.0,37.0,0.6666666666666666,0
290,52,0,0,0.125,51.0,51.0,0.6666666666666666,0
291,24,1,0,0.0575,24.0,24.0,1.0,1
292,44,0,0,0.105,43.0,43.0,0.6666666666666666,0
293,31,1,0,0.0775,31.0,31.0,1.0,1
294,40,0,1,0.095,38.0,38.0,0.3333333333333333,0
295,6,0,1,0.01,4.0,4.0,0.0,0
296,27,0,1,0.0625,25.0,25.0,0.0,0
297,21,0,1,0.0475,19.0,19.0,0.0,0
298,51,0,0,0.1225,50.0,50.0,0.6666666666666666,0
299,9,0,1,0.0175,7.0,7.0,0.0,0
300,39,0,0,0.095,38.0,38.0,0.6666666666666666,0
301,11,0,1,0.0225,9.0,9.0,0.0,0
302,56,0,0,0.1375,55.0,55.0,0.6666666666666666,0
303,28,0,1,0.065,26.0,26.0,0.3333333333333333,0
304,17,0,1,0.0375,15.0,15.0,0.3333333333333333,0
305,23,1,0,0.0575,23.0,23.0,1.0,1
306,21,0,1,0.0475,19.0,19.0,0.6666666666666666,0
307,36,1,0,0.09,36.0,36.0,1.0,1
308,6,0,1,0.01,4.0,4.0,0.0,0
309,29,0,1,0.0675,27.0,27.0,0.3333333333333333,0
310,33,0,1,0.0775,31.0,31.0,0.3333333333333333,0
311,12,0,1,0.025,10.0,10.0,0.3333333333333333,0
312,11,0,1,0.0225,9.0,9.0,0.0,0
313,47,0,1,0.0925,45.0,45.0,0.3333333333333333,0
314,9,0,1,0.0175,7.0,7.0,0.3333333333333333,0
315,34,1,0,0.085,34.0,34.0,1.0,1
316,61,0,0,0.15,60.0,60.0,0.6666666666666666,0
317,41,0,1,0.0975,39.0,39.0,0.3333333333333333,0
318,4,0,1,0.005,2.0,2.0,0.0,0
319,16,0,1,0.035,14.0,14.0,0.0,0
320,17,0,1,0.0375,15.0,15.0,0.3333333333333333,0
321,6,0,1,0.01,4.0,4.0,0.0,0
322,8,0,1,0.015,6.0,6.0,0.0,0
323,42,0,1,0.0975,40.0,40.0,0.6666666666666666,0
324,10,0,1,0.02,8.0,8.0,0.0,0
325,9,0,1,0.015,7.0,7.0,0.3333333333333333,0
326,60,0,1,0.145,58.0,58.0,0.6666666666666666,0
327,9,0,1,0.0175,7.0,7.0,0.0,0
328,18,0,1,0.04,16.0,16.0,0.0,0
329,41,1,0,0.1,41.0,41.0,1.0,1
330,37,0,1,0.08,35.0,35.0,0.6666666666666666,0
331,20,0,1,0.045,18.0,18.0,0.0,0
332,41,0,1,0.0975,39.0,39.0,0.3333333333333333,0
333,53,0,0,0.125,52.0,52.0,0.6666666666666666,0
334,20,0,1,0.045,18.0,18.0,0.0,0
335,16,0,1,0.035,14.0,14.0,0.0,0
336,26,0,1,0.045,24.0,24.0,0.3333333333333333,0
337,22,0,1,0.05,20.0,20.0,0.0,0
338,40,0,1,0.095,38.0,38.0,0.6666666666666666,0
339,36,0,0,0.08,35.0,35.0,0.6666666666666666,0
340,20,0,1,0.045,18.0,18.0,0.0,0
341,7,0,1,0.0125,5.0,5.0,0.0,0
342,25,1,0,0.0625,25.0,25.0,1.0,1
343,48,0,0,0.1175,47.0,47.0,0.6666666666666666,0
344,50,0,1,0.12,48.0,48.0,0.3333333333333333,0
345,14,0,1,0.03,12.0,12.0,0.0,0
346,8,0,1,0.015,6.0,6.0,0.0,0
347,34,0,1,0.08,32.0,32.0,0.3333333333333333,0
348,46,0,0,0.1125,45.0,45.0,0.6666666666666666,0
349,9,0,1,0.0175,7.0,7.0,0.0,0
350,15,0,1,0.0325,13.0,13.0,0.0,0
351,35,0,1,0.08,33.0,33.0,0.6666666666666666,0
352,31,1,0,0.0775,31.0,31.0,1.0,1
353,37,0,1,0.0875,35.0,35.0,0.0,0
354,39,0,1,0.0925,37.0,37.0,0.3333333333333333,0
355,24,0,1,0.055,22.0,22.0,0.0,0
356,51,0,1,0.1225,49.0,49.0,0.6666666666666666,0
357,27,0,1,0.0625,25.0,25.0,0.3333333333333333,0
358,22,0,1,0.05,20.0,20.0,0.0,0
359,20,0,1,0.045,18.0,18.0,0.6666666666666666,0
360,42,1,0,0.105,42.0,42.0,1.0,1
361,37,0,1,0.0875,35.0,35.0,0.6666666666666666,0
362,27,0,1,0.0625,25.0,25.0,0.6666666666666666,0
363,2,0,1,0.0,0.0,0.0,0.0,0
364,50,1,0,0.125,50.0,50.0,1.0,1
365,39,0,1,0.085,37.0,37.0,0.6666666666666666,0
366,53,0,0,0.13,52.0,52.0,0.6666666666666666,0
367,34,1,0,0.085,34.0,34.0,1.0,1
368,11,0,1,0.0225,9.0,9.0,0.0,0
369,41,0,1,0.0975,39.0,39.0,0.6666666666666666,0
370,47,0,0,0.115,46.0,46.0,0.6666666666666666,0
371,44,0,0,0.1075,43.0,43.0,0.6666666666666666,0
372,18,0,1,0.0275,16.0,16.0,0.6666666666666666,0
373,40,0,1,0.085,38.0,38.0,0.3333333333333333,0
374,16,0,1,0.035,14.0,14.0,0.0,0
375,21,0,1,0.0475,19.0,19.0,0.3333333333333333,0
376,43,0,1,0.1025,41.0,41.0,0.6666666666666666,0
377,3,0,1,0.0025,1.0,1.0,0.0,0
378,24,0,1,0.04,22.0,22.0,0.0,0
379,30,0,1,0.07,28.0,28.0,0.3333333333333333,0
380,44,0,1,0.1025,42.0,42.0,0.3333333333333333,0
381,8,0,1,0.015,6.0,6.0,0.0,0
382,40,0,1,0.095,38.0,38.0,0.3333333333333333,0
383,29,0,1,0.0675,27.0,27.0,0.0,0
384,13,0,1,0.0275,11.0,11.0,0.0,0
385,39,0,1,0.0925,37.0,37.0,0.0,0
386,53,0,0,0.13,52.0,52.0,0.6666666666666666,0
387,11,0,1,0.0225,9.0,9.0,0.0,0
388,26,0,1,0.06,24.0,24.0,0.3333333333333333,0
389,8,0,1,0.015,6.0,6.0,0.0,0
390,22,0,1,0.05,20.0,20.0,0.3333333333333333,0
391,30,1,0,0.075,30.0,30.0,1.0,1
392,32,0,1,0.0675,30.0,30.0,0.3333333333333333,0
393,34,0,1,0.08,32.0,32.0,0.3333333333333333,0
394,31,0,1,0.0725,29.0,29.0,0.0,0
395,34,0,1,0.08,32.0,32.0,0.6666666666666666,0
396,19,0,1,0.0425,17.0,17.0,0.0,0
397,53,0,0,0.13,52.0,52.0,0.6666666666666666,0
398,36,0,0,0.0875,35.0,35.0,0.6666666666666666,0
399,30,0,1,0.07,28.0,28.0,0.0,0
400,17,0,1,0.0375,15.0,15.0,0.0,0
401,22,1,0,0.05,22.0,22.0,1.0,1
402,51,0,0,0.1225,50.0,50.0,0.6666666666666666,0
403,23,0,1,0.0525,21.0,21.0,0.0,0
404,14,0,1,0.03,12.0,12.0,0.0,0
405,39,0,1,0.0925,37.0,37.0,0.3333333333333333,0
406,67,0,0,0.165,66.0,66.0,0.6666666666666666,0
407,57,0,0,0.14,56.0,56.0,0.6666666666666666,0
408,50,0,0,0.1225,49.0,49.0,0.6666666666666666,0
409,24,0,1,0.055,22.0,22.0,0.3333333333333333,0
410,15,0,1,0.0325,13.0,13.0,0.0,0
411,32,0,1,0.075,30.0,30.0,0.3333333333333333,0
412,51,0,0,0.125,50.0,50.0,0.6666666666666666,0
413,28,0,1,0.065,26.0,26.0,0.3333333333333333,0
414,53,0,0,0.13,52.0,52.0,0.6666666666666666,0
415,46,0,1,0.11,44.0,44.0,0.3333333333333333,0
416,35,1,0,0.0875,35.0,35.0,1.0,1
417,34,0,1,0.08,32.0,32.0,0.6666666666666666,0
418,44,1,0,0.11,44.0,44.0,1.0,1
419,20,0,1,0.045,18.0,18.0,0.6666666666666666,0
420,31,0,1,0.0675,29.0,29.0,0.3333333333333333,0
421,27,0,1,0.0625,25.0,25.0,0.3333333333333333,0
422,39,0,1,0.09,37.0,37.0,0.6666666666666666,0
423,15,0,1,0.0325,13.0,13.0,0.0,0
424,44,0,0,0.1075,43.0,43.0,0.6666666666666666,0
425,18,0,1,0.04,16.0,16.0,0.0,0
426,38,0,0,0.0875,37.0,37.0,0.6666666666666666,0
427,50,0,0,0.1225,49.0,49.0,0.6666666666666666,0
428,4,0,1,0.005,2.0,2.0,0.0,0
429,11,0,1,0.0225,9.0,9.0,0.0,0
430,36,0,1,0.085,34.0,34.0,0.6666666666666666,0
431,4,0,1,0.005,2.0,2.0,0.0,0
432,6,0,1,0.01,4.0,4.0,0.0,0
433,25,0,1,0.05,23.0,23.0,0.3333333333333333,0
434,23,0,1,0.0525,21.0,21.0,0.6666666666666666,0
435,48,0,0,0.1175,47.0,47.0,0.6666666666666666,0
436,36,0,1,0.085,34.0,34.0,0.3333333333333333,0
437,11,0,1,0.0225,9.0,9.0,0.0,0
438,21,0,1,0.0475,19.0,19.0,0.0,0
439,23,0,1,0.0525,21.0,21.0,0.3333333333333333,0
440,24,0,1,0.055,22.0,22.0,0.0,0
441,43,0,1,0.1025,41.0,41.0,0.6666666666666666,0
442,17,0,1,0.0375,15.0,15.0,0.0,0
443,10,0,1,0.02,8.0,8.0,0.0,0
444,17,0,1,0.035,15.0,15.0,0.3333333333333333,0
445,17,0,1,0.0375,15.0,15.0,0.0,0
446,11,0,1,0.0225,9.0,9.0,0.0,0
447,27,0,1,0.0625,25.0,25.0,0.3333333333333333,0
448,23,0,1,0.0525,21.0,21.0,0.6666666666666666,0
449,49,0,0,0.12,48.0,48.0,0.6666666666666666,0
450,10,0,1,0.02,8.0,8.0,0.3333333333333333,0
451,26,0,1,0.06,24.0,24.0,0.6666666666666666,0
452,37,0,1,0.0875,35.0,35.0,0.0,0
453,22,1,0,0.055,22.0,22.0,1.0,1
454,32,0,1,0.0725,30.0,30.0,0.3333333333333333,0
455,40,0,0,0.09,39.0,39.0,0.6666666666666666,0
456,16,0,1,0.035,14.0,14.0,0.0,0
457,22,1,0,0.055,22.0,22.0,1.0,1
458,21,0,1,0.0475,19.0,19.0,0.0,0
459,55,0,0,0.135,54.0,54.0,0.6666666666666666,0
460,33,0,1,0.0775,31.0,31.0,0.3333333333333333,0
461,2,0,1,0.0,0.0,0.0,0.0,0
462,36,0,1,0.085,34.0,34.0,0.3333333333333333,0
463,38,0,0,0.0925,37.0,37.0,0.6666666666666666,0
464,25,0,1,0.0575,23.0,23.0,0.6666666666666666,0
465,18,0,1,0.04,16.0,16.0,0.3333333333333333,0
466,45,0,1,0.1075,43.0,43.0,0.6666666666666666,0
467,3,0,1,0.0025,1.0,1.0,0.0,0
468,41,0,1,0.0975,39.0,39.0,0.3333333333333333,0
469,4,0,1,0.005,2.0,2.0,0.0,0
470,35,1,0,0.0875,35.0,35.0,1.0,1
471,35,1,0,0.0875,35.0,35.0,1.0,1
472,3,0,1,0.0025,1.0,1.0,0.0,0
473,34,0,1,0.08,32.0,32.0,0.3333333333333333,0
