lidbetter
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
197,50,0,1,0.12,48.0,48.0,0.0,0
198,26,1,0,0.065,26.0,26.0,1.0,1
199,85,1,0,0.205,85.0,85.0,1.0,1
200,31,0,1,0.0725,29.0,29.0,0.0,0
201,84,1,0,0.205,84.0,84.0,1.0,1
202,98,1,0,0.235,98.0,98.0,1.0,1
203,24,0,1,0.055,22.0,22.0,0.0,0
204,30,0,1,0.07,28.0,28.0,0.0,0
205,68,1,0,0.17,68.0,68.0,1.0,1
206,57,0,1,0.1375,55.0,55.0,0.5,0
207,25,0,1,0.0575,23.0,23.0,0.0,0
208,26,0,1,0.06,24.0,24.0,0.0,0
209,39,0,1,0.0925,37.0,37.0,0.0,0
210,15,0,1,0.0325,13.0,13.0,0.0,0
211,12,0,1,0.025,10.0,10.0,0.0,0
212,34,0,1,0.08,32.0,32.0,0.0,0
213,47,0,1,0.0925,45.0,45.0,0.5,0
214,32,0,1,0.075,30.0,30.0,0.0,0
215,18,0,1,0.04,16.0,16.0,0.0,0
216,50,0,1,0.12,48.0,48.0,0.0,0
217,44,0,1,0.105,42.0,42.0,0.5,0
218,25,1,0,0.0625,25.0,25.0,1.0,1
219,24,0,1,0.055,22.0,22.0,0.0,0
220,34,0,1,0.08,32.0,32.0,0.5,0
221,77,0,1,0.185,75.0,75.0,0.0,0
222,21,0,1,0.0475,19.0,19.0,0.0,0
223,20,0,1,0.045,18.0,18.0,0.0,0
224,39,0,1,0.0925,37.0,37.0,0.0,0
225,11,0,1,0.0225,9.0,9.0,0.0,0
226,41,0,1,0.0975,39.0,39.0,0.0,0
227,50,0,1,0.12,48.0,48.0,0.0,0
228,23,0,1,0.0525,21.0,21.0,0.0,0
229,20,0,1,0.045,18.0,18.0,0.0,0
230,55,0,1,0.1325,53.0,53.0,0.5,0
231,38,0,1,0.09,36.0,36.0,0.0,0
232,21,0,1,0.0475,19.0,19.0,0.0,0
233,17,0,1,0.0375,15.0,15.0,0.0,0
234,23,0,1,0.0525,21.0,21.0,0.0,0
235,27,0,1,0.0625,25.0,25.0,0.5,0
236,4,0,1,0.005,2.0,2.0,0.0,0
237,48,1,0,0.12,48.0,48.0,1.0,1
238,16,0,1,0.035,14.0,14.0,0.0,0
239,61,1,0,0.1525,61.0,61.0,1.0,1
240,9,0,1,0.0175,7.0,7.0,0.0,0
241,85,0,1,0.205,83.0,83.0,0.5,0
242,36,0,1,0.085,34.0,34.0,0.5,0
243,76,1,0,0.1875,76.0,76.0,1.0,1
244,7,0,1,0.0125,5.0,5.0,0.0,0
245,6,0,1,0.01,4.0,4.0,0.0,0
246,60,1,0,0.15,60.0,60.0,1.0,1
247,68,1,0,0.165,68.0,68.0,1.0,1
248,31,0,1,0.0725,29.0,29.0,0.5,0
249,26,0,1,0.06,24.0,24.0,0.0,0
250,4,0,1,0.005,2.0,2.0,0.0,0
251,17,0,1,0.0375,15.0,15.0,0.0,0
252,33,0,1,0.0775,31.0,31.0,0.0,0
253,32,0,1,0.075,30.0,30.0,0.5,0
254,35,0,1,0.0825,33.0,33.0,0.5,0
255,8,0,1,0.015,6.0,6.0,0.0,0
256,31,1,0,0.0775,31.0,31.0,1.0,1
257,15,0,1,0.0325,13.0,13.0,0.0,0
258,31,0,1,0.0675,29.0,29.0,0.5,0
259,32,0,1,0.075,30.0,30.0,0.0,0
260,6,0,1,0.01,4.0,4.0,0.0,0
261,12,0,1,0.025,10.0,10.0,0.0,0
262,48,0,1,0.1125,46.0,46.0,0.5,0
263,18,0,1,0.04,16.0,16.0,0.5,0
264,20,0,1,0.045,18.0,18.0,0.0,0
265,67,0,1,0.16,65.0,65.0,0.5,0
266,18,0,1,0.04,16.0,16.0,0.0,0
267,10,1,0,0.025,10.0,10.0,1.0,1
268,30,0,1,0.07,28.0,28.0,0.0,0
269,46,0,1,0.1075,44.0,44.0,0.5,0
270,19,0,1,0.0425,17.0,17.0,0.0,0
271,18,0,1,0.04,16.0,16.0,0.0,0
272,40,1,0,0.0725,40.0,40.0,1.0,1
273,37,0,1,0.0875,35.0,35.0,0.0,0
274,13,0,1,0.0275,11.0,11.0,0.0,0
275,30,0,1,0.0575,28.0,28.0,0.5,0
276,71,1,0,0.175,71.0,71.0,1.0,1
277,17,0,1,0.0375,15.0,15.0,0.0,0
278,67,0,1,0.16,65.0,65.0,0.5,0
279,41,0,1,0.0975,39.0,39.0,0.5,0
280,9,0,1,0.0175,7.0,7.0,0.0,0
281,13,0,1,0.0275,11.0,11.0,0.0,0
282,47,0,1,0.1125,45.0,45.0,0.0,0
283,16,0,1,0.035,14.0,14.0,0.0,0
284,56,1,0,0.135,56.0,56.0,1.0,1
285,6,0,1,0.01,4.0,4.0,0.0,0
286,82,1,0,0.1975,82.0,82.0,1.0,1
287,25,1,0,0.0625,25.0,25.0,1.0,1
288,37,0,1,0.0875,35.0,35.0,0.0,0
289,18,0,1,0.04,16.0,16.0,0.0,0
290,21,0,1,0.0475,19.0,19.0,0.0,0
291,35,1,0,0.0875,35.0,35.0,1.0,1
292,53,1,0,0.1325,53.0,53.0,1.0,1
293,16,0,1,0.035,14.0,14.0,0.0,0
294,17,0,1,0.0375,15.0,15.0,0.0,0
295,58,0,1,0.14,56.0,56.0,0.5,0
296,24,0,1,0.055,22.0,22.0,0.0,0
297,7,0,1,0.0125,5.0,5.0,0.0,0
298,13,0,1,0.0275,11.0,11.0,0.0,0
299,57,0,1,0.1375,55.0,55.0,0.0,0
300,42,0,1,0.1,40.0,40.0,0.0,0
301,12,0,1,0.025,10.0,10.0,0.0,0
302,37,0,1,0.0875,35.0,35.0,0.0,0
303,59,0,1,0.1325,57.0,57.0,0.5,0
304,82,0,1,0.165,80.0,80.0,0.5,0
305,30,0,1,0.0575,28.0,28.0,0.5,0
306,12,0,1,0.025,10.0,10.0,0.0,0
307,78,0,1,0.1875,76.0,76.0,0.5,0
308,37,0,1,0.0875,35.0,35.0,0.0,0
309,2,0,1,0.0,0.0,0.0,0.0,0
310,21,0,1,0.0475,19.0,19.0,0.0,0
311,21,0,1,0.0475,19.0,19.0,0.0,0
312,43,1,0,0.1075,43.0,43.0,1.0,1
313,27,0,1,0.0625,25.0,25.0,0.0,0
314,26,0,1,0.06,24.0,24.0,0.0,0
315,36,0,1,0.085,34.0,34.0,0.0,0
316,37,0,1,0.0875,35.0,35.0,0.0,0
317,60,0,1,0.145,58.0,58.0,0.5,0
318,29,0,1,0.0675,27.0,27.0,0.5,0
319,44,0,1,0.105,42.0,42.0,0.0,0
320,75,0,1,0.175,73.0,73.0,0.5,0
321,27,1,0,0.0675,27.0,27.0,1.0,1
322,51,0,1,0.1225,49.0,49.0,0.5,0
323,36,1,0,0.09,36.0,36.0,1.0,1
324,33,0,1,0.0775,31.0,31.0,0.5,0
325,19,0,1,0.0425,17.0,17.0,0.0,0
326,54,0,1,0.13,52.0,52.0,0.0,0
327,85,1,0,0.2125,85.0,85.0,1.0,1
328,22,0,1,0.05,20.0,20.0,0.0,0
329,22,0,1,0.05,20.0,20.0,0.0,0
330,15,0,1,0.0325,13.0,13.0,0.0,0
331,82,0,1,0.195,80.0,80.0,0.5,0
332,6,0,1,0.01,4.0,4.0,0.0,0
333,39,0,1,0.0925,37.0,37.0,0.0,0
334,13,0,1,0.0275,11.0,11.0,0.0,0
335,32,0,1,0.075,30.0,30.0,0.0,0
336,9,0,1,0.0175,7.0,7.0,0.0,0
337,42,1,0,0.105,42.0,42.0,1.0,1
338,36,0,1,0.085,34.0,34.0,0.0,0
339,31,0,1,0.0725,29.0,29.0,0.0,0
340,15,0,1,0.0325,13.0,13.0,0.0,0
341,6,0,1,0.01,4.0,4.0,0.0,0
342,44,1,0,0.1075,44.0,44.0,1.0,1
343,69,1,0,0.17,69.0,69.0,1.0,1
344,30,0,1,0.07,28.0,28.0,0.0,0
345,37,0,1,0.0875,35.0,35.0,0.0,0
346,15,0,1,0.0325,13.0,13.0,0.0,0
347,23,0,1,0.0525,21.0,21.0,0.0,0
348,6,0,1,0.01,4.0,4.0,0.0,0
349,93,1,0,0.2325,93.0,93.0,1.0,1
350,25,0,1,0.0575,23.0,23.0,0.0,0
351,7,0,1,0.0125,5.0,5.0,0.0,0
352,9,0,1,0.0175,7.0,7.0,0.0,0
353,15,0,1,0.0325,13.0,13.0,0.0,0
354,48,1,0,0.1175,48.0,48.0,1.0,1
355,29,0,1,0.0675,27.0,27.0,0.0,0
356,68,0,1,0.165,66.0,66.0,0.5,0
357,8,0,1,0.015,6.0,6.0,0.5,0
358,55,1,0,0.1375,55.0,55.0,1.0,1
359,24,0,1,0.055,22.0,22.0,0.0,0
360,27,0,1,0.0625,25.0,25.0,0.0,0
361,49,0,1,0.1,47.0,47.0,0.5,0
362,37,1,0,0.0925,37.0,37.0,1.0,1
363,27,0,1,0.0625,25.0,25.0,0.0,0
364,21,0,1,0.0475,19.0,19.0,0.0,0
365,4,0,1,0.005,2.0,2.0,0.0,0
366,33,0,1,0.0775,31.0,31.0,0.0,0
367,24,0,1,0.055,22.0,22.0,0.5,0
368,78,0,1,0.1775,76.0,76.0,0.5,0
369,49,0,1,0.1175,47.0,47.0,0.5,0
370,20,0,1,0.045,18.0,18.0,0.0,0
371,23,0,1,0.0525,21.0,21.0,0.0,0
372,14,0,1,0.03,12.0,12.0,0.0,0
373,14,0,1,0.03,12.0,12.0,0.0,0
374,67,0,1,0.1625,65.0,65.0,0.5,0
375,24,0,1,0.055,22.0,22.0,0.0,0
376,33,1,0,0.0825,33.0,33.0,1.0,1
377,14,0,1,0.03,12.0,12.0,0.0,0
378,36,0,1,0.085,34.0,34.0,0.0,0
379,44,1,0,0.11,44.0,44.0,1.0,1
380,36,1,0,0.09,36.0,36.0,1.0,1
381,26,0,1,0.06,24.0,24.0,0.0,0
382,44,0,1,0.105,42.0,42.0,0.0,0
383,33,0,1,0.0775,31.0,31.0,0.0,0
384,61,0,1,0.1475,59.0,59.0,0.5,0
385,33,0,1,0.0775,31.0,31.0,0.0,0
386,29,1,0,0.055,29.0,29.0,1.0,1
387,37,0,1,0.0875,35.0,35.0,0.0,0
388,17,0,1,0.0375,15.0,15.0,0.0,0
389,49,1,0,0.1225,49.0,49.0,1.0,1
390,50,0,1,0.1075,48.0,48.0,0.5,0
391,35,0,1,0.0825,33.0,33.0,0.0,0
392,53,0,1,0.1275,51.0,51.0,0.5,0
393,41,0,1,0.0975,39.0,39.0,0.0,0
394,8,0,1,0.015,6.0,6.0,0.0,0
395,30,1,0,0.075,30.0,30.0,1.0,1
396,35,0,1,0.0825,33.0,33.0,0.0,0
397,6,0,1,0.01,4.0,4.0,0.0,0
398,24,1,0,0.06,24.0,24.0,1.0,1
399,5,0,1,0.0075,3.0,3.0,0.0,0
400,27,0,1,0.0625,25.0,25.0,0.0,0
401,60,0,1,0.1425,58.0,58.0,0.5,0
402,39,0,1,0.0925,37.0,37.0,0.5,0
403,59,0,1,0.1425,57.0,57.0,0.5,0
404,37,1,0,0.0925,37.0,37.0,1.0,1
405,23,0,1,0.0525,21.0,21.0,0.0,0
406,43,1,0,0.1075,43.0,43.0,1.0,1
407,42,0,1,0.1,40.0,40.0,0.0,0
408,21,0,1,0.0475,19.0,19.0,0.0,0
409,16,0,1,0.035,14.0,14.0,0.0,0
410,14,0,1,0.03,12.0,12.0,0.0,0
411,30,0,1,0.07,28.0,28.0,0.5,0
412,17,0,1,0.025,15.0,15.0,0.5,0
413,37,0,1,0.085,35.0,35.0,0.5,0
414,20,0,1,0.045,18.0,18.0,0.0,0
415,19,0,1,0.0425,17.0,17.0,0.0,0
416,29,1,0,0.0725,29.0,29.0,1.0,1
417,30,0,1,0.07,28.0,28.0,0.5,0
418,11,0,1,0.0225,9.0,9.0,0.0,0
419,20,0,1,0.045,18.0,18.0,0.0,0
420,80,1,0,0.195,80.0,80.0,1.0,1
421,55,0,1,0.1325,53.0,53.0,0.5,0
422,39,0,1,0.0925,37.0,37.0,0.0,0
423,6,0,1,0.01,4.0,4.0,0.0,0
424,34,0,1,0.08,32.0,32.0,0.0,0
425,36,1,0,0.09,36.0,36.0,1.0,1
426,26,0,1,0.06,24.0,24.0,0.0,0
427,60,1,0,0.15,60.0,60.0,1.0,1
428,22,0,1,0.05,20.0,20.0,0.0,0
429,42,0,1,0.0975,40.0,40.0,0.5,0
430,8,0,1,0.015,6.0,6.0,0.0,0
431,22,0,1,0.045,20.0,20.0,0.5,0
432,40,0,1,0.095,38.0,38.0,0.5,0
433,7,0,1,0.0125,5.0,5.0,0.0,0
434,69,1,0,0.1675,69.0,69.0,1.0,1
435,10,0,1,0.02,8.0,8.0,0.0,0
436,41,0,1,0.0975,39.0,39.0,0.0,0
437,39,0,1,0.08,37.0,37.0,0.5,0
438,15,0,1,0.0325,13.0,13.0,0.0,0
439,10,0,1,0.02,8.0,8.0,0.0,0
440,16,0,1,0.035,14.0,14.0,0.0,0
441,47,0,1,0.1125,45.0,45.0,0.5,0
442,55,1,0,0.1375,55.0,55.0,1.0,1
443,14,0,1,0.03,12.0,12.0,0.0,0
444,24,0,1,0.055,22.0,22.0,0.0,0
445,39,0,1,0.0925,37.0,37.0,0.0,0
446,28,1,0,0.0675,28.0,28.0,1.0,1
447,13,0,1,0.0275,11.0,11.0,0.0,0
448,78,1,0,0.1925,78.0,78.0,1.0,1
449,18,0,1,0.04,16.0,16.0,0.0,0
450,24,1,0,0.06,24.0,24.0,1.0,1
451,26,0,1,0.06,24.0,24.0,0.0,0
452,87,1,0,0.2175,87.0,87.0,1.0,1
453,74,1,0,0.1825,74.0,74.0,1.0,1
454,43,0,1,0.1,41.0,41.0,0.5,0
455,28,0,1,0.065,26.0,26.0,0.0,0
456,88,1,0,0.21,88.0,88.0,1.0,1
457,18,0,1,0.04,16.0,16.0,0.0,0
458,33,0,1,0.0775,31.0,31.0,0.0,0
459,57,0,1,0.1375,55.0,55.0,0.5,0
460,3,0,1,0.0025,1.0,1.0,0.0,0
461,19,0,1,0.0425,17.0,17.0,0.0,0
462,15,0,1,0.0325,13.0,13.0,0.0,0
463,17,0,1,0.0375,15.0,15.0,0.0,0
464,29,0,1,0.0675,27.0,27.0,0.0,0
465,46,0,1,0.11,44.0,44.0,0.0,0
466,44,1,0,0.1025,44.0,44.0,1.0,1
467,27,0,1,0.0625,25.0,25.0,0.0,0
468,44,0,1,0.105,42.0,42.0,0.5,0
469,38,1,0,0.095,38.0,38.0,1.0,1
470,46,1,0,0.115,46.0,46.0,1.0,1
471,35,0,1,0.0825,33.0,33.0,0.0,0
472,25,0,1,0.0575,23.0,23.0,0.0,0
473,28,0,1,0.065,26.0,26.0,0.0,0
474,35,1,0,0.0875,35.0,35.0,1.0,1
475,41,1,0,0.1025,41.0,41.0,1.0,1
476,48,0,1,0.115,46.0,46.0,0.5,0
477,22,0,1,0.05,20.0,20.0,0.0,0
478,55,0,1,0.1325,53.0,53.0,0.5,0
479,47,0,1,0.1125,45.0,45.0,0.5,0
480,27,1,0,0.0675,27.0,27.0,1.0,1
481,10,0,1,0.02,8.0,8.0,0.0,0
482,18,0,1,0.04,16.0,16.0,0.0,0
483,17,0,1,0.0375,15.0,15.0,0.0,0
484,20,0,1,0.045,18.0,18.0,0.0,0
485,23,0,1,0.0525,21.0,21.0,0.0,0
486,26,0,1,0.06,24.0,24.0,0.0,0
487,23,0,1,0.0525,21.0,21.0,0.0,0
488,7,0,1,0.0125,5.0,5.0,0.0,0
489,9,0,1,0.0175,7.0,7.0,0.0,0
490,32,0,1,0.075,30.0,30.0,0.0,0
491,52,0,1,0.125,50.0,50.0,0.0,0
492,21,0,1,0.0475,19.0,19.0,0.0,0
493,31,0,1,0.0725,29.0,29.0,0.0,0
494,64,0,1,0.1525,62.0,62.0,0.5,0
495,24,0,1,0.055,22.0,22.0,0.0,0
496,22,0,1,0.05,20.0,20.0,0.0,0
497,37,0,1,0.0875,35.0,35.0,0.0,0
498,25,0,1,0.0575,23.0,23.0,0.0,0
499,29,0,1,0.0675,27.0,27.0,0.0,0
500,36,0,1,0.085,34.0,34.0,0.5,0
501,22,0,1,0.05,20.0,20.0,0.0,0
502,38,0,1,0.09,36.0,36.0,0.0,0
503,38,0,1,0.09,36.0,36.0,0.0,0
504,63,1,0,0.1375,63.0,63.0,1.0,1
505,47,0,1,0.1125,45.0,45.0,0.5,0
506,35,0,1,0.0825,33.0,33.0,0.5,0
507,24,0,1,0.055,22.0,22.0,0.0,0
508,26,0,1,0.06,24.0,24.0,0.0,0
509,21,1,0,0.0525,21.0,21.0,1.0,1
510,30,0,1,0.07,28.0,28.0,0.5,0
511,36,0,1,0.085,34.0,34.0,0.5,0
512,11,0,1,0.0225,9.0,9.0,0.0,0
513,17,0,1,0.0375,15.0,15.0,0.0,0
514,24,0,1,0.055,22.0,22.0,0.0,0
515,14,0,1,0.03,12.0,12.0,0.0,0
516,16,0,1,0.035,14.0,14.0,0.5,0
517,23,0,1,0.0525,21.0,21.0,0.0,0
518,22,0,1,0.05,20.0,20.0,0.0,0
519,38,0,1,0.09,36.0,36.0,0.0,0
520,52,0,1,0.12,50.0,50.0,0.5,0
521,78,1,0,0.1925,78.0,78.0,1.0,1
522,30,0,1,0.07,28.0,28.0,0.0,0
523,37,1,0,0.0925,37.0,37.0,1.0,1
