traverse_ordered_qa
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
1,39,0,3,0.11,13.6,68.0,0.6666666666666666,0
2,65,0,3,0.115,21.8,109.0,0.6666666666666666,0
3,92,1,2,0.22,31.2,156.0,1.0,1
4,97,0,3,0.2075,47.8,239.0,0.6666666666666666,0
5,78,0,3,0.13,28.4,142.0,0.6666666666666666,0
6,63,0,3,0.155,28.8,144.0,0.6666666666666666,0
7,35,1,0,0.1575,21.0,105.0,1.0,1
8,19,1,1,0.0475,10.6,53.0,1.0,1
9,27,0,3,0.0625,7.4,37.0,0.3333333333333333,0
10,53,1,1,0.295,28.0,140.0,1.0,1
11,53,0,3,0.15,18.0,90.0,0.6666666666666666,0
12,30,1,0,0.135,18.0,90.0,1.0,1
13,66,1,1,0.2025,32.8,164.0,1.0,1
14,4,0,3,0.005,1.2,6.0,0.0,0
15,34,0,3,0.1575,16.6,83.0,0.0,0
16,40,1,0,0.2025,24.0,120.0,1.0,1
17,37,1,2,0.125,16.6,83.0,1.0,1
18,63,0,3,0.1525,20.8,104.0,0.6666666666666666,0
19,37,1,0,0.2175,22.2,111.0,1.0,1
20,39,0,3,0.0675,11.8,59.0,0.3333333333333333,0
21,48,1,2,0.185,20.2,101.0,1.0,1
22,38,0,3,0.0925,14.0,70.0,0.3333333333333333,0
23,77,0,3,0.1575,25.4,127.0,0.3333333333333333,0
24,95,0,3,0.2675,43.4,217.0,0.6666666666666666,0
25,54,0,3,0.165,21.8,109.0,0.6666666666666666,0
26,47,0,3,0.225,23.0,115.0,0.6666666666666666,0
27,26,0,3,0.07,11.8,59.0,0.3333333333333333,0
28,30,0,3,0.07,16.8,84.0,0.0,0
29,23,0,3,0.0525,5.4,27.0,0.6666666666666666,0
30,39,1,2,0.135,21.0,105.0,1.0,1
31,40,0,3,0.125,18.0,90.0,0.6666666666666666,0
32,67,0,3,0.1975,18.6,93.0,0.6666666666666666,0
33,51,0,3,0.1225,17.0,85.0,0.6666666666666666,0
34,32,0,3,0.1325,16.4,82.0,0.3333333333333333,0
35,25,0,3,0.0725,11.0,55.0,0.3333333333333333,0
36,33,1,1,0.16,18.4,92.0,1.0,1
37,51,0,3,0.1525,18.8,94.0,0.6666666666666666,0
38,58,0,3,0.1925,22.8,114.0,0.6666666666666666,0
39,43,0,3,0.1025,18.2,91.0,0.3333333333333333,0
40,45,0,3,0.13,18.6,93.0,0.6666666666666666,0
41,52,0,3,0.1775,20.4,102.0,0.6666666666666666,0
42,39,1,2,0.16,21.0,105.0,1.0,1
43,52,0,3,0.1575,17.6,88.0,0.6666666666666666,0
44,29,1,0,0.135,17.4,87.0,1.0,1
45,44,0,3,0.1075,17.6,88.0,0.6666666666666666,0
46,40,1,2,0.12,18.2,91.0,1.0,1
47,49,1,2,0.135,22.6,113.0,1.0,1
48,36,0,3,0.0975,20.4,102.0,0.0,0
49,40,1,0,0.19,24.0,120.0,1.0,1
50,66,0,3,0.21,21.2,106.0,0.6666666666666666,0
51,60,0,3,0.195,25.0,125.0,0.6666666666666666,0
52,38,1,1,0.1575,18.8,94.0,1.0,1
53,29,1,1,0.0725,16.8,84.0,1.0,1
54,34,1,1,0.15,19.8,99.0,1.0,1
55,46,0,3,0.1625,16.4,82.0,0.6666666666666666,0
56,38,1,0,0.2025,22.8,114.0,1.0,1
57,53,0,3,0.17,19.0,95.0,0.0,0
58,36,0,3,0.1075,13.6,68.0,0.6666666666666666,0
59,49,1,2,0.1475,19.8,99.0,1.0,1
60,121,1,2,0.185,31.8,159.0,1.0,1
61,34,0,3,0.12,15.8,79.0,0.6666666666666666,0
62,22,0,3,0.05,12.0,60.0,0.0,0
63,50,0,3,0.115,20.4,102.0,0.6666666666666666,0
64,31,0,3,0.13,16.6,83.0,0.3333333333333333,0
65,43,1,1,0.1525,21.8,109.0,1.0,1
66,61,0,3,0.1525,20.2,101.0,0.6666666666666666,0
67,44,1,1,0.155,22.6,113.0,1.0,1
68,38,1,0,0.2075,22.8,114.0,1.0,1
69,44,0,3,0.105,18.8,94.0,0.3333333333333333,0
70,46,0,3,0.1825,26.0,130.0,0.3333333333333333,0
71,39,1,0,0.145,23.4,117.0,1.0,1
72,34,0,3,0.125,17.2,86.0,0.6666666666666666,0
73,89,0,3,0.2375,45.8,229.0,0.6666666666666666,0
74,30,0,3,0.07,16.8,84.0,0.0,0
75,55,0,3,0.2425,26.2,131.0,0.6666666666666666,0
76,100,1,2,0.2275,34.4,172.0,1.0,1
77,60,1,2,0.2425,31.4,157.0,1.0,1
78,57,1,2,0.24,27.2,136.0,1.0,1
79,40,1,0,0.1325,24.0,120.0,1.0,1
80,46,0,3,0.09,16.8,84.0,0.6666666666666666,0
81,63,0,3,0.1425,25.0,125.0,0.6666666666666666,0
82,31,0,3,0.0675,12.2,61.0,0.3333333333333333,0
83,89,1,2,0.2325,30.6,153.0,1.0,1
84,50,0,3,0.12,10.8,54.0,0.0,0
85,21,1,1,0.1,12.4,62.0,1.0,1
86,29,1,1,0.0875,14.0,70.0,1.0,1
87,8,0,3,0.015,3.6,18.0,0.0,0
88,36,1,0,0.1525,21.6,108.0,1.0,1
89,67,0,3,0.16,23.6,118.0,0.6666666666666666,0
90,64,1,0,0.255,38.4,192.0,1.0,1
91,29,1,0,0.0975,17.4,87.0,1.0,1
92,65,0,3,0.175,20.2,101.0,0.3333333333333333,0
93,45,1,1,0.1725,23.0,115.0,1.0,1
94,44,0,3,0.1625,20.4,102.0,0.6666666666666666,0
95,89,1,2,0.2575,29.8,149.0,1.0,1
96,55,0,3,0.1375,16.4,82.0,0.3333333333333333,0
97,94,0,3,0.165,41.6,208.0,0.6666666666666666,0
98,39,1,1,0.14,19.2,96.0,1.0,1
99,36,1,1,0.155,19.8,99.0,1.0,1
100,76,1,2,0.2625,36.8,184.0,1.0,1
101,22,0,3,0.085,10.8,54.0,0.3333333333333333,0
102,37,1,0,0.225,22.2,111.0,1.0,1
103,48,0,3,0.1525,17.2,86.0,0.0,0
104,44,0,3,0.14,15.6,78.0,0.3333333333333333,0
105,15,0,3,0.0325,7.8,39.0,0.0,0
106,67,0,3,0.175,19.4,97.0,0.3333333333333333,0
107,47,1,1,0.17,24.8,124.0,1.0,1
108,36,0,3,0.085,20.4,102.0,0.0,0
109,18,0,3,0.0575,9.0,45.0,0.0,0
110,59,0,3,0.225,21.2,106.0,0.3333333333333333,0
111,36,1,1,0.0975,18.8,94.0,1.0,1
112,56,0,3,0.1675,16.8,84.0,0.6666666666666666,0
113,36,0,3,0.105,13.2,66.0,0.3333333333333333,0
114,35,1,2,0.085,10.6,53.0,1.0,1
115,40,1,2,0.125,20.4,102.0,1.0,1
116,169,1,2,0.225,39.4,197.0,1.0,1
117,125,0,3,0.1675,32.6,163.0,0.6666666666666666,0
118,133,1,1,0.245,66.4,332.0,1.0,1
119,41,1,2,0.1725,16.0,80.0,1.0,1
120,19,1,0,0.0925,11.4,57.0,1.0,1
121,175,0,3,0.2275,75.4,377.0,0.6666666666666666,0
122,73,1,1,0.2875,35.2,176.0,1.0,1
123,63,1,1,0.1625,28.0,140.0,1.0,1
124,53,0,3,0.1275,17.8,89.0,0.6666666666666666,0
125,34,1,0,0.17,20.4,102.0,1.0,1
126,61,0,3,0.125,21.0,105.0,0.6666666666666666,0
127,24,0,3,0.055,12.0,60.0,0.3333333333333333,0
128,47,0,3,0.1775,17.2,86.0,0.6666666666666666,0
129,32,1,1,0.1275,18.4,92.0,1.0,1
130,54,1,0,0.155,32.4,162.0,1.0,1
131,18,0,3,0.065,9.2,46.0,0.0,0
132,53,0,3,0.125,20.6,103.0,0.6666666666666666,0
133,16,0,3,0.035,3.6,18.0,0.3333333333333333,0
134,81,1,2,0.145,24.2,121.0,1.0,1
135,68,0,3,0.205,30.0,150.0,0.6666666666666666,0
