traverse_p_qa
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
1,72,1,2,0.1625,23.6,118.0,1.0,1
2,60,1,1,0.2225,33.8,169.0,1.0,1
3,28,1,2,0.09,14.8,74.0,1.0,1
4,29,0,3,0.0775,9.6,48.0,0.0,0
5,30,1,0,0.1275,18.0,90.0,1.0,1
6,22,1,0,0.0875,13.2,66.0,1.0,1
7,45,0,3,0.1125,13.8,69.0,0.0,0
8,28,1,1,0.095,13.4,67.0,1.0,1
9,19,1,2,0.0475,11.0,55.0,1.0,1
10,21,1,0,0.0525,12.6,63.0,1.0,1
11,31,0,3,0.105,15.8,79.0,0.0,0
12,24,1,0,0.135,14.4,72.0,1.0,1
13,29,0,3,0.1275,16.2,81.0,0.0,0
14,58,1,2,0.145,25.2,126.0,1.0,1
15,36,1,0,0.16,21.6,108.0,1.0,1
16,22,0,3,0.06,9.6,48.0,0.0,0
17,44,0,3,0.1325,19.0,95.0,0.0,0
18,17,1,0,0.0425,10.2,51.0,1.0,1
19,21,1,2,0.085,10.2,51.0,1.0,1
20,25,1,2,0.1075,13.0,65.0,1.0,1
21,14,0,3,0.03,7.2,36.0,0.0,0
22,15,1,1,0.0375,8.8,44.0,1.0,1
23,13,1,0,0.0475,7.8,39.0,1.0,1
24,64,0,3,0.155,22.4,112.0,0.0,0
25,38,1,0,0.1425,22.8,114.0,1.0,1
26,29,1,1,0.145,16.6,83.0,1.0,1
27,34,0,3,0.12,12.0,60.0,0.0,0
28,22,1,0,0.0875,13.2,66.0,1.0,1
29,24,1,2,0.095,13.6,68.0,1.0,1
30,36,1,0,0.155,21.6,108.0,1.0,1
31,30,1,1,0.1525,17.0,85.0,1.0,1
32,69,0,3,0.1675,15.4,77.0,0.0,0
33,39,0,3,0.16,19.6,98.0,0.0,0
34,30,1,0,0.1325,18.0,90.0,1.0,1
35,26,0,3,0.1,11.6,58.0,0.0,0
36,65,0,3,0.2075,21.2,106.0,0.0,0
37,38,1,2,0.1125,14.2,71.0,1.0,1
38,64,0,3,0.1675,17.8,89.0,0.0,0
39,34,0,3,0.0675,11.8,59.0,0.0,0
40,26,1,2,0.065,15.2,76.0,1.0,1
41,20,1,0,0.0825,12.0,60.0,1.0,1
42,20,0,3,0.045,10.8,54.0,0.0,0
43,14,1,0,0.0575,8.4,42.0,1.0,1
44,12,1,1,0.03,7.0,35.0,1.0,1
45,21,1,0,0.1075,12.6,63.0,1.0,1
46,26,1,2,0.1,8.8,44.0,1.0,1
47,22,1,1,0.1,13.0,65.0,1.0,1
48,84,0,3,0.235,34.8,174.0,0.0,0
49,50,1,2,0.155,17.2,86.0,1.0,1
50,27,1,1,0.115,16.0,80.0,1.0,1
51,25,1,2,0.0625,14.6,73.0,1.0,1
52,29,1,2,0.1025,11.4,57.0,1.0,1
53,19,0,3,0.0575,9.0,45.0,0.0,0
54,28,0,3,0.0975,15.6,78.0,0.0,0
55,29,1,0,0.1275,17.4,87.0,1.0,1
56,26,1,2,0.0825,9.2,46.0,1.0,1
57,15,1,1,0.04,8.4,42.0,1.0,1
58,13,1,0,0.0825,7.8,39.0,1.0,1
59,15,0,3,0.04,4.2,21.0,0.0,0
60,11,1,2,0.0275,6.2,31.0,1.0,1
61,26,1,0,0.09,15.6,78.0,1.0,1
62,18,1,1,0.0475,10.6,53.0,1.0,1
63,37,1,2,0.0925,21.8,109.0,1.0,1
64,58,0,3,0.1375,20.8,104.0,0.0,0
65,23,1,1,0.1075,13.0,65.0,1.0,1
66,14,1,0,0.0525,8.4,42.0,1.0,1
67,30,0,3,0.085,15.0,75.0,0.0,0
68,18,1,1,0.0475,10.6,53.0,1.0,1
69,14,1,0,0.06,8.4,42.0,1.0,1
70,2,1,2,0.005,0.8,4.0,1.0,1
71,32,1,1,0.14,19.0,95.0,1.0,1
72,48,1,0,0.24,28.8,144.0,1.0,1
73,110,0,3,0.2825,27.8,139.0,0.0,0
74,19,0,3,0.0425,8.4,42.0,0.0,0
75,21,1,2,0.0525,12.2,61.0,1.0,1
76,32,1,1,0.13,16.4,82.0,1.0,1
77,36,1,1,0.1075,19.8,99.0,1.0,1
78,1,1,0,0.0025,0.6,3.0,1.0,1
79,39,0,3,0.0925,19.0,95.0,0.0,0
80,33,1,2,0.105,16.8,84.0,1.0,1
81,96,0,3,0.245,31.6,158.0,0.0,0
82,31,1,1,0.1825,18.0,90.0,1.0,1
83,19,1,2,0.0475,11.0,55.0,1.0,1
84,63,1,2,0.165,21.4,107.0,1.0,1
85,45,1,1,0.14,23.6,118.0,1.0,1
86,25,0,3,0.08,11.2,56.0,0.0,0
87,9,1,0,0.035,5.4,27.0,1.0,1
88,27,1,0,0.0925,16.2,81.0,1.0,1
89,18,1,2,0.065,9.2,46.0,1.0,1
