lidbetter
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
52,12,0,1,0.025,10.0,10.0,0.0,0
53,20,0,1,0.045,18.0,18.0,0.0,0
54,28,0,1,0.065,26.0,26.0,0.0,0
55,55,0,1,0.1125,53.0,53.0,0.5,0
56,47,0,1,0.1125,45.0,45.0,0.5,0
57,21,0,1,0.0475,19.0,19.0,0.0,0
58,33,0,1,0.0775,31.0,31.0,0.0,0
59,15,0,1,0.0325,13.0,13.0,0.0,0
60,96,0,1,0.2275,94.0,94.0,0.5,0
61,50,0,1,0.12,48.0,48.0,0.0,0
62,66,0,1,0.16,64.0,64.0,0.5,0
63,30,0,1,0.07,28.0,28.0,0.0,0
64,32,0,1,0.075,30.0,30.0,0.5,0
65,21,0,1,0.0475,19.0,19.0,0.0,0
66,21,0,1,0.0475,19.0,19.0,0.0,0
67,46,1,0,0.115,46.0,46.0,1.0,1
68,39,0,1,0.0925,37.0,37.0,0.5,0
69,57,1,0,0.1375,57.0,57.0,1.0,1
70,103,1,0,0.25,103.0,103.0,1.0,1
71,27,0,1,0.0625,25.0,25.0,0.0,0
72,24,0,1,0.055,22.0,22.0,0.0,0
73,35,1,0,0.0875,35.0,35.0,1.0,1
74,41,0,1,0.0975,39.0,39.0,0.5,0
75,21,0,1,0.0475,19.0,19.0,0.5,0
76,21,0,1,0.0475,19.0,19.0,0.0,0
77,18,0,1,0.04,16.0,16.0,0.0,0
78,27,0,1,0.0625,25.0,25.0,0.0,0
79,37,1,0,0.0925,37.0,37.0,1.0,1
80,35,0,1,0.0825,33.0,33.0,0.0,0
81,37,0,1,0.0875,35.0,35.0,0.5,0
82,58,1,0,0.145,58.0,58.0,1.0,1
83,40,1,0,0.1,40.0,40.0,1.0,1
84,31,0,1,0.0725,29.0,29.0,0.0,0
85,14,0,1,0.03,12.0,12.0,0.0,0
86,27,0,1,0.0625,25.0,25.0,0.0,0
87,23,0,1,0.0525,21.0,21.0,0.0,0
88,12,0,1,0.025,10.0,10.0,0.0,0
89,50,0,1,0.12,48.0,48.0,0.0,0
90,8,0,1,0.015,6.0,6.0,0.0,0
91,40,1,0,0.1,40.0,40.0,1.0,1
92,20,0,1,0.045,18.0,18.0,0.0,0
93,43,1,0,0.105,43.0,43.0,1.0,1
94,35,0,1,0.0825,33.0,33.0,0.0,0
95,22,1,0,0.055,22.0,22.0,1.0,1
96,13,0,1,0.0275,11.0,11.0,0.0,0
97,17,0,1,0.0375,15.0,15.0,0.0,0
98,25,0,1,0.0575,23.0,23.0,0.0,0
99,25,0,1,0.0575,23.0,23.0,0.0,0
100,26,0,1,0.06,24.0,24.0,0.5,0
101,19,0,1,0.0425,17.0,17.0,0.5,0
102,24,0,1,0.055,22.0,22.0,0.0,0
103,31,0,1,0.0725,29.0,29.0,0.5,0
104,33,0,1,0.0775,31.0,31.0,0.0,0
105,19,0,1,0.0425,17.0,17.0,0.0,0
106,47,0,1,0.105,45.0,45.0,0.5,0
107,35,0,1,0.0825,33.0,33.0,0.5,0
108,32,0,1,0.075,30.0,30.0,0.0,0
109,31,0,1,0.0725,29.0,29.0,0.0,0
110,10,0,1,0.02,8.0,8.0,0.0,0
111,41,0,1,0.0975,39.0,39.0,0.5,0
112,11,0,1,0.0225,9.0,9.0,0.0,0
113,58,0,1,0.14,56.0,56.0,0.5,0
114,18,0,1,0.04,16.0,16.0,0.0,0
115,82,1,0,0.2025,82.0,82.0,1.0,1
116,18,0,1,0.04,16.0,16.0,0.0,0
117,33,0,1,0.0775,31.0,31.0,0.5,0
118,73,1,0,0.18,73.0,73.0,1.0,1
119,60,1,0,0.15,60.0,60.0,1.0,1
120,68,1,0,0.1525,68.0,68.0,1.0,1
121,41,0,1,0.0975,39.0,39.0,0.5,0
122,45,0,1,0.1075,43.0,43.0,0.5,0
123,30,0,1,0.07,28.0,28.0,0.0,0
124,21,0,1,0.0475,19.0,19.0,0.0,0
125,22,0,1,0.05,20.0,20.0,0.0,0
126,27,1,0,0.0675,27.0,27.0,1.0,1
127,42,1,0,0.105,42.0,42.0,1.0,1
128,103,1,0,0.245,103.0,103.0,1.0,1
129,12,0,1,0.025,10.0,10.0,0.0,0
130,66,1,0,0.165,66.0,66.0,1.0,1
131,25,0,1,0.0575,23.0,23.0,0.0,0
132,29,0,1,0.0675,27.0,27.0,0.0,0
133,41,1,0,0.0875,41.0,41.0,1.0,1
134,66,1,0,0.165,66.0,66.0,1.0,1
135,75,0,1,0.18,73.0,73.0,0.5,0
136,19,0,1,0.0425,17.0,17.0,0.0,0
137,54,1,0,0.13,54.0,54.0,1.0,1
138,25,0,1,0.0575,23.0,23.0,0.0,0
139,28,0,1,0.065,26.0,26.0,0.0,0
140,24,0,1,0.055,22.0,22.0,0.0,0
141,11,0,1,0.0225,9.0,9.0,0.0,0
142,17,0,1,0.0375,15.0,15.0,0.0,0
143,45,0,1,0.1075,43.0,43.0,0.5,0
144,24,0,1,0.055,22.0,22.0,0.0,0
145,40,0,1,0.095,38.0,38.0,0.5,0
146,37,0,1,0.0875,35.0,35.0,0.5,0
147,20,0,1,0.045,18.0,18.0,0.0,0
148,57,1,0,0.1425,57.0,57.0,1.0,1
149,72,1,0,0.18,72.0,72.0,1.0,1
150,24,0,1,0.055,22.0,22.0,0.5,0
151,100,1,0,0.245,100.0,100.0,1.0,1
152,34,0,1,0.08,32.0,32.0,0.0,0
153,56,0,1,0.135,54.0,54.0,0.0,0
154,18,0,1,0.04,16.0,16.0,0.0,0
155,54,1,0,0.105,54.0,54.0,1.0,1
156,44,1,0,0.11,44.0,44.0,1.0,1
157,17,0,1,0.0375,15.0,15.0,0.0,0
158,46,0,1,0.11,44.0,44.0,0.5,0
159,45,0,1,0.1075,43.0,43.0,0.5,0
160,35,0,1,0.0825,33.0,33.0,0.0,0
161,15,0,1,0.0325,13.0,13.0,0.0,0
162,51,0,1,0.1225,49.0,49.0,0.5,0
163,21,0,1,0.0475,19.0,19.0,0.5,0
164,5,0,1,0.0075,3.0,3.0,0.0,0
165,47,1,0,0.1175,47.0,47.0,1.0,1
166,78,1,0,0.195,78.0,78.0,1.0,1
167,23,0,1,0.0525,21.0,21.0,0.0,0
168,29,0,1,0.0675,27.0,27.0,0.0,0
169,38,0,1,0.09,36.0,36.0,0.0,0
170,35,0,1,0.0825,33.0,33.0,0.5,0
171,61,1,0,0.135,61.0,61.0,1.0,1
172,30,0,1,0.07,28.0,28.0,0.0,0
173,24,0,1,0.055,22.0,22.0,0.5,0
174,42,1,0,0.105,42.0,42.0,1.0,1
175,49,1,0,0.1225,49.0,49.0,1.0,1
176,28,0,1,0.04,26.0,26.0,0.5,0
177,59,0,1,0.14,57.0,57.0,0.5,0
178,29,0,1,0.0675,27.0,27.0,0.5,0
179,57,1,0,0.14,57.0,57.0,1.0,1
180,25,0,1,0.0575,23.0,23.0,0.0,0
181,16,0,1,0.035,14.0,14.0,0.0,0
182,32,1,0,0.08,32.0,32.0,1.0,1
183,25,0,1,0.0575,23.0,23.0,0.0,0
184,97,0,1,0.235,95.0,95.0,0.5,0
185,10,0,1,0.02,8.0,8.0,0.0,0
186,96,1,0,0.2375,96.0,96.0,1.0,1
187,48,1,0,0.1175,48.0,48.0,1.0,1
188,24,0,1,0.055,22.0,22.0,0.0,0
189,57,1,0,0.1425,57.0,57.0,1.0,1
190,16,0,1,0.035,14.0,14.0,0.0,0
191,62,1,0,0.155,62.0,62.0,1.0,1
192,36,0,1,0.085,34.0,34.0,0.0,0
193,31,0,1,0.0725,29.0,29.0,0.5,0
194,51,1,0,0.1275,51.0,51.0,1.0,1
195,63,1,0,0.155,63.0,63.0,1.0,1
196,32,0,1,0.075,30.0,30.0,0.5,0
197,20,1,0,0.05,20.0,20.0,1.0,1
198,8,0,1,0.015,6.0,6.0,0.0,0
199,19,0,1,0.0425,17.0,17.0,0.0,0
200,32,1,0,0.08,32.0,32.0,1.0,1
201,48,1,0,0.1175,48.0,48.0,1.0,1
202,37,0,1,0.0875,35.0,35.0,0.5,0
203,16,0,1,0.035,14.0,14.0,0.0,0
204,81,0,1,0.195,79.0,79.0,0.5,0
205,27,0,1,0.0625,25.0,25.0,0.0,0
206,2,0,1,0.0,0.0,0.0,0.0,0
207,47,0,1,0.1125,45.0,45.0,0.5,0
208,23,0,1,0.0525,21.0,21.0,0.0,0
209,36,0,1,0.085,34.0,34.0,0.0,0
210,21,1,0,0.0525,21.0,21.0,1.0,1
211,47,1,0,0.115,47.0,47.0,1.0,1
212,7,0,1,0.0125,5.0,5.0,0.0,0
213,18,0,1,0.04,16.0,16.0,0.0,0
214,9,0,1,0.0175,7.0,7.0,0.0,0
215,14,0,1,0.03,12.0,12.0,0.0,0
216,39,0,1,0.0925,37.0,37.0,0.5,0
217,62,0,1,0.1425,60.0,60.0,0.5,0
218,60,1,0,0.1425,60.0,60.0,1.0,1
219,19,0,1,0.0425,17.0,17.0,0.0,0
220,28,0,1,0.065,26.0,26.0,0.0,0
221,5,0,1,0.0075,3.0,3.0,0.0,0
222,17,0,1,0.0375,15.0,15.0,0.0,0
223,33,1,0,0.0825,33.0,33.0,1.0,1
224,37,0,1,0.0875,35.0,35.0,0.5,0
225,74,0,1,0.175,72.0,72.0,0.5,0
226,43,1,0,0.1075,43.0,43.0,1.0,1
227,18,1,0,0.045,18.0,18.0,1.0,1
228,11,0,1,0.0225,9.0,9.0,0.0,0
229,77,0,1,0.1875,75.0,75.0,0.0,0
230,59,0,1,0.1425,57.0,57.0,0.5,0
231,20,1,0,0.05,20.0,20.0,1.0,1
232,28,0,1,0.065,26.0,26.0,0.0,0
233,22,0,1,0.05,20.0,20.0,0.0,0
234,69,1,0,0.165,69.0,69.0,1.0,1
235,19,0,1,0.0425,17.0,17.0,0.0,0
236,44,1,0,0.11,44.0,44.0,1.0,1
237,12,0,1,0.025,10.0,10.0,0.0,0
238,82,1,0,0.2,82.0,82.0,1.0,1
239,47,0,1,0.1125,45.0,45.0,0.0,0
240,41,0,1,0.0975,39.0,39.0,0.0,0
241,28,0,1,0.065,26.0,26.0,0.0,0
242,27,0,1,0.0625,25.0,25.0,0.0,0
243,12,0,1,0.025,10.0,10.0,0.0,0
244,65,0,1,0.1575,63.0,63.0,0.0,0
245,57,0,1,0.1375,55.0,55.0,0.0,0
246,76,1,0,0.15,76.0,76.0,1.0,1
247,45,0,1,0.1075,43.0,43.0,0.0,0
248,24,0,1,0.055,22.0,22.0,0.5,0
249,29,0,1,0.0675,27.0,27.0,0.0,0
250,64,0,1,0.155,62.0,62.0,0.5,0
251,97,0,1,0.2375,95.0,95.0,0.5,0
252,23,0,1,0.0525,21.0,21.0,0.0,0
253,53,0,1,0.1275,51.0,51.0,0.5,0
254,50,1,0,0.125,50.0,50.0,1.0,1
255,31,0,1,0.0725,29.0,29.0,0.5,0
256,27,0,1,0.0625,25.0,25.0,0.0,0
257,44,0,1,0.105,42.0,42.0,0.0,0
258,26,0,1,0.06,24.0,24.0,0.0,0
259,22,0,1,0.05,20.0,20.0,0.0,0
260,40,0,1,0.095,38.0,38.0,0.5,0
261,74,1,0,0.18,74.0,74.0,1.0,1
262,24,0,1,0.055,22.0,22.0,0.5,0
263,49,1,0,0.1225,49.0,49.0,1.0,1
264,28,0,1,0.065,26.0,26.0,0.0,0
265,37,0,1,0.0875,35.0,35.0,0.0,0
266,38,1,0,0.095,38.0,38.0,1.0,1
267,30,0,1,0.07,28.0,28.0,0.0,0
268,14,0,1,0.03,12.0,12.0,0.0,0
269,26,0,1,0.06,24.0,24.0,0.0,0
270,35,0,1,0.0825,33.0,33.0,0.0,0
271,70,1,0,0.17,70.0,70.0,1.0,1
272,76,0,1,0.1825,74.0,74.0,0.5,0
273,32,0,1,0.075,30.0,30.0,0.5,0
274,79,1,0,0.1875,79.0,79.0,1.0,1
275,12,0,1,0.025,10.0,10.0,0.0,0
276,21,0,1,0.0475,19.0,19.0,0.0,0
277,32,0,1,0.075,30.0,30.0,0.0,0
278,25,0,1,0.0575,23.0,23.0,0.0,0
279,15,0,1,0.0325,13.0,13.0,0.0,0
280,22,0,1,0.05,20.0,20.0,0.0,0
281,87,1,0,0.215,87.0,87.0,1.0,1
282,35,0,1,0.0825,33.0,33.0,0.0,0
283,62,1,0,0.155,62.0,62.0,1.0,1
284,29,0,1,0.0675,27.0,27.0,0.0,0
285,92,0,1,0.19,90.0,90.0,0.5,0
286,17,0,1,0.0375,15.0,15.0,0.5,0
287,57,1,0,0.1425,57.0,57.0,1.0,1
288,10,0,1,0.02,8.0,8.0,0.0,0
289,60,0,1,0.145,58.0,58.0,0.5,0
290,12,0,1,0.025,10.0,10.0,0.0,0
291,39,0,1,0.07,37.0,37.0,0.5,0
292,47,0,1,0.1125,45.0,45.0,0.5,0
293,12,0,1,0.025,10.0,10.0,0.0,0
294,9,0,1,0.0175,7.0,7.0,0.0,0
295,42,0,1,0.0975,40.0,40.0,0.5,0
296,45,0,1,0.1075,43.0,43.0,0.0,0
297,62,1,0,0.1475,62.0,62.0,1.0,1
298,23,0,1,0.0525,21.0,21.0,0.0,0
299,48,1,0,0.105,48.0,48.0,1.0,1
300,34,0,1,0.08,32.0,32.0,0.0,0
301,18,0,1,0.04,16.0,16.0,0.0,0
302,24,0,1,0.055,22.0,22.0,0.0,0
303,16,0,1,0.035,14.0,14.0,0.0,0
304,20,0,1,0.045,18.0,18.0,0.0,0
305,35,1,0,0.0875,35.0,35.0,1.0,1
306,54,1,0,0.1325,54.0,54.0,1.0,1
307,26,0,1,0.06,24.0,24.0,0.0,0
308,26,0,1,0.06,24.0,24.0,0.0,0
309,15,0,1,0.0325,13.0,13.0,0.0,0
310,12,0,1,0.025,10.0,10.0,0.0,0
311,39,0,1,0.0925,37.0,37.0,0.0,0
312,17,0,1,0.0375,15.0,15.0,0.0,0
313,19,0,1,0.0425,17.0,17.0,0.0,0
314,35,0,1,0.0825,33.0,33.0,0.0,0
315,20,0,1,0.045,18.0,18.0,0.0,0
316,50,1,0,0.125,50.0,50.0,1.0,1
317,22,0,1,0.05,20.0,20.0,0.0,0
318,78,0,1,0.1875,76.0,76.0,0.5,0
319,65,0,1,0.1575,63.0,63.0,0.0,0
320,25,0,1,0.0575,23.0,23.0,0.0,0
321,36,0,1,0.085,34.0,34.0,0.0,0
322,48,0,1,0.115,46.0,46.0,0.0,0
323,30,0,1,0.07,28.0,28.0,0.0,0
324,24,0,1,0.055,22.0,22.0,0.0,0
325,29,1,0,0.0725,29.0,29.0,1.0,1
326,64,1,0,0.16,64.0,64.0,1.0,1
327,48,1,0,0.12,48.0,48.0,1.0,1
328,21,0,1,0.0475,19.0,19.0,0.0,0
329,69,1,0,0.17,69.0,69.0,1.0,1
330,47,0,1,0.1125,45.0,45.0,0.0,0
331,29,0,1,0.0675,27.0,27.0,0.0,0
332,4,0,1,0.005,2.0,2.0,0.0,0
333,31,0,1,0.0725,29.0,29.0,0.0,0
334,14,0,1,0.03,12.0,12.0,0.0,0
335,29,0,1,0.0675,27.0,27.0,0.0,0
336,28,0,1,0.065,26.0,26.0,0.0,0
337,31,0,1,0.0725,29.0,29.0,0.0,0
338,16,0,1,0.035,14.0,14.0,0.0,0
339,18,1,0,0.04,18.0,18.0,1.0,1
340,70,1,0,0.1475,70.0,70.0,1.0,1
341,84,1,0,0.18,84.0,84.0,1.0,1
342,10,0,1,0.02,8.0,8.0,0.0,0
343,49,1,0,0.1225,49.0,49.0,1.0,1
344,16,0,1,0.035,14.0,14.0,0.0,0
345,74,0,1,0.175,72.0,72.0,0.5,0
346,22,0,1,0.05,20.0,20.0,0.0,0
347,39,0,1,0.0925,37.0,37.0,0.0,0
348,42,0,1,0.1,40.0,40.0,0.0,0
349,50,0,1,0.11,48.0,48.0,0.0,0
350,5,0,1,0.0075,3.0,3.0,0.0,0
351,17,0,1,0.0375,15.0,15.0,0.0,0
352,54,1,0,0.1325,54.0,54.0,1.0,1
353,7,0,1,0.0125,5.0,5.0,0.0,0
354,21,1,0,0.0525,21.0,21.0,1.0,1
355,36,0,1,0.0825,34.0,34.0,0.5,0
356,46,0,1,0.11,44.0,44.0,0.0,0
357,36,0,1,0.085,34.0,34.0,0.5,0
358,28,1,0,0.0625,28.0,28.0,1.0,1
359,36,0,1,0.07,34.0,34.0,0.0,0
360,30,0,1,0.07,28.0,28.0,0.0,0
361,2,0,1,0.0,0.0,0.0,0.0,0
362,63,0,1,0.1425,61.0,61.0,0.5,0
363,26,0,1,0.06,24.0,24.0,0.5,0
364,94,1,0,0.225,94.0,94.0,1.0,1
365,24,0,1,0.055,22.0,22.0,0.5,0
366,11,0,1,0.0225,9.0,9.0,0.0,0
367,113,1,0,0.25,113.0,113.0,1.0,1
368,34,0,1,0.08,32.0,32.0,0.0,0
369,29,0,1,0.0675,27.0,27.0,0.0,0
370,17,0,1,0.0375,15.0,15.0,0.0,0
371,30,0,1,0.07,28.0,28.0,0.0,0
372,48,1,0,0.12,48.0,48.0,1.0,1
373,9,0,1,0.0175,7.0,7.0,0.0,0
374,14,0,1,0.03,12.0,12.0,0.0,0
375,65,1,0,0.1625,65.0,65.0,1.0,1
376,26,0,1,0.06,24.0,24.0,0.0,0
377,31,0,1,0.0725,29.0,29.0,0.5,0
378,52,0,1,0.125,50.0,50.0,0.0,0
379,54,0,1,0.13,52.0,52.0,0.5,0
380,34,0,1,0.08,32.0,32.0,0.0,0
381,57,0,1,0.125,55.0,55.0,0.0,0
382,98,1,0,0.245,98.0,98.0,1.0,1
383,22,0,1,0.05,20.0,20.0,0.0,0
384,28,0,1,0.065,26.0,26.0,0.0,0
385,42,0,1,0.1,40.0,40.0,0.0,0
386,61,1,0,0.15,61.0,61.0,1.0,1
387,64,1,0,0.1575,64.0,64.0,1.0,1
388,38,0,1,0.09,36.0,36.0,0.5,0
389,31,0,1,0.0725,29.0,29.0,0.5,0
390,26,0,1,0.06,24.0,24.0,0.5,0
391,14,0,1,0.03,12.0,12.0,0.0,0
392,27,0,1,0.0625,25.0,25.0,0.5,0
393,6,0,1,0.01,4.0,4.0,0.0,0
394,36,1,0,0.0875,36.0,36.0,1.0,1
395,28,0,1,0.065,26.0,26.0,0.0,0
396,11,0,1,0.0225,9.0,9.0,0.0,0
397,33,0,1,0.0775,31.0,31.0,0.5,0
398,38,0,1,0.09,36.0,36.0,0.5,0
399,86,0,1,0.1625,84.0,84.0,0.5,0
400,33,0,1,0.0775,31.0,31.0,0.5,0
401,25,0,1,0.0575,23.0,23.0,0.0,0
402,10,1,0,0.025,10.0,10.0,1.0,1
403,51,0,1,0.1225,49.0,49.0,0.0,0
404,45,0,1,0.1075,43.0,43.0,0.0,0
405,37,0,1,0.0875,35.0,35.0,0.0,0
406,11,0,1,0.0225,9.0,9.0,0.0,0
407,30,0,1,0.07,28.0,28.0,0.0,0
408,49,0,1,0.1175,47.0,47.0,0.5,0
409,35,0,1,0.0825,33.0,33.0,0.0,0
410,24,0,1,0.055,22.0,22.0,0.0,0
411,38,0,1,0.09,36.0,36.0,0.5,0
412,67,1,0,0.155,67.0,67.0,1.0,1
413,29,0,1,0.0675,27.0,27.0,0.0,0
414,57,1,0,0.1375,57.0,57.0,1.0,1
415,17,0,1,0.0375,15.0,15.0,0.0,0
416,26,0,1,0.06,24.0,24.0,0.0,0
417,73,1,0,0.1825,73.0,73.0,1.0,1
418,49,1,0,0.1225,49.0,49.0,1.0,1
419,33,0,1,0.0775,31.0,31.0,0.0,0
420,78,0,1,0.1825,76.0,76.0,0.5,0
421,20,0,1,0.045,18.0,18.0,0.0,0
422,36,0,1,0.085,34.0,34.0,0.0,0
423,95,0,1,0.215,93.0,93.0,0.5,0
424,28,0,1,0.065,26.0,26.0,0.5,0
425,28,0,1,0.065,26.0,26.0,0.0,0
426,2,0,1,0.0,0.0,0.0,0.0,0
427,33,0,1,0.0775,31.0,31.0,0.0,0
428,38,0,1,0.09,36.0,36.0,0.5,0
429,46,0,1,0.11,44.0,44.0,0.0,0
430,83,0,1,0.2,81.0,81.0,0.5,0
431,42,0,1,0.1,40.0,40.0,0.0,0
432,40,0,1,0.095,38.0,38.0,0.5,0
433,31,0,1,0.0725,29.0,29.0,0.5,0
434,75,0,1,0.1775,73.0,73.0,0.5,0
435,42,0,1,0.1,40.0,40.0,0.5,0
436,21,0,1,0.0475,19.0,19.0,0.5,0
437,38,0,1,0.09,36.0,36.0,0.0,0
438,44,0,1,0.1025,42.0,42.0,0.0,0
439,14,0,1,0.03,12.0,12.0,0.0,0
440,40,1,0,0.1,40.0,40.0,1.0,1
441,36,0,1,0.085,34.0,34.0,0.0,0
442,31,0,1,0.0725,29.0,29.0,0.0,0
443,40,1,0,0.1,40.0,40.0,1.0,1
444,35,1,0,0.0875,35.0,35.0,1.0,1
445,42,0,1,0.1,40.0,40.0,0.0,0
446,32,1,0,0.08,32.0,32.0,1.0,1
447,62,0,1,0.1475,60.0,60.0,0.0,0
448,48,1,0,0.115,48.0,48.0,1.0,1
449,29,0,1,0.0675,27.0,27.0,0.0,0
450,36,0,1,0.085,34.0,34.0,0.0,0
451,61,1,0,0.135,61.0,61.0,1.0,1
452,56,0,1,0.1325,54.0,54.0,0.5,0
453,23,0,1,0.0525,21.0,21.0,0.0,0
454,72,0,1,0.17,70.0,70.0,0.5,0
455,25,0,1,0.0575,23.0,23.0,0.0,0
456,64,1,0,0.155,64.0,64.0,1.0,1
457,34,0,1,0.08,32.0,32.0,0.0,0
458,21,0,1,0.0475,19.0,19.0,0.0,0
459,3,0,1,0.0025,1.0,1.0,0.0,0
460,113,0,1,0.2375,111.0,111.0,0.5,0
461,16,0,1,0.035,14.0,14.0,0.0,0
462,16,0,1,0.035,14.0,14.0,0.0,0
463,61,1,0,0.15,61.0,61.0,1.0,1
464,58,0,1,0.1375,56.0,56.0,0.0,0
465,64,1,0,0.14,64.0,64.0,1.0,1
466,31,0,1,0.0725,29.0,29.0,0.5,0
467,39,0,1,0.0925,37.0,37.0,0.0,0
468,72,1,0,0.1775,72.0,72.0,1.0,1
469,55,1,0,0.1325,55.0,55.0,1.0,1
470,34,0,1,0.08,32.0,32.0,0.0,0
471,17,0,1,0.0375,15.0,15.0,0.0,0
472,23,0,1,0.0525,21.0,21.0,0.0,0
473,34,0,1,0.08,32.0,32.0,0.5,0
474,20,0,1,0.045,18.0,18.0,0.0,0
475,34,0,1,0.08,32.0,32.0,0.5,0
476,37,0,1,0.0875,35.0,35.0,0.5,0
477,33,0,1,0.0775,31.0,31.0,0.5,0
478,19,0,1,0.0425,17.0,17.0,0.0,0
479,19,1,0,0.0475,19.0,19.0,1.0,1
480,22,0,1,0.05,20.0,20.0,0.0,0
481,29,0,1,0.0675,27.0,27.0,0.0,0
482,26,0,1,0.06,24.0,24.0,0.0,0
483,31,0,1,0.0725,29.0,29.0,0.0,0
484,76,1,0,0.1875,76.0,76.0,1.0,1
485,17,0,1,0.0375,15.0,15.0,0.0,0
486,14,0,1,0.03,12.0,12.0,0.0,0
487,41,0,1,0.0975,39.0,39.0,0.0,0
488,45,0,1,0.1075,43.0,43.0,0.5,0
489,116,1,0,0.24,116.0,116.0,1.0,1
490,56,0,1,0.135,54.0,54.0,0.5,0
491,59,1,0,0.145,59.0,59.0,1.0,1
492,44,1,0,0.1,44.0,44.0,1.0,1
493,80,1,0,0.2,80.0,80.0,1.0,1
494,15,0,1,0.0325,13.0,13.0,0.0,0
495,57,0,1,0.1375,55.0,55.0,0.5,0
496,45,1,0,0.1125,45.0,45.0,1.0,1
497,47,1,0,0.1175,47.0,47.0,1.0,1
498,35,0,1,0.0825,33.0,33.0,0.5,0
499,67,0,1,0.135,65.0,65.0,0.5,0
500,28,0,1,0.065,26.0,26.0,0.0,0
501,12,0,1,0.025,10.0,10.0,0.5,0
502,49,0,1,0.1175,47.0,47.0,0.0,0
503,66,1,0,0.1625,66.0,66.0,1.0,1
504,33,0,1,0.0775,31.0,31.0,0.0,0
505,32,1,0,0.08,32.0,32.0,1.0,1
506,66,0,1,0.1575,64.0,64.0,0.5,0
507,19,1,0,0.04,19.0,19.0,1.0,1
508,31,0,1,0.0725,29.0,29.0,0.0,0
509,34,0,1,0.08,32.0,32.0,0.0,0
510,92,0,1,0.2175,90.0,90.0,0.5,0
511,6,0,1,0.01,4.0,4.0,0.0,0
512,66,1,0,0.155,66.0,66.0,1.0,1
513,21,1,0,0.0525,21.0,21.0,1.0,1
514,18,0,1,0.04,16.0,16.0,0.5,0
515,45,1,0,0.11,45.0,45.0,1.0,1
516,26,0,1,0.06,24.0,24.0,0.5,0
517,46,0,1,0.1075,44.0,44.0,0.5,0
518,42,0,1,0.1,40.0,40.0,0.5,0
519,35,1,0,0.0875,35.0,35.0,1.0,1
520,42,0,1,0.1,40.0,40.0,0.0,0
521,24,0,1,0.055,22.0,22.0,0.0,0
522,67,0,1,0.135,65.0,65.0,0.5,0
523,36,0,1,0.0575,34.0,34.0,0.0,0
524,32,0,1,0.075,30.0,30.0,0.0,0
