discounted_distance
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
40,48,0,0,0.115,47.0,47.0,0.75,0
41,33,0,1,0.0775,31.0,31.0,0.5,0
42,10,0,1,0.02,8.0,8.0,0.0,0
43,66,0,0,0.1625,65.0,65.0,0.75,0
44,37,0,1,0.085,35.0,35.0,0.5,0
45,61,0,1,0.14,59.0,59.0,0.75,0
46,48,0,0,0.1125,47.0,47.0,0.75,0
47,38,0,1,0.09,36.0,36.0,0.5,0
48,44,0,1,0.0975,42.0,42.0,0.5,0
49,15,0,1,0.0325,13.0,13.0,0.25,0
50,56,0,0,0.135,55.0,55.0,0.75,0
51,42,0,0,0.1025,41.0,41.0,0.75,0
52,12,0,1,0.025,10.0,10.0,0.0,0
53,24,0,1,0.055,22.0,22.0,0.5,0
54,59,0,0,0.1425,58.0,58.0,0.75,0
55,50,0,1,0.12,48.0,48.0,0.75,0
56,25,0,1,0.0575,23.0,23.0,0.25,0
57,20,0,1,0.045,18.0,18.0,0.0,0
58,27,0,1,0.0625,25.0,25.0,0.0,0
59,55,0,0,0.135,54.0,54.0,0.75,0
60,10,0,1,0.02,8.0,8.0,0.0,0
61,31,0,1,0.0725,29.0,29.0,0.25,0
62,13,0,1,0.0275,11.0,11.0,0.25,0
63,10,0,1,0.02,8.0,8.0,0.0,0
64,37,0,1,0.0875,35.0,35.0,0.25,0
65,18,0,1,0.04,16.0,16.0,0.0,0
66,10,0,1,0.02,8.0,8.0,0.0,0
67,14,0,1,0.03,12.0,12.0,0.0,0
68,22,0,1,0.05,20.0,20.0,0.0,0
69,6,0,1,0.01,4.0,4.0,0.0,0
70,27,0,1,0.0625,25.0,25.0,0.5,0
71,43,0,0,0.1,42.0,42.0,0.75,0
72,30,0,1,0.07,28.0,28.0,0.5,0
73,43,1,0,0.1075,43.0,43.0,1.0,1
74,19,0,1,0.0375,17.0,17.0,0.5,0
75,35,1,0,0.0875,35.0,35.0,1.0,1
76,26,0,1,0.06,24.0,24.0,0.0,0
77,26,0,1,0.06,24.0,24.0,0.5,0
78,38,0,1,0.0875,36.0,36.0,0.75,0
79,29,0,1,0.0675,27.0,27.0,0.25,0
80,27,0,1,0.0625,25.0,25.0,0.25,0
81,36,0,1,0.08,34.0,34.0,0.75,0
82,26,0,1,0.06,24.0,24.0,0.5,0
83,6,0,1,0.01,4.0,4.0,0.0,0
84,26,0,1,0.06,24.0,24.0,0.25,0
85,50,1,0,0.1225,50.0,50.0,1.0,1
86,11,0,1,0.0225,9.0,9.0,0.25,0
87,61,0,0,0.1475,60.0,60.0,0.75,0
88,61,0,0,0.15,60.0,60.0,0.75,0
89,13,0,1,0.0275,11.0,11.0,0.0,0
90,12,0,1,0.025,10.0,10.0,0.0,0
91,29,0,1,0.0675,27.0,27.0,0.5,0
92,24,0,1,0.055,22.0,22.0,0.25,0
93,37,0,1,0.0875,35.0,35.0,0.5,0
94,16,0,1,0.0225,14.0,14.0,0.25,0
95,33,0,1,0.075,31.0,31.0,0.5,0
96,4,0,1,0.005,2.0,2.0,0.0,0
97,12,0,1,0.025,10.0,10.0,0.0,0
