lidbetter
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
336,62,0,1,0.15,60.0,60.0,0.6,0
337,59,0,1,0.1425,57.0,57.0,0.6,0
338,8,0,1,0.015,6.0,6.0,0.0,0
339,16,0,1,0.035,14.0,14.0,0.0,0
340,29,0,1,0.0525,27.0,27.0,0.6,0
341,52,0,1,0.125,50.0,50.0,0.2,0
342,61,0,1,0.1325,59.0,59.0,0.6,0
343,10,0,1,0.02,8.0,8.0,0.0,0
344,67,0,1,0.13,65.0,65.0,0.4,0
345,14,0,1,0.03,12.0,12.0,0.0,0
346,60,0,1,0.1425,58.0,58.0,0.8,0
347,43,0,1,0.1025,41.0,41.0,0.2,0
348,82,1,0,0.1975,82.0,82.0,1.0,1
349,19,0,1,0.0425,17.0,17.0,0.0,0
350,31,0,1,0.0725,29.0,29.0,0.0,0
351,94,1,0,0.23,94.0,94.0,1.0,1
352,30,0,1,0.07,28.0,28.0,0.4,0
353,63,0,1,0.15,61.0,61.0,0.4,0
354,9,0,1,0.0175,7.0,7.0,0.0,0
355,37,0,1,0.0875,35.0,35.0,0.4,0
356,19,0,1,0.0425,17.0,17.0,0.0,0
357,79,1,0,0.195,79.0,79.0,1.0,1
358,71,1,0,0.175,71.0,71.0,1.0,1
359,84,1,0,0.205,84.0,84.0,1.0,1
360,30,0,1,0.07,28.0,28.0,0.0,0
361,30,0,1,0.07,28.0,28.0,0.2,0
362,48,0,1,0.115,46.0,46.0,0.2,0
363,52,0,1,0.125,50.0,50.0,0.2,0
364,58,0,1,0.14,56.0,56.0,0.8,0
365,35,0,1,0.08,33.0,33.0,0.4,0
366,14,0,1,0.03,12.0,12.0,0.0,0
367,64,1,0,0.135,64.0,64.0,1.0,1
368,29,0,1,0.0675,27.0,27.0,0.2,0
369,48,0,1,0.115,46.0,46.0,0.4,0
370,16,0,1,0.035,14.0,14.0,0.0,0
371,84,1,0,0.2,84.0,84.0,1.0,1
372,62,0,1,0.1475,60.0,60.0,0.6,0
373,61,0,1,0.145,59.0,59.0,0.4,0
374,12,0,1,0.025,10.0,10.0,0.0,0
375,30,0,1,0.07,28.0,28.0,0.0,0
376,64,1,0,0.16,64.0,64.0,1.0,1
377,13,0,1,0.0275,11.0,11.0,0.0,0
378,30,0,1,0.07,28.0,28.0,0.0,0
379,33,0,1,0.0775,31.0,31.0,0.2,0
380,15,0,1,0.0325,13.0,13.0,0.0,0
381,38,0,1,0.09,36.0,36.0,0.2,0
382,33,0,1,0.0775,31.0,31.0,0.2,0
383,58,0,1,0.135,56.0,56.0,0.6,0
384,30,0,1,0.07,28.0,28.0,0.4,0
385,12,0,1,0.025,10.0,10.0,0.2,0
386,42,0,1,0.0925,40.0,40.0,0.6,0
