traverse_ordered_qa
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
69,3,1,2,0.0075,1.4,7.0,1.0,1
70,50,0,3,0.1625,21.4,107.0,0.0,0
71,27,1,0,0.1475,16.2,81.0,1.0,1
72,32,1,1,0.1625,17.8,89.0,1.0,1
73,23,1,0,0.1225,13.8,69.0,1.0,1
74,46,0,3,0.135,14.0,70.0,0.0,0
75,65,1,2,0.185,27.0,135.0,1.0,1
76,22,1,1,0.105,11.4,57.0,1.0,1
77,17,1,0,0.085,10.2,51.0,1.0,1
78,112,0,3,0.2675,42.0,210.0,0.0,0
79,85,0,3,0.225,24.0,120.0,0.0,0
80,30,1,1,0.11,16.0,80.0,1.0,1
81,16,1,1,0.05,9.4,47.0,1.0,1
82,25,1,0,0.0925,15.0,75.0,1.0,1
83,36,1,2,0.115,16.0,80.0,1.0,1
84,57,0,3,0.2425,25.2,126.0,0.0,0
85,33,0,3,0.1575,16.2,81.0,0.0,0
86,17,1,0,0.1025,10.2,51.0,1.0,1
87,56,0,3,0.235,20.8,104.0,0.0,0
88,86,0,3,0.2725,30.6,153.0,0.0,0
89,18,1,0,0.085,10.8,54.0,1.0,1
90,74,0,3,0.1775,31.2,156.0,0.0,0
91,12,1,0,0.0425,7.2,36.0,1.0,1
92,21,1,0,0.1325,12.6,63.0,1.0,1
93,12,1,0,0.065,7.2,36.0,1.0,1
94,18,1,0,0.05,10.8,54.0,1.0,1
95,18,1,0,0.1175,10.8,54.0,1.0,1
96,16,1,0,0.0625,9.6,48.0,1.0,1
97,61,0,3,0.1925,25.4,127.0,0.0,0
98,67,1,2,0.2075,20.4,102.0,1.0,1
99,67,1,1,0.2725,27.2,136.0,1.0,1
100,29,1,1,0.1375,13.6,68.0,1.0,1
101,23,1,0,0.1125,13.8,69.0,1.0,1
102,20,1,1,0.1125,10.0,50.0,1.0,1
103,23,1,1,0.0825,13.6,68.0,1.0,1
104,27,0,3,0.1025,11.8,59.0,0.0,0
105,18,1,0,0.0825,10.8,54.0,1.0,1
106,38,0,3,0.12,15.4,77.0,0.0,0
107,12,1,0,0.0625,7.2,36.0,1.0,1
108,66,1,2,0.26,29.2,146.0,1.0,1
109,66,0,3,0.19,20.6,103.0,0.0,0
110,27,1,1,0.13,15.4,77.0,1.0,1
111,19,1,1,0.085,11.2,56.0,1.0,1
112,33,0,3,0.0775,11.0,55.0,0.0,0
113,20,1,0,0.07,12.0,60.0,1.0,1
114,30,1,1,0.14,16.4,82.0,1.0,1
115,14,1,0,0.0825,8.4,42.0,1.0,1
116,22,1,0,0.0875,13.2,66.0,1.0,1
117,31,1,0,0.145,18.6,93.0,1.0,1
118,52,0,3,0.195,21.2,106.0,0.0,0
119,13,1,0,0.0475,7.8,39.0,1.0,1
120,68,1,2,0.16,13.6,68.0,1.0,1
121,32,1,1,0.14,16.8,84.0,1.0,1
122,85,1,2,0.2125,22.8,114.0,1.0,1
123,33,0,3,0.0975,11.0,55.0,0.0,0
124,30,1,2,0.12,15.2,76.0,1.0,1
125,21,1,1,0.09,10.6,53.0,1.0,1
126,54,0,3,0.1425,15.8,79.0,0.0,0
127,32,1,0,0.155,19.2,96.0,1.0,1
128,68,1,2,0.1825,19.2,96.0,1.0,1
129,30,1,1,0.1575,17.8,89.0,1.0,1
130,14,1,0,0.055,8.4,42.0,1.0,1
131,23,1,1,0.1175,11.6,58.0,1.0,1
132,9,1,1,0.0425,5.2,26.0,1.0,1
133,52,0,3,0.125,12.0,60.0,0.0,0
134,14,1,0,0.0525,8.4,42.0,1.0,1
135,26,0,3,0.07,6.8,34.0,0.0,0
136,45,0,3,0.19,18.4,92.0,0.0,0
137,62,0,3,0.2325,21.2,106.0,0.0,0
138,18,1,1,0.0725,7.8,39.0,1.0,1
139,3,1,0,0.0125,1.8,9.0,1.0,1
140,72,1,2,0.1775,15.6,78.0,1.0,1
141,7,1,1,0.03,4.0,20.0,1.0,1
142,27,0,3,0.1125,11.4,57.0,0.0,0
143,77,0,3,0.2375,27.2,136.0,0.0,0
144,44,0,3,0.15,17.4,87.0,0.0,0
145,29,1,0,0.17,17.4,87.0,1.0,1
146,32,0,3,0.09,11.4,57.0,0.0,0
147,51,0,3,0.1925,18.0,90.0,0.0,0
148,35,1,2,0.185,18.8,94.0,1.0,1
149,18,1,1,0.0925,10.2,51.0,1.0,1
150,9,1,0,0.0425,5.4,27.0,1.0,1
151,20,1,0,0.075,12.0,60.0,1.0,1
152,49,1,1,0.155,20.0,100.0,1.0,1
153,58,1,1,0.1875,29.8,149.0,1.0,1
154,78,1,2,0.1975,24.4,122.0,1.0,1
155,25,1,0,0.13,15.0,75.0,1.0,1
156,82,0,3,0.26,30.4,152.0,0.0,0
157,6,1,0,0.03,3.6,18.0,1.0,1
158,71,0,3,0.18,18.0,90.0,0.0,0
159,53,0,3,0.1875,18.8,94.0,0.0,0
160,47,0,3,0.1775,22.2,111.0,0.0,0
161,12,1,0,0.05,7.2,36.0,1.0,1
162,51,0,3,0.1975,17.8,89.0,0.0,0
163,8,1,0,0.03,4.8,24.0,1.0,1
164,46,1,2,0.16,17.6,88.0,1.0,1
165,43,1,1,0.155,19.6,98.0,1.0,1
166,31,0,3,0.14,15.0,75.0,0.0,0
167,28,1,0,0.16,16.8,84.0,1.0,1
168,83,1,1,0.3025,37.6,188.0,1.0,1
169,28,0,3,0.0725,7.0,35.0,0.0,0
170,63,0,3,0.1475,21.4,107.0,0.0,0
171,41,0,3,0.14,19.8,99.0,0.0,0
172,57,0,3,0.135,13.0,65.0,0.0,0
173,33,1,0,0.1825,19.8,99.0,1.0,1
174,25,1,0,0.1575,15.0,75.0,1.0,1
175,14,1,0,0.0675,8.4,42.0,1.0,1
176,77,1,2,0.205,28.2,141.0,1.0,1
177,36,1,2,0.1325,15.6,78.0,1.0,1
178,35,0,3,0.165,15.4,77.0,0.0,0
179,48,1,2,0.145,17.6,88.0,1.0,1
180,13,1,0,0.0675,7.8,39.0,1.0,1
181,16,1,0,0.085,9.6,48.0,1.0,1
182,89,1,2,0.26,24.0,120.0,1.0,1
183,27,0,3,0.1125,9.8,49.0,0.0,0
184,25,1,1,0.105,12.4,62.0,1.0,1
185,33,1,0,0.1575,19.8,99.0,1.0,1
186,23,0,3,0.08,11.6,58.0,0.0,0
187,17,1,0,0.08,10.2,51.0,1.0,1
188,16,1,0,0.095,9.6,48.0,1.0,1
189,38,1,1,0.1525,21.2,106.0,1.0,1
190,8,1,2,0.02,2.0,10.0,1.0,1
191,36,1,2,0.12,18.4,92.0,1.0,1
192,10,1,1,0.03,5.8,29.0,1.0,1
193,94,0,3,0.24,32.8,164.0,0.0,0
194,91,0,3,0.2175,21.0,105.0,0.0,0
195,38,1,2,0.115,19.2,96.0,1.0,1
196,64,1,1,0.1775,29.4,147.0,1.0,1
197,5,1,1,0.02,2.8,14.0,1.0,1
198,62,0,3,0.2225,19.6,98.0,0.0,0
199,36,1,1,0.1675,20.6,103.0,1.0,1
200,17,1,1,0.0725,9.2,46.0,1.0,1
201,24,1,1,0.085,10.4,52.0,1.0,1
202,26,1,1,0.12,13.6,68.0,1.0,1
203,61,0,3,0.175,18.2,91.0,0.0,0
204,29,1,1,0.16,16.6,83.0,1.0,1
205,67,1,2,0.215,31.0,155.0,1.0,1
206,77,1,1,0.2575,34.4,172.0,1.0,1
207,25,0,3,0.0775,8.2,41.0,0.0,0
208,26,1,0,0.135,15.6,78.0,1.0,1
209,16,1,0,0.09,9.6,48.0,1.0,1
210,93,0,3,0.2375,37.0,185.0,0.0,0
211,21,1,0,0.0625,12.6,63.0,1.0,1
212,8,1,0,0.03,4.8,24.0,1.0,1
213,50,0,3,0.1625,22.4,112.0,0.0,0
214,21,1,0,0.1325,12.6,63.0,1.0,1
215,58,1,1,0.2075,26.2,131.0,1.0,1
216,33,1,0,0.145,19.8,99.0,1.0,1
217,17,1,0,0.0525,10.2,51.0,1.0,1
218,14,1,2,0.0475,8.0,40.0,1.0,1
219,24,0,3,0.11,11.2,56.0,0.0,0
220,24,1,1,0.1,13.0,65.0,1.0,1
221,69,0,3,0.1975,27.4,137.0,0.0,0
222,91,1,1,0.2575,39.2,196.0,1.0,1
223,22,1,0,0.1225,13.2,66.0,1.0,1
224,16,1,0,0.08,9.6,48.0,1.0,1
225,23,1,0,0.105,13.8,69.0,1.0,1
226,33,0,3,0.1025,12.8,64.0,0.0,0
227,42,0,3,0.1075,11.8,59.0,0.0,0
228,58,0,3,0.215,21.6,108.0,0.0,0
229,69,1,2,0.205,23.8,119.0,1.0,1
230,31,0,3,0.1175,13.8,69.0,0.0,0
231,31,0,3,0.1075,11.6,58.0,0.0,0
232,21,1,0,0.115,12.6,63.0,1.0,1
233,21,1,1,0.07,11.8,59.0,1.0,1
234,70,1,2,0.1725,24.6,123.0,1.0,1
235,46,1,1,0.165,24.6,123.0,1.0,1
236,4,0,3,0.005,1.2,6.0,0.0,0
237,13,1,0,0.045,7.8,39.0,1.0,1
238,103,0,3,0.2875,28.0,140.0,0.0,0
239,47,1,2,0.1525,14.6,73.0,1.0,1
240,24,1,1,0.115,14.2,71.0,1.0,1
241,9,1,0,0.04,5.4,27.0,1.0,1
242,66,0,3,0.2,20.4,102.0,0.0,0
243,58,1,2,0.1525,15.2,76.0,1.0,1
244,9,1,0,0.035,5.4,27.0,1.0,1
245,67,0,3,0.245,23.6,118.0,0.0,0
246,57,1,1,0.1875,26.0,130.0,1.0,1
247,24,1,2,0.065,9.6,48.0,1.0,1
248,41,1,2,0.1925,19.0,95.0,1.0,1
249,74,1,2,0.245,25.8,129.0,1.0,1
250,45,0,3,0.095,13.4,67.0,0.0,0
251,32,1,1,0.17,16.6,83.0,1.0,1
252,29,1,0,0.14,17.4,87.0,1.0,1
253,83,0,3,0.2875,37.8,189.0,0.0,0
254,28,1,0,0.15,16.8,84.0,1.0,1
255,3,1,2,0.0075,1.4,7.0,1.0,1
256,54,1,2,0.16,16.0,80.0,1.0,1
257,18,1,0,0.09,10.8,54.0,1.0,1
258,15,1,0,0.075,9.0,45.0,1.0,1
259,73,1,2,0.1825,23.2,116.0,1.0,1
260,26,1,2,0.0825,9.6,48.0,1.0,1
261,60,1,1,0.24,26.2,131.0,1.0,1
262,12,1,0,0.055,7.2,36.0,1.0,1
263,44,0,3,0.1625,18.2,91.0,0.0,0
264,84,0,3,0.25,34.4,172.0,0.0,0
265,6,1,0,0.0325,3.6,18.0,1.0,1
266,47,0,3,0.1475,22.4,112.0,0.0,0
267,14,1,0,0.09,8.4,42.0,1.0,1
268,39,0,3,0.1325,15.6,78.0,0.0,0
269,55,1,1,0.1625,26.8,134.0,1.0,1
270,27,1,2,0.0925,9.4,47.0,1.0,1
271,55,0,3,0.1525,17.8,89.0,0.0,0
272,76,1,2,0.22,22.6,113.0,1.0,1
273,96,1,2,0.235,44.8,224.0,1.0,1
274,81,0,3,0.2175,30.2,151.0,0.0,0
275,26,1,0,0.1525,15.6,78.0,1.0,1
276,19,1,1,0.0925,10.6,53.0,1.0,1
277,11,1,0,0.045,6.6,33.0,1.0,1
278,30,1,1,0.165,17.4,87.0,1.0,1
279,20,1,0,0.135,12.0,60.0,1.0,1
280,12,1,1,0.0475,7.0,35.0,1.0,1
281,68,0,3,0.265,27.0,135.0,0.0,0
282,16,1,1,0.0775,9.0,45.0,1.0,1
283,65,1,2,0.25,26.4,132.0,1.0,1
284,27,1,0,0.1625,16.2,81.0,1.0,1
285,72,1,2,0.2075,26.4,132.0,1.0,1
286,22,1,0,0.11,13.2,66.0,1.0,1
287,53,0,3,0.1875,20.2,101.0,0.0,0
288,46,1,2,0.13,13.6,68.0,1.0,1
289,16,1,0,0.0525,9.6,48.0,1.0,1
290,20,1,0,0.0975,12.0,60.0,1.0,1
291,63,1,2,0.175,20.0,100.0,1.0,1
292,45,0,3,0.14,16.6,83.0,0.0,0
293,62,0,3,0.1625,20.8,104.0,0.0,0
294,44,1,1,0.1625,20.2,101.0,1.0,1
295,12,1,1,0.0475,7.0,35.0,1.0,1
296,70,1,2,0.215,21.0,105.0,1.0,1
297,49,1,1,0.19,27.2,136.0,1.0,1
298,15,1,1,0.0625,8.8,44.0,1.0,1
299,19,0,3,0.0425,3.8,19.0,0.0,0
300,66,0,3,0.1775,16.6,83.0,0.0,0
301,17,1,0,0.0975,10.2,51.0,1.0,1
302,60,1,2,0.1875,21.6,108.0,1.0,1
303,65,1,2,0.195,21.2,106.0,1.0,1
304,90,0,3,0.26,27.6,138.0,0.0,0
305,21,1,1,0.0975,10.6,53.0,1.0,1
306,16,1,0,0.085,9.6,48.0,1.0,1
307,55,0,3,0.18,25.8,129.0,0.0,0
308,19,1,0,0.095,11.4,57.0,1.0,1
309,64,0,3,0.18,17.0,85.0,0.0,0
310,26,1,0,0.1475,15.6,78.0,1.0,1
311,19,1,0,0.105,11.4,57.0,1.0,1
312,25,1,0,0.115,15.0,75.0,1.0,1
313,28,0,3,0.085,11.8,59.0,0.0,0
314,45,0,3,0.1775,20.8,104.0,0.0,0
315,57,1,1,0.1975,28.0,140.0,1.0,1
316,9,1,0,0.0375,5.4,27.0,1.0,1
317,25,1,1,0.1125,12.0,60.0,1.0,1
318,19,1,0,0.0875,11.4,57.0,1.0,1
319,73,0,3,0.22,21.4,107.0,0.0,0
320,66,0,3,0.215,25.0,125.0,0.0,0
321,82,1,2,0.2225,22.6,113.0,1.0,1
322,29,1,0,0.1675,17.4,87.0,1.0,1
323,77,0,3,0.2425,29.0,145.0,0.0,0
324,67,1,2,0.2275,27.0,135.0,1.0,1
325,86,1,2,0.2075,23.8,119.0,1.0,1
326,13,1,1,0.06,6.4,32.0,1.0,1
327,7,1,0,0.02,4.2,21.0,1.0,1
328,7,0,3,0.0125,3.0,15.0,0.0,0
329,15,1,0,0.07,9.0,45.0,1.0,1
330,28,1,1,0.1325,14.2,71.0,1.0,1
331,28,1,1,0.105,13.4,67.0,1.0,1
332,29,0,3,0.1025,12.4,62.0,0.0,0
333,23,1,1,0.115,11.8,59.0,1.0,1
334,29,1,2,0.09,10.4,52.0,1.0,1
335,35,1,1,0.14,14.4,72.0,1.0,1
336,14,0,3,0.0625,6.8,34.0,0.0,0
337,52,0,3,0.1625,23.0,115.0,0.0,0
338,11,1,1,0.05,6.2,31.0,1.0,1
339,73,1,1,0.2475,32.8,164.0,1.0,1
340,69,0,3,0.2,23.8,119.0,0.0,0
341,50,1,2,0.1625,16.0,80.0,1.0,1
342,21,1,0,0.11,12.6,63.0,1.0,1
343,42,0,3,0.115,17.2,86.0,0.0,0
344,71,0,3,0.195,20.2,101.0,0.0,0
345,21,1,0,0.1325,12.6,63.0,1.0,1
346,13,1,0,0.0525,7.8,39.0,1.0,1
347,21,1,0,0.105,12.6,63.0,1.0,1
348,70,1,2,0.16,20.6,103.0,1.0,1
349,9,1,0,0.055,5.4,27.0,1.0,1
350,29,0,3,0.14,13.2,66.0,0.0,0
351,67,0,3,0.17,17.6,88.0,0.0,0
352,13,1,0,0.0375,7.8,39.0,1.0,1
353,82,1,2,0.2325,30.8,154.0,1.0,1
354,29,1,1,0.1275,14.6,73.0,1.0,1
355,24,1,0,0.0775,14.4,72.0,1.0,1
356,26,1,1,0.1025,14.6,73.0,1.0,1
357,67,1,2,0.175,16.4,82.0,1.0,1
358,17,1,0,0.09,10.2,51.0,1.0,1
359,42,0,3,0.13,14.2,71.0,0.0,0
360,49,0,3,0.16,16.8,84.0,0.0,0
361,17,1,0,0.0925,10.2,51.0,1.0,1
362,17,1,0,0.11,10.2,51.0,1.0,1
363,29,1,0,0.1775,17.4,87.0,1.0,1
364,17,1,1,0.0725,9.2,46.0,1.0,1
365,42,1,2,0.1525,20.0,100.0,1.0,1
366,13,1,0,0.07,7.8,39.0,1.0,1
367,73,1,1,0.2575,33.2,166.0,1.0,1
368,15,1,0,0.075,9.0,45.0,1.0,1
369,19,1,0,0.125,11.4,57.0,1.0,1
370,30,1,0,0.155,18.0,90.0,1.0,1
371,63,0,3,0.2575,22.4,112.0,0.0,0
372,11,1,1,0.05,6.4,32.0,1.0,1
373,18,1,1,0.085,8.2,41.0,1.0,1
374,59,1,2,0.275,26.2,131.0,1.0,1
375,56,0,3,0.1975,19.4,97.0,0.0,0
376,25,0,3,0.0725,9.8,49.0,0.0,0
377,62,1,1,0.24,28.6,143.0,1.0,1
378,35,1,1,0.18,20.0,100.0,1.0,1
379,3,1,0,0.01,1.8,9.0,1.0,1
380,26,1,0,0.115,15.6,78.0,1.0,1
381,18,1,0,0.085,10.8,54.0,1.0,1
382,1,1,2,0.0025,0.2,1.0,1.0,1
383,56,1,2,0.185,22.0,110.0,1.0,1
384,60,1,2,0.185,27.6,138.0,1.0,1
385,23,1,2,0.1025,10.4,52.0,1.0,1
386,28,1,0,0.1175,16.8,84.0,1.0,1
387,43,0,3,0.1275,15.4,77.0,0.0,0
388,10,1,0,0.0475,6.0,30.0,1.0,1
389,65,0,3,0.215,22.4,112.0,0.0,0
390,6,1,2,0.015,3.2,16.0,1.0,1
391,27,1,0,0.0925,16.2,81.0,1.0,1
392,70,1,2,0.2125,18.6,93.0,1.0,1
393,39,1,1,0.145,18.4,92.0,1.0,1
394,30,1,1,0.1075,15.0,75.0,1.0,1
395,48,0,3,0.12,13.4,67.0,0.0,0
396,13,1,1,0.06,6.6,33.0,1.0,1
397,31,1,1,0.11,12.4,62.0,1.0,1
398,8,1,0,0.0275,4.8,24.0,1.0,1
399,48,0,3,0.135,13.2,66.0,0.0,0
400,67,0,3,0.205,28.6,143.0,0.0,0
401,21,1,0,0.0925,12.6,63.0,1.0,1
402,31,1,0,0.1775,18.6,93.0,1.0,1
403,37,1,2,0.15,16.4,82.0,1.0,1
404,48,1,2,0.2175,22.0,110.0,1.0,1
405,61,1,2,0.1675,19.8,99.0,1.0,1
406,70,1,2,0.235,31.2,156.0,1.0,1
407,26,1,1,0.1275,14.6,73.0,1.0,1
408,31,1,1,0.14,16.6,83.0,1.0,1
409,84,1,2,0.2075,18.4,92.0,1.0,1
410,37,1,0,0.195,22.2,111.0,1.0,1
411,43,0,3,0.185,15.8,79.0,0.0,0
412,31,1,1,0.17,17.6,88.0,1.0,1
413,17,1,1,0.08,10.0,50.0,1.0,1
414,26,0,3,0.1125,13.8,69.0,0.0,0
415,18,1,1,0.0775,10.6,53.0,1.0,1
416,27,1,0,0.1225,16.2,81.0,1.0,1
417,18,1,1,0.09,10.2,51.0,1.0,1
418,31,1,0,0.1325,18.6,93.0,1.0,1
419,42,0,3,0.115,11.4,57.0,0.0,0
420,14,1,0,0.075,8.4,42.0,1.0,1
421,30,1,0,0.1525,18.0,90.0,1.0,1
422,28,1,1,0.13,14.8,74.0,1.0,1
423,31,1,1,0.165,17.2,86.0,1.0,1
424,27,1,1,0.1575,14.6,73.0,1.0,1
425,18,1,0,0.09,10.8,54.0,1.0,1
426,23,1,1,0.1025,12.2,61.0,1.0,1
427,8,1,0,0.0475,4.8,24.0,1.0,1
428,17,1,1,0.085,9.8,49.0,1.0,1
429,32,0,3,0.125,12.8,64.0,0.0,0
430,20,1,0,0.0775,12.0,60.0,1.0,1
431,11,1,0,0.0525,6.6,33.0,1.0,1
432,26,1,0,0.1,15.6,78.0,1.0,1
433,3,1,1,0.0125,1.6,8.0,1.0,1
434,21,0,3,0.085,7.4,37.0,0.0,0
435,15,1,0,0.07,9.0,45.0,1.0,1
436,47,1,2,0.1425,21.8,109.0,1.0,1
437,57,0,3,0.2125,20.8,104.0,0.0,0
438,68,1,2,0.1725,27.0,135.0,1.0,1
439,18,1,0,0.075,10.8,54.0,1.0,1
440,20,1,0,0.065,12.0,60.0,1.0,1
441,36,1,2,0.095,11.4,57.0,1.0,1
442,24,1,1,0.1425,13.8,69.0,1.0,1
443,90,0,3,0.2275,25.6,128.0,0.0,0
444,17,1,1,0.0425,10.0,50.0,1.0,1
445,93,0,3,0.2575,35.4,177.0,0.0,0
446,68,1,1,0.175,33.2,166.0,1.0,1
447,81,0,3,0.2325,32.6,163.0,0.0,0
448,32,1,0,0.1575,19.2,96.0,1.0,1
449,37,0,3,0.1825,17.6,88.0,0.0,0
450,17,1,0,0.06,10.2,51.0,1.0,1
451,21,1,0,0.1125,12.6,63.0,1.0,1
452,15,1,0,0.0675,9.0,45.0,1.0,1
453,33,0,3,0.1225,15.6,78.0,0.0,0
454,28,1,0,0.135,16.8,84.0,1.0,1
455,37,1,0,0.225,22.2,111.0,1.0,1
456,39,0,3,0.1175,12.2,61.0,0.0,0
457,35,1,1,0.19,18.0,90.0,1.0,1
458,65,1,2,0.1775,22.6,113.0,1.0,1
459,48,1,1,0.185,22.6,113.0,1.0,1
460,62,0,3,0.18,24.0,120.0,0.0,0
461,49,0,3,0.1525,15.0,75.0,0.0,0
462,8,1,0,0.045,4.8,24.0,1.0,1
463,19,1,0,0.1,11.4,57.0,1.0,1
464,64,0,3,0.1775,24.4,122.0,0.0,0
465,10,1,1,0.045,5.8,29.0,1.0,1
466,20,1,0,0.1275,12.0,60.0,1.0,1
467,17,1,0,0.095,10.2,51.0,1.0,1
468,12,1,0,0.045,7.2,36.0,1.0,1
469,22,1,0,0.125,13.2,66.0,1.0,1
470,21,1,1,0.085,11.6,58.0,1.0,1
471,28,1,0,0.1475,16.8,84.0,1.0,1
472,25,1,2,0.0725,9.8,49.0,1.0,1
473,24,0,3,0.0675,11.0,55.0,0.0,0
474,24,1,0,0.105,14.4,72.0,1.0,1
475,25,1,0,0.1675,15.0,75.0,1.0,1
476,14,1,1,0.06,8.2,41.0,1.0,1
477,22,1,0,0.0875,13.2,66.0,1.0,1
478,15,1,1,0.085,8.6,43.0,1.0,1
479,25,1,0,0.115,15.0,75.0,1.0,1
480,68,1,2,0.1725,31.2,156.0,1.0,1
481,38,0,3,0.145,18.4,92.0,0.0,0
482,28,0,3,0.1,12.2,61.0,0.0,0
483,18,1,0,0.1,10.8,54.0,1.0,1
484,81,0,3,0.235,30.2,151.0,0.0,0
485,10,1,0,0.045,6.0,30.0,1.0,1
486,30,1,1,0.1325,15.6,78.0,1.0,1
487,101,0,3,0.245,25.8,129.0,0.0,0
488,61,0,3,0.185,20.0,100.0,0.0,0
489,76,0,3,0.22,22.2,111.0,0.0,0
490,21,1,0,0.1,12.6,63.0,1.0,1
491,26,0,3,0.07,10.0,50.0,0.0,0
492,10,1,1,0.04,4.6,23.0,1.0,1
493,14,1,0,0.0875,8.4,42.0,1.0,1
494,14,1,0,0.0775,8.4,42.0,1.0,1
495,57,1,2,0.19,17.0,85.0,1.0,1
496,18,1,0,0.0875,10.8,54.0,1.0,1
497,81,0,3,0.205,26.2,131.0,0.0,0
498,21,1,1,0.085,10.8,54.0,1.0,1
499,84,0,3,0.2675,29.0,145.0,0.0,0
500,80,1,1,0.2525,33.8,169.0,1.0,1
501,119,0,3,0.2975,43.4,217.0,0.0,0
502,28,0,3,0.1275,12.6,63.0,0.0,0
503,26,0,3,0.1075,12.6,63.0,0.0,0
504,20,1,1,0.08,9.8,49.0,1.0,1
505,39,0,3,0.095,11.4,57.0,0.0,0
506,15,1,1,0.0675,7.6,38.0,1.0,1
507,9,1,0,0.055,5.4,27.0,1.0,1
508,28,1,1,0.1325,16.2,81.0,1.0,1
509,75,1,2,0.195,19.8,99.0,1.0,1
510,34,0,3,0.1825,17.4,87.0,0.0,0
511,91,0,3,0.245,29.8,149.0,0.0,0
512,32,1,1,0.1375,14.0,70.0,1.0,1
513,12,1,0,0.055,7.2,36.0,1.0,1
514,27,1,0,0.125,16.2,81.0,1.0,1
515,45,0,3,0.1625,20.0,100.0,0.0,0
516,46,0,3,0.1675,18.0,90.0,0.0,0
517,48,0,3,0.23,21.4,107.0,0.0,0
518,29,1,1,0.1725,17.2,86.0,1.0,1
519,79,0,3,0.1975,22.0,110.0,0.0,0
520,21,1,1,0.0975,10.6,53.0,1.0,1
521,19,1,0,0.0975,11.4,57.0,1.0,1
522,26,1,1,0.1075,12.2,61.0,1.0,1
523,48,1,2,0.1575,15.8,79.0,1.0,1
