traverse_ordered_qa
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
142,16,0,1,0.035,14.0,14.0,0.0,0
143,31,0,1,0.0725,29.0,29.0,0.0,0
144,32,0,1,0.0675,30.0,30.0,0.0,0
145,32,0,1,0.075,30.0,30.0,0.0,0
146,10,0,1,0.02,8.0,8.0,0.0,0
147,35,1,0,0.0875,35.0,35.0,1.0,1
148,23,0,1,0.0525,21.0,21.0,0.0,0
149,14,1,0,0.035,14.0,14.0,1.0,1
150,34,0,1,0.08,32.0,32.0,0.0,0
151,23,0,1,0.0525,21.0,21.0,0.0,0
152,14,1,0,0.035,14.0,14.0,1.0,1
153,25,0,1,0.0575,23.0,23.0,0.0,0
154,52,1,0,0.13,52.0,52.0,1.0,1
155,20,0,1,0.045,18.0,18.0,0.0,0
156,27,1,0,0.0675,27.0,27.0,1.0,1
157,27,1,0,0.0675,27.0,27.0,1.0,1
158,28,1,0,0.07,28.0,28.0,1.0,1
159,6,0,1,0.01,4.0,4.0,0.0,0
160,18,0,1,0.04,16.0,16.0,0.0,0
161,29,0,1,0.0675,27.0,27.0,0.0,0
162,14,1,0,0.035,14.0,14.0,1.0,1
163,13,0,1,0.0275,11.0,11.0,0.0,0
164,34,0,1,0.08,32.0,32.0,0.0,0
165,56,0,1,0.135,54.0,54.0,0.0,0
166,28,0,1,0.065,26.0,26.0,0.0,0
167,45,0,1,0.1075,43.0,43.0,0.0,0
168,47,1,0,0.1175,47.0,47.0,1.0,1
169,27,1,0,0.0675,27.0,27.0,1.0,1
170,16,1,0,0.04,16.0,16.0,1.0,1
171,20,1,0,0.05,20.0,20.0,1.0,1
172,32,1,0,0.08,32.0,32.0,1.0,1
173,26,0,1,0.06,24.0,24.0,0.0,0
174,22,0,1,0.05,20.0,20.0,0.0,0
175,20,0,1,0.045,18.0,18.0,0.0,0
176,37,0,1,0.075,35.0,35.0,0.0,0
177,31,0,1,0.0725,29.0,29.0,0.0,0
178,35,1,0,0.0875,35.0,35.0,1.0,1
179,13,0,1,0.0275,11.0,11.0,0.0,0
180,13,0,1,0.0275,11.0,11.0,0.0,0
181,21,0,1,0.0475,19.0,19.0,0.0,0
182,25,0,1,0.0575,23.0,23.0,0.0,0
183,74,1,0,0.1775,74.0,74.0,1.0,1
184,6,0,1,0.01,4.0,4.0,0.0,0
185,11,1,0,0.0275,11.0,11.0,1.0,1
186,24,0,1,0.055,22.0,22.0,0.0,0
187,19,0,1,0.0425,17.0,17.0,0.0,0
188,14,0,1,0.03,12.0,12.0,0.0,0
189,7,1,0,0.0175,7.0,7.0,1.0,1
190,15,0,1,0.0325,13.0,13.0,0.0,0
191,22,1,0,0.055,22.0,22.0,1.0,1
192,18,1,0,0.045,18.0,18.0,1.0,1
193,19,0,1,0.0425,17.0,17.0,0.0,0
194,5,0,1,0.0075,3.0,3.0,0.0,0
195,24,0,1,0.055,22.0,22.0,0.0,0
196,19,0,1,0.0425,17.0,17.0,0.0,0
197,17,0,1,0.0375,15.0,15.0,0.0,0
198,15,1,0,0.0375,15.0,15.0,1.0,1
199,18,1,0,0.045,18.0,18.0,1.0,1
200,11,0,1,0.0225,9.0,9.0,0.0,0
201,18,0,1,0.04,16.0,16.0,0.0,0
202,22,1,0,0.055,22.0,22.0,1.0,1
203,31,0,1,0.0725,29.0,29.0,0.0,0
204,5,0,1,0.0075,3.0,3.0,0.0,0
205,32,0,1,0.075,30.0,30.0,0.0,0
206,38,1,0,0.095,38.0,38.0,1.0,1
207,26,1,0,0.065,26.0,26.0,1.0,1
208,17,0,1,0.0375,15.0,15.0,0.0,0
209,25,0,1,0.0575,23.0,23.0,0.0,0
210,31,0,1,0.0725,29.0,29.0,0.0,0
211,24,0,1,0.055,22.0,22.0,0.0,0
212,106,0,1,0.2575,104.0,104.0,0.0,0
213,37,1,0,0.0925,37.0,37.0,1.0,1
214,9,0,1,0.0175,7.0,7.0,0.0,0
215,25,0,1,0.0575,23.0,23.0,0.0,0
216,32,0,1,0.075,30.0,30.0,0.0,0
217,32,1,0,0.0675,32.0,32.0,1.0,1
218,34,0,1,0.075,32.0,32.0,0.0,0
219,42,0,1,0.1,40.0,40.0,0.0,0
220,23,0,1,0.0525,21.0,21.0,0.0,0
221,16,0,1,0.035,14.0,14.0,0.0,0
222,26,1,0,0.065,26.0,26.0,1.0,1
223,8,0,1,0.015,6.0,6.0,0.0,0
224,42,1,0,0.105,42.0,42.0,1.0,1
225,16,1,0,0.04,16.0,16.0,1.0,1
226,13,0,1,0.0275,11.0,11.0,0.0,0
227,37,1,0,0.0925,37.0,37.0,1.0,1
228,78,1,0,0.195,78.0,78.0,1.0,1
229,24,1,0,0.06,24.0,24.0,1.0,1
230,33,0,1,0.0775,31.0,31.0,0.0,0
231,29,0,1,0.0675,27.0,27.0,0.0,0
232,21,0,1,0.0475,19.0,19.0,0.0,0
233,13,0,1,0.0275,11.0,11.0,0.0,0
234,27,1,0,0.0675,27.0,27.0,1.0,1
235,31,1,0,0.0775,31.0,31.0,1.0,1
236,22,1,0,0.055,22.0,22.0,1.0,1
237,17,0,1,0.0375,15.0,15.0,0.0,0
238,19,0,1,0.0425,17.0,17.0,0.0,0
239,81,1,0,0.2,81.0,81.0,1.0,1
240,26,0,1,0.06,24.0,24.0,0.0,0
241,17,0,1,0.0375,15.0,15.0,0.0,0
242,36,1,0,0.09,36.0,36.0,1.0,1
243,16,0,1,0.035,14.0,14.0,0.0,0
244,21,1,0,0.0525,21.0,21.0,1.0,1
245,20,1,0,0.05,20.0,20.0,1.0,1
246,11,1,0,0.0275,11.0,11.0,1.0,1
247,28,0,1,0.065,26.0,26.0,0.0,0
248,6,0,1,0.01,4.0,4.0,0.0,0
249,20,1,0,0.05,20.0,20.0,1.0,1
250,9,0,1,0.0175,7.0,7.0,0.0,0
251,16,0,1,0.035,14.0,14.0,0.0,0
252,40,0,1,0.0925,38.0,38.0,0.0,0
253,27,1,0,0.0675,27.0,27.0,1.0,1
254,5,1,0,0.0125,5.0,5.0,1.0,1
255,31,0,1,0.0725,29.0,29.0,0.0,0
256,13,0,1,0.0275,11.0,11.0,0.0,0
257,28,0,1,0.065,26.0,26.0,0.0,0
258,22,1,0,0.055,22.0,22.0,1.0,1
259,17,0,1,0.0375,15.0,15.0,0.0,0
260,7,0,1,0.0125,5.0,5.0,0.0,0
261,23,0,1,0.0525,21.0,21.0,0.0,0
262,14,1,0,0.035,14.0,14.0,1.0,1
263,21,0,1,0.0475,19.0,19.0,0.0,0
264,46,0,1,0.1075,44.0,44.0,0.0,0
265,10,0,1,0.02,8.0,8.0,0.0,0
266,29,0,1,0.0675,27.0,27.0,0.0,0
267,19,0,1,0.0425,17.0,17.0,0.0,0
268,35,1,0,0.0875,35.0,35.0,1.0,1
269,37,1,0,0.0925,37.0,37.0,1.0,1
270,46,0,1,0.11,44.0,44.0,0.0,0
271,21,0,1,0.0475,19.0,19.0,0.0,0
272,32,0,1,0.075,30.0,30.0,0.0,0
273,10,0,1,0.02,8.0,8.0,0.0,0
274,24,0,1,0.055,22.0,22.0,0.0,0
275,14,1,0,0.035,14.0,14.0,1.0,1
276,18,1,0,0.045,18.0,18.0,1.0,1
277,21,0,1,0.0475,19.0,19.0,0.0,0
278,8,0,1,0.015,6.0,6.0,0.0,0
279,21,0,1,0.0475,19.0,19.0,0.0,0
280,38,1,0,0.095,38.0,38.0,1.0,1
281,15,0,1,0.0325,13.0,13.0,0.0,0
282,28,1,0,0.07,28.0,28.0,1.0,1
283,15,0,1,0.0325,13.0,13.0,0.0,0
284,13,0,1,0.0275,11.0,11.0,0.0,0
285,38,0,1,0.09,36.0,36.0,0.0,0
286,12,0,1,0.025,10.0,10.0,0.0,0
287,18,0,1,0.04,16.0,16.0,0.0,0
288,15,0,1,0.0325,13.0,13.0,0.0,0
289,27,1,0,0.0675,27.0,27.0,1.0,1
290,14,0,1,0.03,12.0,12.0,0.0,0
291,30,0,1,0.07,28.0,28.0,0.0,0
292,23,0,1,0.0525,21.0,21.0,0.0,0
293,62,1,0,0.155,62.0,62.0,1.0,1
294,38,0,1,0.09,36.0,36.0,0.0,0
295,37,1,0,0.0925,37.0,37.0,1.0,1
296,36,0,1,0.085,34.0,34.0,0.0,0
297,26,0,1,0.06,24.0,24.0,0.0,0
298,19,0,1,0.0425,17.0,17.0,0.0,0
299,15,0,1,0.0325,13.0,13.0,0.0,0
300,16,1,0,0.04,16.0,16.0,1.0,1
301,45,0,1,0.1075,43.0,43.0,0.0,0
302,34,1,0,0.085,34.0,34.0,1.0,1
303,32,1,0,0.08,32.0,32.0,1.0,1
304,27,1,0,0.0675,27.0,27.0,1.0,1
305,28,0,1,0.065,26.0,26.0,0.0,0
306,52,1,0,0.13,52.0,52.0,1.0,1
307,18,0,1,0.04,16.0,16.0,0.0,0
308,24,0,1,0.055,22.0,22.0,0.0,0
309,24,1,0,0.06,24.0,24.0,1.0,1
310,48,1,0,0.12,48.0,48.0,1.0,1
311,22,0,1,0.05,20.0,20.0,0.0,0
312,11,0,1,0.0225,9.0,9.0,0.0,0
313,25,0,1,0.0575,23.0,23.0,0.0,0
314,35,0,1,0.0825,33.0,33.0,0.0,0
315,27,1,0,0.0675,27.0,27.0,1.0,1
316,19,0,1,0.0425,17.0,17.0,0.0,0
317,19,0,1,0.0425,17.0,17.0,0.0,0
318,63,0,1,0.1525,61.0,61.0,0.0,0
319,26,0,1,0.06,24.0,24.0,0.0,0
320,15,0,1,0.0325,13.0,13.0,0.0,0
321,75,0,1,0.18,73.0,73.0,0.0,0
322,17,0,1,0.0375,15.0,15.0,0.0,0
323,19,0,1,0.0425,17.0,17.0,0.0,0
324,30,0,1,0.07,28.0,28.0,0.0,0
325,23,0,1,0.0525,21.0,21.0,0.0,0
326,22,0,1,0.05,20.0,20.0,0.0,0
327,31,1,0,0.0775,31.0,31.0,1.0,1
328,18,1,0,0.045,18.0,18.0,1.0,1
329,16,1,0,0.04,16.0,16.0,1.0,1
330,22,1,0,0.055,22.0,22.0,1.0,1
331,29,1,0,0.0725,29.0,29.0,1.0,1
332,18,1,0,0.045,18.0,18.0,1.0,1
333,29,1,0,0.0725,29.0,29.0,1.0,1
334,25,1,0,0.0625,25.0,25.0,1.0,1
335,13,1,0,0.0325,13.0,13.0,1.0,1
336,19,1,0,0.0475,19.0,19.0,1.0,1
337,28,1,0,0.07,28.0,28.0,1.0,1
338,16,1,0,0.04,16.0,16.0,1.0,1
339,33,0,1,0.0775,31.0,31.0,0.0,0
340,10,0,1,0.02,8.0,8.0,0.0,0
341,20,0,1,0.045,18.0,18.0,0.0,0
342,20,0,1,0.045,18.0,18.0,0.0,0
343,15,0,1,0.0325,13.0,13.0,0.0,0
344,18,0,1,0.04,16.0,16.0,0.0,0
345,22,1,0,0.055,22.0,22.0,1.0,1
346,18,1,0,0.045,18.0,18.0,1.0,1
347,35,0,1,0.0825,33.0,33.0,0.0,0
348,25,1,0,0.0625,25.0,25.0,1.0,1
349,15,0,1,0.0325,13.0,13.0,0.0,0
350,33,0,1,0.0775,31.0,31.0,0.0,0
351,41,1,0,0.1025,41.0,41.0,1.0,1
352,29,0,1,0.0675,27.0,27.0,0.0,0
353,14,0,1,0.03,12.0,12.0,0.0,0
354,53,1,0,0.12,53.0,53.0,1.0,1
355,33,0,1,0.0775,31.0,31.0,0.0,0
356,16,1,0,0.04,16.0,16.0,1.0,1
357,17,0,1,0.0375,15.0,15.0,0.0,0
358,23,1,0,0.0575,23.0,23.0,1.0,1
359,51,1,0,0.1275,51.0,51.0,1.0,1
360,10,0,1,0.02,8.0,8.0,0.0,0
361,11,1,0,0.0275,11.0,11.0,1.0,1
362,14,0,1,0.03,12.0,12.0,0.0,0
363,39,0,1,0.0925,37.0,37.0,0.0,0
364,44,0,1,0.105,42.0,42.0,0.0,0
365,43,1,0,0.1075,43.0,43.0,1.0,1
366,16,0,1,0.035,14.0,14.0,0.0,0
367,9,1,0,0.0225,9.0,9.0,1.0,1
368,11,0,1,0.0225,9.0,9.0,0.0,0
369,9,0,1,0.0175,7.0,7.0,0.0,0
370,30,0,1,0.07,28.0,28.0,0.0,0
371,18,0,1,0.04,16.0,16.0,0.0,0
372,11,1,0,0.0275,11.0,11.0,1.0,1
373,63,0,1,0.1525,61.0,61.0,0.0,0
374,3,0,1,0.0025,1.0,1.0,0.0,0
375,25,1,0,0.0625,25.0,25.0,1.0,1
376,12,0,1,0.025,10.0,10.0,0.0,0
377,6,0,1,0.01,4.0,4.0,0.0,0
378,20,0,1,0.045,18.0,18.0,0.0,0
379,26,0,1,0.06,24.0,24.0,0.0,0
380,25,0,1,0.0575,23.0,23.0,0.0,0
381,4,0,1,0.005,2.0,2.0,0.0,0
382,35,0,1,0.0825,33.0,33.0,0.0,0
383,17,1,0,0.0425,17.0,17.0,1.0,1
384,22,0,1,0.05,20.0,20.0,0.0,0
385,29,1,0,0.0725,29.0,29.0,1.0,1
386,17,0,1,0.0375,15.0,15.0,0.0,0
387,9,1,0,0.0225,9.0,9.0,1.0,1
388,25,0,1,0.0575,23.0,23.0,0.0,0
389,14,1,0,0.035,14.0,14.0,1.0,1
390,26,0,1,0.06,24.0,24.0,0.0,0
391,21,0,1,0.0475,19.0,19.0,0.0,0
392,25,0,1,0.0575,23.0,23.0,0.0,0
393,23,1,0,0.0575,23.0,23.0,1.0,1
394,30,0,1,0.045,28.0,28.0,0.0,0
395,36,0,1,0.085,34.0,34.0,0.0,0
396,17,1,0,0.0425,17.0,17.0,1.0,1
397,16,0,1,0.035,14.0,14.0,0.0,0
398,15,0,1,0.0325,13.0,13.0,0.0,0
399,5,0,1,0.0075,3.0,3.0,0.0,0
400,19,0,1,0.0425,17.0,17.0,0.0,0
401,32,1,0,0.08,32.0,32.0,1.0,1
402,18,1,0,0.045,18.0,18.0,1.0,1
403,15,0,1,0.0325,13.0,13.0,0.0,0
404,23,0,1,0.0525,21.0,21.0,0.0,0
405,26,0,1,0.06,24.0,24.0,0.0,0
406,28,0,1,0.065,26.0,26.0,0.0,0
407,14,1,0,0.035,14.0,14.0,1.0,1
408,50,1,0,0.1225,50.0,50.0,1.0,1
409,35,1,0,0.0875,35.0,35.0,1.0,1
410,20,1,0,0.05,20.0,20.0,1.0,1
411,21,0,1,0.0475,19.0,19.0,0.0,0
412,18,0,1,0.04,16.0,16.0,0.0,0
413,22,0,1,0.05,20.0,20.0,0.0,0
414,24,0,1,0.055,22.0,22.0,0.0,0
415,9,0,1,0.0175,7.0,7.0,0.0,0
416,34,1,0,0.085,34.0,34.0,1.0,1
417,33,1,0,0.08,33.0,33.0,1.0,1
418,65,0,1,0.1575,63.0,63.0,0.0,0
419,31,1,0,0.0775,31.0,31.0,1.0,1
420,28,0,1,0.065,26.0,26.0,0.0,0
421,13,0,1,0.0275,11.0,11.0,0.0,0
422,37,0,1,0.0875,35.0,35.0,0.0,0
423,49,0,1,0.1175,47.0,47.0,0.0,0
424,32,1,0,0.08,32.0,32.0,1.0,1
425,44,0,1,0.105,42.0,42.0,0.0,0
426,31,1,0,0.0775,31.0,31.0,1.0,1
427,19,0,1,0.0425,17.0,17.0,0.0,0
428,18,0,1,0.04,16.0,16.0,0.0,0
429,30,0,1,0.07,28.0,28.0,0.0,0
430,27,1,0,0.0675,27.0,27.0,1.0,1
431,18,0,1,0.04,16.0,16.0,0.0,0
432,29,0,1,0.0675,27.0,27.0,0.0,0
433,28,1,0,0.07,28.0,28.0,1.0,1
434,23,1,0,0.0575,23.0,23.0,1.0,1
435,21,0,1,0.0475,19.0,19.0,0.0,0
436,24,0,1,0.055,22.0,22.0,0.0,0
437,10,0,1,0.02,8.0,8.0,0.0,0
438,29,0,1,0.0675,27.0,27.0,0.0,0
439,33,1,0,0.0825,33.0,33.0,1.0,1
440,25,0,1,0.0575,23.0,23.0,0.0,0
441,19,0,1,0.0425,17.0,17.0,0.0,0
442,59,1,0,0.145,59.0,59.0,1.0,1
443,24,1,0,0.06,24.0,24.0,1.0,1
444,21,1,0,0.0525,21.0,21.0,1.0,1
445,18,0,1,0.04,16.0,16.0,0.0,0
446,51,1,0,0.1275,51.0,51.0,1.0,1
447,24,1,0,0.06,24.0,24.0,1.0,1
448,16,0,1,0.035,14.0,14.0,0.0,0
449,15,0,1,0.0325,13.0,13.0,0.0,0
450,14,0,1,0.03,12.0,12.0,0.0,0
451,51,0,1,0.1225,49.0,49.0,0.0,0
452,20,0,1,0.045,18.0,18.0,0.0,0
453,17,1,0,0.0425,17.0,17.0,1.0,1
454,5,0,1,0.0075,3.0,3.0,0.0,0
455,13,0,1,0.0275,11.0,11.0,0.0,0
456,20,1,0,0.05,20.0,20.0,1.0,1
457,23,1,0,0.0575,23.0,23.0,1.0,1
458,46,1,0,0.115,46.0,46.0,1.0,1
459,1,1,0,0.0025,1.0,1.0,1.0,1
460,4,1,0,0.01,4.0,4.0,1.0,1
461,19,0,1,0.0425,17.0,17.0,0.0,0
462,20,1,0,0.05,20.0,20.0,1.0,1
463,16,1,0,0.04,16.0,16.0,1.0,1
464,17,0,1,0.0375,15.0,15.0,0.0,0
465,4,1,0,0.01,4.0,4.0,1.0,1
466,36,1,0,0.09,36.0,36.0,1.0,1
467,33,0,1,0.0775,31.0,31.0,0.0,0
468,14,0,1,0.03,12.0,12.0,0.0,0
469,77,0,1,0.1825,75.0,75.0,0.0,0
470,17,1,0,0.0425,17.0,17.0,1.0,1
471,17,1,0,0.0425,17.0,17.0,1.0,1
472,19,0,1,0.0425,17.0,17.0,0.0,0
473,35,1,0,0.0875,35.0,35.0,1.0,1
474,6,1,0,0.015,6.0,6.0,1.0,1
475,20,0,1,0.045,18.0,18.0,0.0,0
476,6,1,0,0.015,6.0,6.0,1.0,1
477,11,0,1,0.0225,9.0,9.0,0.0,0
478,21,0,1,0.0475,19.0,19.0,0.0,0
479,32,0,1,0.075,30.0,30.0,0.0,0
480,29,1,0,0.0725,29.0,29.0,1.0,1
481,13,0,1,0.0275,11.0,11.0,0.0,0
482,58,0,1,0.14,56.0,56.0,0.0,0
483,32,0,1,0.075,30.0,30.0,0.0,0
484,30,0,1,0.07,28.0,28.0,0.0,0
485,24,1,0,0.06,24.0,24.0,1.0,1
486,26,0,1,0.06,24.0,24.0,0.0,0
487,16,0,1,0.035,14.0,14.0,0.0,0
488,13,1,0,0.0325,13.0,13.0,1.0,1
489,25,1,0,0.0625,25.0,25.0,1.0,1
490,34,1,0,0.085,34.0,34.0,1.0,1
491,19,0,1,0.0425,17.0,17.0,0.0,0
492,13,0,1,0.0275,11.0,11.0,0.0,0
493,28,0,1,0.065,26.0,26.0,0.0,0
494,10,0,1,0.02,8.0,8.0,0.0,0
495,12,1,0,0.03,12.0,12.0,1.0,1
496,30,0,1,0.07,28.0,28.0,0.0,0
497,56,0,1,0.1325,54.0,54.0,0.0,0
498,53,0,1,0.1275,51.0,51.0,0.0,0
499,6,1,0,0.015,6.0,6.0,1.0,1
500,24,0,1,0.055,22.0,22.0,0.0,0
501,30,0,1,0.07,28.0,28.0,0.0,0
502,39,1,0,0.0975,39.0,39.0,1.0,1
503,15,1,0,0.0375,15.0,15.0,1.0,1
504,12,0,1,0.025,10.0,10.0,0.0,0
505,22,1,0,0.055,22.0,22.0,1.0,1
506,16,1,0,0.04,16.0,16.0,1.0,1
507,10,0,1,0.02,8.0,8.0,0.0,0
508,54,1,0,0.1325,54.0,54.0,1.0,1
509,17,1,0,0.0425,17.0,17.0,1.0,1
510,28,0,1,0.055,26.0,26.0,0.0,0
511,33,0,1,0.0775,31.0,31.0,0.0,0
512,29,0,1,0.0675,27.0,27.0,0.0,0
513,74,1,0,0.185,74.0,74.0,1.0,1
514,21,1,0,0.0525,21.0,21.0,1.0,1
515,20,0,1,0.045,18.0,18.0,0.0,0
516,17,0,1,0.0375,15.0,15.0,0.0,0
517,19,0,1,0.0425,17.0,17.0,0.0,0
518,21,1,0,0.0525,21.0,21.0,1.0,1
519,27,1,0,0.0675,27.0,27.0,1.0,1
520,43,0,1,0.1025,41.0,41.0,0.0,0
521,21,0,1,0.0475,19.0,19.0,0.0,0
522,11,0,1,0.0225,9.0,9.0,0.0,0
523,12,0,1,0.025,10.0,10.0,0.0,0
