i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	50	0	5	0.26	33.6	168.0	0.6666666666666666
2	25	1	0	0.1675	19.8	99.0	1.0
3	55	0	5	0.22	21.6	108.0	0.6666666666666666
4	18	1	2	0.13	16.2	81.0	1.0
5	25	1	1	0.15	19.8	99.0	1.0
6	44	1	3	0.2275	29.8	149.0	1.0
7	69	0	5	0.2875	29.2	146.0	0.3333333333333333
8	39	1	0	0.26	29.2	146.0	1.0
9	25	0	5	0.15	18.6	93.0	0.0
10	32	0	5	0.1575	18.0	90.0	0.3333333333333333
11	30	1	3	0.16	17.0	85.0	1.0
12	30	1	1	0.125	23.2	116.0	1.0
13	60	0	5	0.21	27.0	135.0	0.6666666666666666
14	34	1	2	0.175	20.6	103.0	1.0
15	46	0	5	0.165	23.8	119.0	0.0
16	81	0	5	0.3175	40.0	200.0	0.6666666666666666
17	26	1	1	0.1425	16.0	80.0	1.0
18	29	0	5	0.19	21.4	107.0	0.3333333333333333
19	33	1	0	0.1275	16.8	84.0	1.0
20	58	1	2	0.22	35.8	179.0	1.0
21	9	0	5	0.0175	7.0	35.0	0.0
22	30	1	0	0.105	17.6	88.0	1.0
23	82	0	5	0.2075	34.0	170.0	0.6666666666666666
24	59	0	5	0.195	21.0	105.0	0.6666666666666666
25	18	1	0	0.115	14.0	70.0	1.0
26	54	1	3	0.2025	27.4	137.0	1.0
27	29	0	5	0.1625	19.0	95.0	0.3333333333333333
28	34	1	1	0.24	23.6	118.0	1.0
29	19	0	5	0.075	12.0	60.0	0.6666666666666666
30	29	1	2	0.18	21.2	106.0	1.0
31	23	1	1	0.1175	16.6	83.0	1.0
32	29	0	5	0.1125	11.0	55.0	0.6666666666666666
33	75	1	4	0.1975	30.8	154.0	1.0
34	45	0	5	0.175	26.8	134.0	0.3333333333333333
35	74	1	4	0.2525	33.4	167.0	1.0
36	54	0	5	0.2125	23.8	119.0	0.3333333333333333
37	45	1	2	0.1675	20.0	100.0	1.0
38	36	0	5	0.1075	17.2	86.0	0.6666666666666666
39	78	0	5	0.1875	31.4	157.0	0.6666666666666666
40	11	1	1	0.0725	9.0	45.0	1.0
41	52	0	5	0.1525	19.2	96.0	0.6666666666666666
42	54	0	5	0.235	28.8	144.0	0.3333333333333333
43	15	1	0	0.095	12.8	64.0	1.0
44	53	0	5	0.1775	22.8	114.0	0.6666666666666666
45	29	1	2	0.17	16.4	82.0	1.0
46	30	0	5	0.14	15.8	79.0	0.3333333333333333
47	28	1	2	0.14	21.6	108.0	1.0
48	53	1	3	0.2425	27.0	135.0	1.0
49	49	0	5	0.145	25.0	125.0	0.6666666666666666
50	65	1	3	0.1475	26.0	130.0	1.0
51	26	1	3	0.155	21.0	105.0	1.0
52	44	1	4	0.165	25.0	125.0	1.0
53	48	0	5	0.2225	29.4	147.0	0.3333333333333333
54	48	1	4	0.21	27.6	138.0	1.0
55	31	1	1	0.16	23.8	119.0	1.0
56	39	1	1	0.2275	26.0	130.0	1.0
57	21	1	0	0.125	15.4	77.0	1.0
58	61	0	5	0.195	26.8	134.0	0.6666666666666666
59	37	1	1	0.1775	27.6	138.0	1.0
60	59	1	3	0.2175	28.8	144.0	1.0
61	33	1	2	0.18	22.6	113.0	1.0
62	37	1	1	0.215	24.8	124.0	1.0
63	24	1	0	0.155	20.4	102.0	1.0
64	83	0	5	0.16	31.8	159.0	0.6666666666666666
65	73	1	4	0.2475	30.0	150.0	1.0
66	39	1	1	0.185	24.6	123.0	1.0
67	38	1	2	0.1625	29.6	148.0	1.0
68	30	1	1	0.1475	21.6	108.0	1.0
69	23	1	0	0.1225	18.4	92.0	1.0
70	53	0	5	0.1825	31.0	155.0	0.6666666666666666
71	39	1	1	0.1875	24.4	122.0	1.0
72	26	1	0	0.1175	16.8	84.0	1.0
73	38	1	1	0.13	21.2	106.0	1.0
74	27	1	3	0.1375	18.6	93.0	1.0
75	66	1	3	0.2025	28.0	140.0	1.0
76	48	1	4	0.1925	24.0	120.0	1.0
77	71	0	5	0.28	36.4	182.0	0.6666666666666666
78	59	1	4	0.195	25.4	127.0	1.0
79	29	1	1	0.17	20.8	104.0	1.0
80	32	1	2	0.2275	24.6	123.0	1.0
81	47	1	3	0.17	24.4	122.0	1.0
82	36	1	4	0.1175	21.8	109.0	1.0
83	65	1	4	0.165	24.2	121.0	1.0
84	53	0	5	0.2325	29.0	145.0	0.3333333333333333
85	50	1	1	0.1575	20.0	100.0	1.0
86	38	1	2	0.115	20.4	102.0	1.0
87	21	1	1	0.14	18.0	90.0	1.0
88	24	1	0	0.1525	15.4	77.0	1.0
89	59	0	5	0.2475	28.8	144.0	0.3333333333333333
90	55	0	5	0.185	20.2	101.0	0.6666666666666666
91	32	0	5	0.17	24.6	123.0	0.6666666666666666
92	41	1	3	0.23	27.4	137.0	1.0
93	29	1	1	0.1275	20.6	103.0	1.0
94	60	0	5	0.22	26.8	134.0	0.3333333333333333
95	52	1	3	0.195	23.4	117.0	1.0
96	34	1	0	0.11	13.8	69.0	1.0
97	30	0	5	0.18	21.0	105.0	0.6666666666666666
98	38	1	1	0.145	25.8	129.0	1.0
99	34	1	0	0.1375	19.2	96.0	1.0
100	33	1	1	0.2125	26.6	133.0	1.0
101	51	1	3	0.1975	20.4	102.0	1.0
102	35	1	0	0.18	22.8	114.0	1.0
103	27	1	0	0.13	19.4	97.0	1.0
104	19	0	5	0.085	14.6	73.0	0.0
105	49	0	5	0.1075	20.0	100.0	0.6666666666666666
106	13	1	1	0.0825	10.2	51.0	1.0
107	32	1	1	0.21	25.6	128.0	1.0
108	34	1	0	0.1775	20.4	102.0	1.0
109	56	1	4	0.1725	20.0	100.0	1.0
