lidbetter
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
197,14,0,1,0.03,12.0,12.0,0.0,0
198,28,0,1,0.065,26.0,26.0,0.0,0
199,32,1,0,0.08,32.0,32.0,1.0,1
200,31,1,0,0.0775,31.0,31.0,1.0,1
201,26,1,0,0.065,26.0,26.0,1.0,1
202,5,1,0,0.0125,5.0,5.0,1.0,1
203,10,1,0,0.025,10.0,10.0,1.0,1
204,20,0,1,0.045,18.0,18.0,0.0,0
205,32,0,1,0.075,30.0,30.0,0.0,0
206,19,1,0,0.0475,19.0,19.0,1.0,1
207,16,1,0,0.04,16.0,16.0,1.0,1
208,60,0,1,0.115,58.0,58.0,0.0,0
209,45,0,1,0.1075,43.0,43.0,0.0,0
210,74,1,0,0.185,74.0,74.0,1.0,1
211,8,0,1,0.015,6.0,6.0,0.0,0
212,30,0,1,0.07,28.0,28.0,0.0,0
213,37,1,0,0.0925,37.0,37.0,1.0,1
214,18,0,1,0.04,16.0,16.0,0.0,0
215,15,0,1,0.0325,13.0,13.0,0.0,0
216,29,0,1,0.0675,27.0,27.0,0.0,0
217,20,1,0,0.05,20.0,20.0,1.0,1
218,54,1,0,0.135,54.0,54.0,1.0,1
219,20,0,1,0.045,18.0,18.0,0.0,0
220,21,0,1,0.0475,19.0,19.0,0.0,0
221,67,1,0,0.165,67.0,67.0,1.0,1
222,16,0,1,0.035,14.0,14.0,0.0,0
223,23,1,0,0.0575,23.0,23.0,1.0,1
224,57,1,0,0.14,57.0,57.0,1.0,1
225,43,0,1,0.1,41.0,41.0,0.0,0
226,29,0,1,0.0675,27.0,27.0,0.0,0
227,22,0,1,0.05,20.0,20.0,0.0,0
228,7,1,0,0.0175,7.0,7.0,1.0,1
229,57,1,0,0.1425,57.0,57.0,1.0,1
230,45,0,1,0.1075,43.0,43.0,0.0,0
231,33,0,1,0.0775,31.0,31.0,0.0,0
232,20,1,0,0.05,20.0,20.0,1.0,1
233,28,1,0,0.07,28.0,28.0,1.0,1
234,30,0,1,0.07,28.0,28.0,0.0,0
235,24,1,0,0.06,24.0,24.0,1.0,1
236,25,0,1,0.0575,23.0,23.0,0.0,0
237,76,1,0,0.18,76.0,76.0,1.0,1
238,20,0,1,0.045,18.0,18.0,0.0,0
239,28,0,1,0.065,26.0,26.0,0.0,0
240,76,1,0,0.185,76.0,76.0,1.0,1
241,10,1,0,0.025,10.0,10.0,1.0,1
242,29,1,0,0.0725,29.0,29.0,1.0,1
243,21,0,1,0.0475,19.0,19.0,0.0,0
244,23,0,1,0.0525,21.0,21.0,0.0,0
245,41,1,0,0.1025,41.0,41.0,1.0,1
246,28,1,0,0.07,28.0,28.0,1.0,1
247,24,1,0,0.06,24.0,24.0,1.0,1
248,52,1,0,0.1275,52.0,52.0,1.0,1
249,24,0,1,0.055,22.0,22.0,0.0,0
250,53,1,0,0.13,53.0,53.0,1.0,1
251,63,1,0,0.15,63.0,63.0,1.0,1
252,12,0,1,0.025,10.0,10.0,0.0,0
253,19,1,0,0.0475,19.0,19.0,1.0,1
254,17,0,1,0.0375,15.0,15.0,0.0,0
255,32,1,0,0.08,32.0,32.0,1.0,1
256,4,0,1,0.005,2.0,2.0,0.0,0
257,1,1,0,0.0025,1.0,1.0,1.0,1
258,83,1,0,0.1725,83.0,83.0,1.0,1
259,16,0,1,0.035,14.0,14.0,0.0,0
260,41,0,1,0.0975,39.0,39.0,0.0,0
261,17,0,1,0.0375,15.0,15.0,0.0,0
262,31,1,0,0.0775,31.0,31.0,1.0,1
263,29,0,1,0.0675,27.0,27.0,0.0,0
264,31,0,1,0.0725,29.0,29.0,0.0,0
265,23,0,1,0.0475,21.0,21.0,0.0,0
266,29,1,0,0.0725,29.0,29.0,1.0,1
267,39,0,1,0.0925,37.0,37.0,0.0,0
268,4,0,1,0.005,2.0,2.0,0.0,0
269,13,0,1,0.0275,11.0,11.0,0.0,0
270,12,0,1,0.025,10.0,10.0,0.0,0
271,18,0,1,0.04,16.0,16.0,0.0,0
272,31,1,0,0.0775,31.0,31.0,1.0,1
273,33,0,1,0.0775,31.0,31.0,0.0,0
274,20,0,1,0.045,18.0,18.0,0.0,0
275,29,1,0,0.0725,29.0,29.0,1.0,1
276,49,1,0,0.1225,49.0,49.0,1.0,1
277,38,0,1,0.0875,36.0,36.0,0.0,0
278,13,0,1,0.0275,11.0,11.0,0.0,0
279,18,1,0,0.045,18.0,18.0,1.0,1
280,4,0,1,0.005,2.0,2.0,0.0,0
281,15,0,1,0.0325,13.0,13.0,0.0,0
282,18,0,1,0.04,16.0,16.0,0.0,0
283,52,0,1,0.125,50.0,50.0,0.0,0
284,22,0,1,0.05,20.0,20.0,0.0,0
285,22,0,1,0.05,20.0,20.0,0.0,0
286,13,0,1,0.0275,11.0,11.0,0.0,0
287,32,0,1,0.075,30.0,30.0,0.0,0
288,19,1,0,0.0475,19.0,19.0,1.0,1
289,66,0,1,0.14,64.0,64.0,0.0,0
290,11,0,1,0.0225,9.0,9.0,0.0,0
291,27,0,1,0.0625,25.0,25.0,0.0,0
292,15,0,1,0.0325,13.0,13.0,0.0,0
293,44,0,1,0.0875,42.0,42.0,0.0,0
294,14,0,1,0.03,12.0,12.0,0.0,0
295,31,0,1,0.0725,29.0,29.0,0.0,0
296,23,1,0,0.0575,23.0,23.0,1.0,1
297,15,0,1,0.0325,13.0,13.0,0.0,0
298,51,0,1,0.12,49.0,49.0,0.0,0
299,24,0,1,0.055,22.0,22.0,0.0,0
300,29,0,1,0.0675,27.0,27.0,0.0,0
301,7,0,1,0.0125,5.0,5.0,0.0,0
302,22,0,1,0.05,20.0,20.0,0.0,0
303,15,1,0,0.0375,15.0,15.0,1.0,1
304,3,0,1,0.0025,1.0,1.0,0.0,0
305,36,1,0,0.09,36.0,36.0,1.0,1
306,27,0,1,0.0625,25.0,25.0,0.0,0
307,27,1,0,0.0675,27.0,27.0,1.0,1
308,22,0,1,0.05,20.0,20.0,0.0,0
309,24,1,0,0.06,24.0,24.0,1.0,1
310,46,0,1,0.11,44.0,44.0,0.0,0
311,8,0,1,0.015,6.0,6.0,0.0,0
312,12,0,1,0.025,10.0,10.0,0.0,0
313,7,0,1,0.0125,5.0,5.0,0.0,0
314,6,0,1,0.01,4.0,4.0,0.0,0
315,20,0,1,0.045,18.0,18.0,0.0,0
316,55,0,1,0.1325,53.0,53.0,0.0,0
317,20,1,0,0.05,20.0,20.0,1.0,1
318,30,0,1,0.07,28.0,28.0,0.0,0
319,5,0,1,0.0075,3.0,3.0,0.0,0
320,47,0,1,0.11,45.0,45.0,0.0,0
321,39,0,1,0.075,37.0,37.0,0.0,0
322,79,0,1,0.19,77.0,77.0,0.0,0
323,21,0,1,0.0475,19.0,19.0,0.0,0
324,33,0,1,0.0775,31.0,31.0,0.0,0
325,6,1,0,0.015,6.0,6.0,1.0,1
326,10,0,1,0.02,8.0,8.0,0.0,0
327,23,0,1,0.0525,21.0,21.0,0.0,0
328,29,0,1,0.0675,27.0,27.0,0.0,0
329,28,0,1,0.065,26.0,26.0,0.0,0
330,28,1,0,0.07,28.0,28.0,1.0,1
331,63,0,1,0.1525,61.0,61.0,0.0,0
332,24,0,1,0.055,22.0,22.0,0.0,0
333,23,1,0,0.0575,23.0,23.0,1.0,1
334,30,0,1,0.07,28.0,28.0,0.0,0
335,24,0,1,0.055,22.0,22.0,0.0,0
336,11,0,1,0.0225,9.0,9.0,0.0,0
337,42,0,1,0.1,40.0,40.0,0.0,0
338,24,1,0,0.06,24.0,24.0,1.0,1
339,32,0,1,0.075,30.0,30.0,0.0,0
340,41,0,1,0.0975,39.0,39.0,0.0,0
341,95,0,1,0.1925,93.0,93.0,0.0,0
342,17,0,1,0.0375,15.0,15.0,0.0,0
343,14,1,0,0.035,14.0,14.0,1.0,1
344,17,1,0,0.0425,17.0,17.0,1.0,1
345,16,0,1,0.035,14.0,14.0,0.0,0
346,34,0,1,0.08,32.0,32.0,0.0,0
347,43,0,1,0.1025,41.0,41.0,0.0,0
348,5,0,1,0.0075,3.0,3.0,0.0,0
349,20,0,1,0.045,18.0,18.0,0.0,0
350,27,1,0,0.0675,27.0,27.0,1.0,1
351,54,1,0,0.135,54.0,54.0,1.0,1
352,25,0,1,0.0575,23.0,23.0,0.0,0
353,20,0,1,0.045,18.0,18.0,0.0,0
354,33,0,1,0.0775,31.0,31.0,0.0,0
355,14,0,1,0.03,12.0,12.0,0.0,0
356,9,1,0,0.0225,9.0,9.0,1.0,1
357,31,0,1,0.0725,29.0,29.0,0.0,0
358,24,0,1,0.055,22.0,22.0,0.0,0
359,12,0,1,0.025,10.0,10.0,0.0,0
360,26,0,1,0.06,24.0,24.0,0.0,0
361,15,0,1,0.0325,13.0,13.0,0.0,0
362,88,1,0,0.2175,88.0,88.0,1.0,1
363,23,0,1,0.0525,21.0,21.0,0.0,0
364,43,0,1,0.1025,41.0,41.0,0.0,0
365,25,1,0,0.0625,25.0,25.0,1.0,1
366,10,1,0,0.025,10.0,10.0,1.0,1
367,29,1,0,0.0725,29.0,29.0,1.0,1
368,33,0,1,0.0775,31.0,31.0,0.0,0
369,19,0,1,0.0425,17.0,17.0,0.0,0
370,11,0,1,0.0225,9.0,9.0,0.0,0
371,31,1,0,0.0775,31.0,31.0,1.0,1
372,35,0,1,0.0825,33.0,33.0,0.0,0
373,28,1,0,0.07,28.0,28.0,1.0,1
374,53,0,1,0.1275,51.0,51.0,0.0,0
375,37,1,0,0.0925,37.0,37.0,1.0,1
376,61,1,0,0.1525,61.0,61.0,1.0,1
377,5,0,1,0.0075,3.0,3.0,0.0,0
378,36,1,0,0.085,36.0,36.0,1.0,1
379,80,0,1,0.1925,78.0,78.0,0.0,0
380,21,1,0,0.0525,21.0,21.0,1.0,1
381,20,0,1,0.045,18.0,18.0,0.0,0
382,28,0,1,0.065,26.0,26.0,0.0,0
383,21,0,1,0.0475,19.0,19.0,0.0,0
384,16,1,0,0.04,16.0,16.0,1.0,1
385,43,0,1,0.1025,41.0,41.0,0.0,0
386,41,1,0,0.1025,41.0,41.0,1.0,1
387,3,0,1,0.0025,1.0,1.0,0.0,0
388,16,1,0,0.04,16.0,16.0,1.0,1
389,20,0,1,0.045,18.0,18.0,0.0,0
390,6,1,0,0.015,6.0,6.0,1.0,1
391,15,0,1,0.0325,13.0,13.0,0.0,0
392,22,0,1,0.05,20.0,20.0,0.0,0
393,29,0,1,0.0675,27.0,27.0,0.0,0
394,22,0,1,0.05,20.0,20.0,0.0,0
395,39,1,0,0.0975,39.0,39.0,1.0,1
396,45,1,0,0.1125,45.0,45.0,1.0,1
397,18,0,1,0.04,16.0,16.0,0.0,0
398,61,1,0,0.1425,61.0,61.0,1.0,1
399,40,0,1,0.095,38.0,38.0,0.0,0
400,27,1,0,0.0675,27.0,27.0,1.0,1
401,21,0,1,0.0475,19.0,19.0,0.0,0
402,21,1,0,0.0525,21.0,21.0,1.0,1
403,27,0,1,0.0625,25.0,25.0,0.0,0
404,40,0,1,0.095,38.0,38.0,0.0,0
405,52,0,1,0.125,50.0,50.0,0.0,0
406,29,1,0,0.0725,29.0,29.0,1.0,1
407,28,0,1,0.065,26.0,26.0,0.0,0
408,33,0,1,0.0775,31.0,31.0,0.0,0
409,20,0,1,0.045,18.0,18.0,0.0,0
410,12,1,0,0.03,12.0,12.0,1.0,1
411,33,0,1,0.065,31.0,31.0,0.0,0
412,54,1,0,0.1325,54.0,54.0,1.0,1
413,17,0,1,0.0375,15.0,15.0,0.0,0
414,13,0,1,0.0275,11.0,11.0,0.0,0
415,37,1,0,0.0925,37.0,37.0,1.0,1
416,11,0,1,0.0225,9.0,9.0,0.0,0
417,17,1,0,0.0425,17.0,17.0,1.0,1
418,7,0,1,0.0125,5.0,5.0,0.0,0
419,59,0,1,0.14,57.0,57.0,0.0,0
420,32,0,1,0.075,30.0,30.0,0.0,0
421,34,1,0,0.085,34.0,34.0,1.0,1
422,5,1,0,0.0125,5.0,5.0,1.0,1
423,24,0,1,0.055,22.0,22.0,0.0,0
424,16,0,1,0.035,14.0,14.0,0.0,0
425,21,0,1,0.0475,19.0,19.0,0.0,0
426,30,0,1,0.07,28.0,28.0,0.0,0
427,13,0,1,0.0275,11.0,11.0,0.0,0
428,33,0,1,0.0775,31.0,31.0,0.0,0
429,36,0,1,0.085,34.0,34.0,0.0,0
430,34,0,1,0.08,32.0,32.0,0.0,0
431,21,1,0,0.0525,21.0,21.0,1.0,1
432,14,0,1,0.03,12.0,12.0,0.0,0
433,30,1,0,0.075,30.0,30.0,1.0,1
434,20,0,1,0.045,18.0,18.0,0.0,0
435,19,0,1,0.0425,17.0,17.0,0.0,0
436,35,0,1,0.0825,33.0,33.0,0.0,0
437,28,0,1,0.065,26.0,26.0,0.0,0
438,20,0,1,0.045,18.0,18.0,0.0,0
439,16,0,1,0.035,14.0,14.0,0.0,0
440,31,1,0,0.0775,31.0,31.0,1.0,1
441,18,1,0,0.045,18.0,18.0,1.0,1
442,17,1,0,0.0425,17.0,17.0,1.0,1
443,50,0,1,0.12,48.0,48.0,0.0,0
444,37,0,1,0.0875,35.0,35.0,0.0,0
445,22,0,1,0.05,20.0,20.0,0.0,0
446,31,1,0,0.0775,31.0,31.0,1.0,1
447,29,0,1,0.0675,27.0,27.0,0.0,0
448,83,1,0,0.205,83.0,83.0,1.0,1
449,30,0,1,0.07,28.0,28.0,0.0,0
450,26,0,1,0.06,24.0,24.0,0.0,0
451,18,1,0,0.045,18.0,18.0,1.0,1
452,30,0,1,0.07,28.0,28.0,0.0,0
453,28,0,1,0.065,26.0,26.0,0.0,0
454,31,0,1,0.0725,29.0,29.0,0.0,0
455,13,0,1,0.0275,11.0,11.0,0.0,0
456,43,0,1,0.1025,41.0,41.0,0.0,0
457,38,0,1,0.09,36.0,36.0,0.0,0
458,43,1,0,0.1075,43.0,43.0,1.0,1
459,41,0,1,0.0975,39.0,39.0,0.0,0
460,11,0,1,0.0225,9.0,9.0,0.0,0
461,18,1,0,0.045,18.0,18.0,1.0,1
462,13,0,1,0.0275,11.0,11.0,0.0,0
463,16,1,0,0.04,16.0,16.0,1.0,1
464,22,0,1,0.05,20.0,20.0,0.0,0
465,34,1,0,0.0825,34.0,34.0,1.0,1
466,25,0,1,0.0575,23.0,23.0,0.0,0
467,33,1,0,0.0825,33.0,33.0,1.0,1
468,46,0,1,0.105,44.0,44.0,0.0,0
469,18,0,1,0.04,16.0,16.0,0.0,0
470,15,0,1,0.0325,13.0,13.0,0.0,0
471,23,0,1,0.0525,21.0,21.0,0.0,0
472,58,0,1,0.14,56.0,56.0,0.0,0
473,28,0,1,0.065,26.0,26.0,0.0,0
474,7,0,1,0.0125,5.0,5.0,0.0,0
475,13,0,1,0.0275,11.0,11.0,0.0,0
476,5,0,1,0.0075,3.0,3.0,0.0,0
477,17,0,1,0.0375,15.0,15.0,0.0,0
478,50,0,1,0.1175,48.0,48.0,0.0,0
479,8,0,1,0.015,6.0,6.0,0.0,0
480,26,1,0,0.065,26.0,26.0,1.0,1
481,11,1,0,0.0275,11.0,11.0,1.0,1
482,13,0,1,0.0275,11.0,11.0,0.0,0
483,14,0,1,0.03,12.0,12.0,0.0,0
484,32,0,1,0.075,30.0,30.0,0.0,0
485,49,0,1,0.1175,47.0,47.0,0.0,0
486,29,0,1,0.0675,27.0,27.0,0.0,0
487,10,1,0,0.025,10.0,10.0,1.0,1
488,18,0,1,0.04,16.0,16.0,0.0,0
489,18,0,1,0.04,16.0,16.0,0.0,0
490,27,1,0,0.0675,27.0,27.0,1.0,1
491,87,0,1,0.2125,85.0,85.0,0.0,0
492,25,1,0,0.0625,25.0,25.0,1.0,1
493,26,0,1,0.06,24.0,24.0,0.0,0
494,45,1,0,0.11,45.0,45.0,1.0,1
495,24,1,0,0.06,24.0,24.0,1.0,1
496,6,0,1,0.01,4.0,4.0,0.0,0
497,22,0,1,0.05,20.0,20.0,0.0,0
498,77,0,1,0.1675,75.0,75.0,0.0,0
499,31,1,0,0.0775,31.0,31.0,1.0,1
500,29,0,1,0.0675,27.0,27.0,0.0,0
501,27,1,0,0.0675,27.0,27.0,1.0,1
502,15,0,1,0.0325,13.0,13.0,0.0,0
503,59,1,0,0.1475,59.0,59.0,1.0,1
504,33,1,0,0.0825,33.0,33.0,1.0,1
505,43,0,1,0.0825,41.0,41.0,0.0,0
506,12,1,0,0.03,12.0,12.0,1.0,1
507,32,0,1,0.075,30.0,30.0,0.0,0
508,19,0,1,0.0425,17.0,17.0,0.0,0
509,27,0,1,0.0625,25.0,25.0,0.0,0
510,11,1,0,0.0275,11.0,11.0,1.0,1
511,43,0,1,0.1025,41.0,41.0,0.0,0
512,38,1,0,0.095,38.0,38.0,1.0,1
513,21,0,1,0.0475,19.0,19.0,0.0,0
514,32,1,0,0.08,32.0,32.0,1.0,1
515,13,0,1,0.0275,11.0,11.0,0.0,0
516,23,0,1,0.0525,21.0,21.0,0.0,0
517,4,1,0,0.01,4.0,4.0,1.0,1
518,19,0,1,0.0425,17.0,17.0,0.0,0
519,8,1,0,0.02,8.0,8.0,1.0,1
520,77,1,0,0.185,77.0,77.0,1.0,1
521,51,0,1,0.12,49.0,49.0,0.0,0
522,16,1,0,0.04,16.0,16.0,1.0,1
523,25,0,1,0.0575,23.0,23.0,0.0,0
524,19,1,0,0.0475,19.0,19.0,1.0,1
