traverse_p_qa
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
49,35,0,1,0.0825,33.0,33.0,0.0,0
50,15,0,1,0.0325,13.0,13.0,0.0,0
51,18,1,0,0.045,18.0,18.0,1.0,1
52,57,0,1,0.135,55.0,55.0,0.0,0
53,48,1,0,0.1175,48.0,48.0,1.0,1
54,23,1,0,0.0575,23.0,23.0,1.0,1
55,14,0,1,0.03,12.0,12.0,0.0,0
56,16,0,1,0.035,14.0,14.0,0.0,0
57,27,1,0,0.0675,27.0,27.0,1.0,1
58,6,1,0,0.015,6.0,6.0,1.0,1
59,61,0,1,0.1475,59.0,59.0,0.0,0
60,24,0,1,0.055,22.0,22.0,0.0,0
61,43,0,1,0.1,41.0,41.0,0.0,0
62,21,0,1,0.0475,19.0,19.0,0.0,0
63,26,0,1,0.06,24.0,24.0,0.0,0
64,35,0,1,0.0825,33.0,33.0,0.0,0
65,35,0,1,0.0825,33.0,33.0,0.0,0
66,30,1,0,0.075,30.0,30.0,1.0,1
67,27,1,0,0.0675,27.0,27.0,1.0,1
68,12,1,0,0.03,12.0,12.0,1.0,1
69,24,0,1,0.055,22.0,22.0,0.0,0
70,44,0,1,0.105,42.0,42.0,0.0,0
71,33,0,1,0.0775,31.0,31.0,0.0,0
72,14,1,0,0.035,14.0,14.0,1.0,1
73,40,1,0,0.1,40.0,40.0,1.0,1
74,47,1,0,0.1175,47.0,47.0,1.0,1
75,50,0,1,0.1125,48.0,48.0,0.0,0
76,31,1,0,0.0775,31.0,31.0,1.0,1
77,32,0,1,0.075,30.0,30.0,0.0,0
78,13,1,0,0.0325,13.0,13.0,1.0,1
79,18,0,1,0.04,16.0,16.0,0.0,0
80,9,0,1,0.0175,7.0,7.0,0.0,0
81,33,0,1,0.0775,31.0,31.0,0.0,0
82,38,0,1,0.09,36.0,36.0,0.0,0
83,25,0,1,0.0575,23.0,23.0,0.0,0
84,11,0,1,0.0225,9.0,9.0,0.0,0
85,38,1,0,0.095,38.0,38.0,1.0,1
86,28,0,1,0.065,26.0,26.0,0.0,0
87,60,0,1,0.1325,58.0,58.0,0.0,0
88,11,0,1,0.0225,9.0,9.0,0.0,0
89,29,0,1,0.0675,27.0,27.0,0.0,0
90,46,0,1,0.1025,44.0,44.0,0.0,0
91,30,0,1,0.07,28.0,28.0,0.0,0
92,12,0,1,0.025,10.0,10.0,0.0,0
93,30,1,0,0.075,30.0,30.0,1.0,1
94,19,1,0,0.0475,19.0,19.0,1.0,1
95,60,1,0,0.15,60.0,60.0,1.0,1
96,24,0,1,0.055,22.0,22.0,0.0,0
97,20,0,1,0.045,18.0,18.0,0.0,0
98,17,1,0,0.0425,17.0,17.0,1.0,1
99,19,1,0,0.0475,19.0,19.0,1.0,1
100,13,0,1,0.0275,11.0,11.0,0.0,0
101,91,1,0,0.2225,91.0,91.0,1.0,1
102,68,0,1,0.16,66.0,66.0,0.0,0
103,30,0,1,0.07,28.0,28.0,0.0,0
104,34,0,1,0.08,32.0,32.0,0.0,0
105,17,1,0,0.0425,17.0,17.0,1.0,1
106,33,0,1,0.0775,31.0,31.0,0.0,0
107,25,0,1,0.0575,23.0,23.0,0.0,0
108,16,0,1,0.035,14.0,14.0,0.0,0
109,23,1,0,0.0575,23.0,23.0,1.0,1
110,34,1,0,0.085,34.0,34.0,1.0,1
111,27,0,1,0.0625,25.0,25.0,0.0,0
112,23,0,1,0.0525,21.0,21.0,0.0,0
113,4,1,0,0.01,4.0,4.0,1.0,1
114,21,0,1,0.0475,19.0,19.0,0.0,0
115,32,1,0,0.08,32.0,32.0,1.0,1
116,34,1,0,0.085,34.0,34.0,1.0,1
117,24,0,1,0.055,22.0,22.0,0.0,0
118,33,1,0,0.0825,33.0,33.0,1.0,1
119,36,1,0,0.09,36.0,36.0,1.0,1
120,18,0,1,0.04,16.0,16.0,0.0,0
121,19,1,0,0.0475,19.0,19.0,1.0,1
122,26,0,1,0.06,24.0,24.0,0.0,0
123,19,1,0,0.0475,19.0,19.0,1.0,1
124,30,0,1,0.07,28.0,28.0,0.0,0
125,27,1,0,0.0525,27.0,27.0,1.0,1
126,3,0,1,0.0025,1.0,1.0,0.0,0
127,31,0,1,0.0725,29.0,29.0,0.0,0
128,67,0,1,0.16,65.0,65.0,0.0,0
129,32,0,1,0.075,30.0,30.0,0.0,0
130,37,0,1,0.0875,35.0,35.0,0.0,0
131,25,1,0,0.0625,25.0,25.0,1.0,1
132,26,1,0,0.065,26.0,26.0,1.0,1
133,11,0,1,0.0225,9.0,9.0,0.0,0
134,8,0,1,0.015,6.0,6.0,0.0,0
135,30,0,1,0.07,28.0,28.0,0.0,0
136,35,0,1,0.0825,33.0,33.0,0.0,0
137,71,1,0,0.17,71.0,71.0,1.0,1
138,18,0,1,0.04,16.0,16.0,0.0,0
139,51,1,0,0.125,51.0,51.0,1.0,1
140,22,0,1,0.05,20.0,20.0,0.0,0
141,74,1,0,0.1625,74.0,74.0,1.0,1
142,20,0,1,0.045,18.0,18.0,0.0,0
143,26,0,1,0.06,24.0,24.0,0.0,0
144,19,1,0,0.0475,19.0,19.0,1.0,1
145,19,1,0,0.0475,19.0,19.0,1.0,1
146,52,0,1,0.1225,50.0,50.0,0.0,0
147,17,1,0,0.0425,17.0,17.0,1.0,1
148,29,1,0,0.0725,29.0,29.0,1.0,1
149,44,1,0,0.11,44.0,44.0,1.0,1
150,18,0,1,0.04,16.0,16.0,0.0,0
151,28,0,1,0.065,26.0,26.0,0.0,0
152,17,1,0,0.0425,17.0,17.0,1.0,1
153,8,0,1,0.015,6.0,6.0,0.0,0
154,58,1,0,0.145,58.0,58.0,1.0,1
155,42,0,1,0.0975,40.0,40.0,0.0,0
156,17,1,0,0.0425,17.0,17.0,1.0,1
157,26,0,1,0.06,24.0,24.0,0.0,0
158,21,0,1,0.0475,19.0,19.0,0.0,0
159,14,0,1,0.03,12.0,12.0,0.0,0
160,20,0,1,0.045,18.0,18.0,0.0,0
161,78,1,0,0.195,78.0,78.0,1.0,1
162,63,0,1,0.145,61.0,61.0,0.0,0
163,18,0,1,0.04,16.0,16.0,0.0,0
164,13,1,0,0.0325,13.0,13.0,1.0,1
165,35,0,1,0.0825,33.0,33.0,0.0,0
166,22,1,0,0.055,22.0,22.0,1.0,1
167,21,0,1,0.0475,19.0,19.0,0.0,0
168,30,0,1,0.07,28.0,28.0,0.0,0
169,20,0,1,0.045,18.0,18.0,0.0,0
170,8,0,1,0.015,6.0,6.0,0.0,0
171,40,0,1,0.095,38.0,38.0,0.0,0
172,14,1,0,0.035,14.0,14.0,1.0,1
173,21,0,1,0.0475,19.0,19.0,0.0,0
174,18,1,0,0.045,18.0,18.0,1.0,1
175,58,1,0,0.145,58.0,58.0,1.0,1
176,4,0,1,0.005,2.0,2.0,0.0,0
177,10,0,1,0.02,8.0,8.0,0.0,0
178,24,1,0,0.06,24.0,24.0,1.0,1
179,11,1,0,0.0275,11.0,11.0,1.0,1
180,40,0,1,0.08,38.0,38.0,0.0,0
181,54,1,0,0.135,54.0,54.0,1.0,1
182,53,0,1,0.125,51.0,51.0,0.0,0
183,32,1,0,0.0775,32.0,32.0,1.0,1
184,32,0,1,0.075,30.0,30.0,0.0,0
185,31,0,1,0.0725,29.0,29.0,0.0,0
186,31,0,1,0.0725,29.0,29.0,0.0,0
187,28,0,1,0.065,26.0,26.0,0.0,0
188,11,1,0,0.0275,11.0,11.0,1.0,1
189,49,0,1,0.115,47.0,47.0,0.0,0
190,26,1,0,0.065,26.0,26.0,1.0,1
191,11,1,0,0.0275,11.0,11.0,1.0,1
192,22,0,1,0.05,20.0,20.0,0.0,0
193,3,0,1,0.0025,1.0,1.0,0.0,0
194,67,0,1,0.14,65.0,65.0,0.0,0
195,30,1,0,0.075,30.0,30.0,1.0,1
196,5,0,1,0.0075,3.0,3.0,0.0,0
197,77,1,0,0.19,77.0,77.0,1.0,1
198,18,1,0,0.045,18.0,18.0,1.0,1
199,32,0,1,0.075,30.0,30.0,0.0,0
200,50,0,1,0.1175,48.0,48.0,0.0,0
201,35,0,1,0.0825,33.0,33.0,0.0,0
202,23,0,1,0.04,21.0,21.0,0.0,0
203,46,1,0,0.115,46.0,46.0,1.0,1
204,16,0,1,0.035,14.0,14.0,0.0,0
205,15,1,0,0.0375,15.0,15.0,1.0,1
206,51,1,0,0.125,51.0,51.0,1.0,1
207,21,0,1,0.0475,19.0,19.0,0.0,0
208,56,0,1,0.135,54.0,54.0,0.0,0
209,52,0,1,0.125,50.0,50.0,0.0,0
210,36,0,1,0.085,34.0,34.0,0.0,0
211,15,1,0,0.0375,15.0,15.0,1.0,1
212,30,1,0,0.075,30.0,30.0,1.0,1
213,12,1,0,0.03,12.0,12.0,1.0,1
214,13,0,1,0.0275,11.0,11.0,0.0,0
215,87,1,0,0.1875,87.0,87.0,1.0,1
216,32,0,1,0.075,30.0,30.0,0.0,0
217,70,1,0,0.1725,70.0,70.0,1.0,1
218,29,0,1,0.0675,27.0,27.0,0.0,0
219,20,1,0,0.05,20.0,20.0,1.0,1
220,72,1,0,0.1475,72.0,72.0,1.0,1
221,28,0,1,0.065,26.0,26.0,0.0,0
222,49,0,1,0.115,47.0,47.0,0.0,0
223,21,0,1,0.0475,19.0,19.0,0.0,0
224,18,1,0,0.045,18.0,18.0,1.0,1
225,23,0,1,0.0525,21.0,21.0,0.0,0
226,33,0,1,0.0775,31.0,31.0,0.0,0
227,35,0,1,0.0825,33.0,33.0,0.0,0
228,12,0,1,0.025,10.0,10.0,0.0,0
229,20,0,1,0.045,18.0,18.0,0.0,0
230,18,1,0,0.045,18.0,18.0,1.0,1
231,61,1,0,0.1525,61.0,61.0,1.0,1
232,25,0,1,0.0525,23.0,23.0,0.0,0
233,10,0,1,0.02,8.0,8.0,0.0,0
234,11,0,1,0.0225,9.0,9.0,0.0,0
235,17,0,1,0.0375,15.0,15.0,0.0,0
236,28,0,1,0.065,26.0,26.0,0.0,0
237,34,0,1,0.08,32.0,32.0,0.0,0
238,15,1,0,0.0375,15.0,15.0,1.0,1
239,29,0,1,0.0675,27.0,27.0,0.0,0
240,22,0,1,0.05,20.0,20.0,0.0,0
241,39,0,1,0.0925,37.0,37.0,0.0,0
242,33,0,1,0.0775,31.0,31.0,0.0,0
243,33,1,0,0.0825,33.0,33.0,1.0,1
244,40,0,1,0.095,38.0,38.0,0.0,0
245,13,0,1,0.0275,11.0,11.0,0.0,0
246,24,0,1,0.055,22.0,22.0,0.0,0
247,18,0,1,0.04,16.0,16.0,0.0,0
248,13,1,0,0.0325,13.0,13.0,1.0,1
249,29,0,1,0.0675,27.0,27.0,0.0,0
250,13,0,1,0.0275,11.0,11.0,0.0,0
251,26,0,1,0.06,24.0,24.0,0.0,0
252,11,0,1,0.0225,9.0,9.0,0.0,0
253,40,1,0,0.1,40.0,40.0,1.0,1
254,31,1,0,0.0775,31.0,31.0,1.0,1
255,18,1,0,0.045,18.0,18.0,1.0,1
256,27,0,1,0.0625,25.0,25.0,0.0,0
257,77,1,0,0.1925,77.0,77.0,1.0,1
258,23,0,1,0.0525,21.0,21.0,0.0,0
259,37,0,1,0.0875,35.0,35.0,0.0,0
260,116,1,0,0.2625,116.0,116.0,1.0,1
261,10,1,0,0.025,10.0,10.0,1.0,1
262,4,0,1,0.005,2.0,2.0,0.0,0
263,39,1,0,0.0975,39.0,39.0,1.0,1
264,48,0,1,0.115,46.0,46.0,0.0,0
265,26,1,0,0.065,26.0,26.0,1.0,1
266,20,0,1,0.045,18.0,18.0,0.0,0
267,23,1,0,0.0575,23.0,23.0,1.0,1
268,30,0,1,0.07,28.0,28.0,0.0,0
269,35,0,1,0.0825,33.0,33.0,0.0,0
270,76,0,1,0.1825,74.0,74.0,0.0,0
271,24,0,1,0.055,22.0,22.0,0.0,0
272,64,0,1,0.1525,62.0,62.0,0.0,0
273,26,0,1,0.06,24.0,24.0,0.0,0
274,21,1,0,0.0525,21.0,21.0,1.0,1
275,22,1,0,0.055,22.0,22.0,1.0,1
276,36,0,1,0.085,34.0,34.0,0.0,0
277,19,0,1,0.0425,17.0,17.0,0.0,0
278,27,0,1,0.0625,25.0,25.0,0.0,0
279,38,1,0,0.095,38.0,38.0,1.0,1
280,13,1,0,0.0325,13.0,13.0,1.0,1
281,53,1,0,0.1075,53.0,53.0,1.0,1
282,28,1,0,0.07,28.0,28.0,1.0,1
283,80,1,0,0.2,80.0,80.0,1.0,1
284,55,1,0,0.125,55.0,55.0,1.0,1
285,20,0,1,0.045,18.0,18.0,0.0,0
286,4,1,0,0.01,4.0,4.0,1.0,1
287,30,0,1,0.07,28.0,28.0,0.0,0
288,13,0,1,0.0275,11.0,11.0,0.0,0
289,72,1,0,0.16,72.0,72.0,1.0,1
290,9,0,1,0.0175,7.0,7.0,0.0,0
291,79,1,0,0.1725,79.0,79.0,1.0,1
292,14,1,0,0.035,14.0,14.0,1.0,1
293,34,1,0,0.085,34.0,34.0,1.0,1
294,19,1,0,0.0475,19.0,19.0,1.0,1
295,7,0,1,0.0125,5.0,5.0,0.0,0
296,22,1,0,0.055,22.0,22.0,1.0,1
297,4,0,1,0.005,2.0,2.0,0.0,0
298,64,1,0,0.1575,64.0,64.0,1.0,1
299,30,0,1,0.07,28.0,28.0,0.0,0
300,36,1,0,0.085,36.0,36.0,1.0,1
301,31,0,1,0.0725,29.0,29.0,0.0,0
302,72,1,0,0.1725,72.0,72.0,1.0,1
303,56,0,1,0.1275,54.0,54.0,0.0,0
304,52,0,1,0.125,50.0,50.0,0.0,0
305,33,1,0,0.0825,33.0,33.0,1.0,1
306,20,0,1,0.045,18.0,18.0,0.0,0
307,20,0,1,0.045,18.0,18.0,0.0,0
308,37,1,0,0.0925,37.0,37.0,1.0,1
309,56,1,0,0.14,56.0,56.0,1.0,1
310,77,1,0,0.19,77.0,77.0,1.0,1
311,17,0,1,0.0375,15.0,15.0,0.0,0
312,4,0,1,0.005,2.0,2.0,0.0,0
313,18,0,1,0.04,16.0,16.0,0.0,0
314,1,1,0,0.0025,1.0,1.0,1.0,1
315,28,1,0,0.07,28.0,28.0,1.0,1
316,32,0,1,0.075,30.0,30.0,0.0,0
317,20,0,1,0.045,18.0,18.0,0.0,0
318,24,0,1,0.055,22.0,22.0,0.0,0
319,17,1,0,0.0425,17.0,17.0,1.0,1
320,25,0,1,0.0575,23.0,23.0,0.0,0
321,16,0,1,0.035,14.0,14.0,0.0,0
322,29,0,1,0.0675,27.0,27.0,0.0,0
323,24,0,1,0.055,22.0,22.0,0.0,0
324,42,0,1,0.1,40.0,40.0,0.0,0
325,21,0,1,0.0475,19.0,19.0,0.0,0
326,21,0,1,0.0475,19.0,19.0,0.0,0
327,52,0,1,0.125,50.0,50.0,0.0,0
328,9,0,1,0.0175,7.0,7.0,0.0,0
329,18,0,1,0.04,16.0,16.0,0.0,0
330,25,0,1,0.0575,23.0,23.0,0.0,0
331,9,0,1,0.0175,7.0,7.0,0.0,0
332,35,0,1,0.0825,33.0,33.0,0.0,0
333,16,0,1,0.035,14.0,14.0,0.0,0
334,24,0,1,0.055,22.0,22.0,0.0,0
335,10,0,1,0.02,8.0,8.0,0.0,0
336,11,1,0,0.0275,11.0,11.0,1.0,1
337,20,1,0,0.05,20.0,20.0,1.0,1
338,14,1,0,0.035,14.0,14.0,1.0,1
339,40,0,1,0.095,38.0,38.0,0.0,0
340,2,0,1,0.0,0.0,0.0,0.0,0
341,52,1,0,0.1275,52.0,52.0,1.0,1
342,13,1,0,0.0325,13.0,13.0,1.0,1
343,20,0,1,0.045,18.0,18.0,0.0,0
344,17,0,1,0.0375,15.0,15.0,0.0,0
345,68,0,1,0.165,66.0,66.0,0.0,0
346,15,0,1,0.0325,13.0,13.0,0.0,0
347,20,0,1,0.045,18.0,18.0,0.0,0
348,23,0,1,0.0525,21.0,21.0,0.0,0
349,25,1,0,0.0625,25.0,25.0,1.0,1
350,24,0,1,0.055,22.0,22.0,0.0,0
351,18,0,1,0.04,16.0,16.0,0.0,0
352,10,0,1,0.02,8.0,8.0,0.0,0
353,54,0,1,0.13,52.0,52.0,0.0,0
354,34,0,1,0.08,32.0,32.0,0.0,0
355,33,1,0,0.0825,33.0,33.0,1.0,1
356,22,0,1,0.05,20.0,20.0,0.0,0
357,24,1,0,0.06,24.0,24.0,1.0,1
358,19,0,1,0.0425,17.0,17.0,0.0,0
359,30,0,1,0.07,28.0,28.0,0.0,0
360,16,1,0,0.04,16.0,16.0,1.0,1
361,34,0,1,0.08,32.0,32.0,0.0,0
362,6,1,0,0.015,6.0,6.0,1.0,1
363,26,1,0,0.065,26.0,26.0,1.0,1
364,4,0,1,0.005,2.0,2.0,0.0,0
365,14,1,0,0.035,14.0,14.0,1.0,1
366,8,0,1,0.015,6.0,6.0,0.0,0
367,42,0,1,0.1,40.0,40.0,0.0,0
368,24,0,1,0.055,22.0,22.0,0.0,0
369,23,0,1,0.0525,21.0,21.0,0.0,0
370,18,1,0,0.045,18.0,18.0,1.0,1
371,27,0,1,0.0625,25.0,25.0,0.0,0
372,22,0,1,0.05,20.0,20.0,0.0,0
373,43,1,0,0.1075,43.0,43.0,1.0,1
374,43,0,1,0.1025,41.0,41.0,0.0,0
375,17,1,0,0.0425,17.0,17.0,1.0,1
376,27,1,0,0.0675,27.0,27.0,1.0,1
377,63,1,0,0.1575,63.0,63.0,1.0,1
378,26,0,1,0.06,24.0,24.0,0.0,0
379,38,0,1,0.09,36.0,36.0,0.0,0
380,30,0,1,0.07,28.0,28.0,0.0,0
381,46,1,0,0.115,46.0,46.0,1.0,1
382,40,0,1,0.095,38.0,38.0,0.0,0
383,18,0,1,0.04,16.0,16.0,0.0,0
384,72,1,0,0.17,72.0,72.0,1.0,1
385,36,0,1,0.085,34.0,34.0,0.0,0
386,19,0,1,0.0425,17.0,17.0,0.0,0
387,26,0,1,0.06,24.0,24.0,0.0,0
388,27,1,0,0.0675,27.0,27.0,1.0,1
389,32,0,1,0.075,30.0,30.0,0.0,0
390,24,0,1,0.055,22.0,22.0,0.0,0
391,16,0,1,0.035,14.0,14.0,0.0,0
392,74,1,0,0.1575,74.0,74.0,1.0,1
393,42,0,1,0.1,40.0,40.0,0.0,0
394,72,0,1,0.1725,70.0,70.0,0.0,0
395,43,0,1,0.1025,41.0,41.0,0.0,0
396,14,1,0,0.035,14.0,14.0,1.0,1
397,28,0,1,0.065,26.0,26.0,0.0,0
398,21,1,0,0.0525,21.0,21.0,1.0,1
399,28,0,1,0.065,26.0,26.0,0.0,0
400,52,0,1,0.125,50.0,50.0,0.0,0
401,36,1,0,0.09,36.0,36.0,1.0,1
402,61,1,0,0.12,61.0,61.0,1.0,1
403,67,1,0,0.145,67.0,67.0,1.0,1
404,16,0,1,0.035,14.0,14.0,0.0,0
405,36,0,1,0.085,34.0,34.0,0.0,0
406,23,0,1,0.0525,21.0,21.0,0.0,0
407,15,0,1,0.0325,13.0,13.0,0.0,0
408,28,0,1,0.065,26.0,26.0,0.0,0
409,46,0,1,0.11,44.0,44.0,0.0,0
410,10,0,1,0.02,8.0,8.0,0.0,0
411,34,1,0,0.0825,34.0,34.0,1.0,1
412,18,1,0,0.045,18.0,18.0,1.0,1
413,19,0,1,0.0425,17.0,17.0,0.0,0
414,44,0,1,0.105,42.0,42.0,0.0,0
415,55,1,0,0.11,55.0,55.0,1.0,1
416,24,0,1,0.055,22.0,22.0,0.0,0
417,25,0,1,0.0575,23.0,23.0,0.0,0
418,34,0,1,0.08,32.0,32.0,0.0,0
419,37,0,1,0.0875,35.0,35.0,0.0,0
420,7,0,1,0.0125,5.0,5.0,0.0,0
421,29,0,1,0.0675,27.0,27.0,0.0,0
422,36,0,1,0.085,34.0,34.0,0.0,0
423,22,1,0,0.055,22.0,22.0,1.0,1
424,11,0,1,0.0225,9.0,9.0,0.0,0
425,68,1,0,0.165,68.0,68.0,1.0,1
426,29,0,1,0.0675,27.0,27.0,0.0,0
427,13,0,1,0.0275,11.0,11.0,0.0,0
428,27,0,1,0.0625,25.0,25.0,0.0,0
429,32,0,1,0.075,30.0,30.0,0.0,0
430,3,0,1,0.0025,1.0,1.0,0.0,0
431,75,1,0,0.185,75.0,75.0,1.0,1
432,36,1,0,0.09,36.0,36.0,1.0,1
433,5,0,1,0.0075,3.0,3.0,0.0,0
434,23,0,1,0.0525,21.0,21.0,0.0,0
435,21,0,1,0.0475,19.0,19.0,0.0,0
436,14,0,1,0.03,12.0,12.0,0.0,0
437,10,0,1,0.02,8.0,8.0,0.0,0
438,21,0,1,0.0475,19.0,19.0,0.0,0
439,7,0,1,0.0125,5.0,5.0,0.0,0
440,34,0,1,0.08,32.0,32.0,0.0,0
441,45,1,0,0.11,45.0,45.0,1.0,1
442,13,0,1,0.0275,11.0,11.0,0.0,0
443,47,0,1,0.1125,45.0,45.0,0.0,0
444,11,1,0,0.0275,11.0,11.0,1.0,1
445,63,0,1,0.15,61.0,61.0,0.0,0
446,31,1,0,0.0775,31.0,31.0,1.0,1
447,15,0,1,0.0325,13.0,13.0,0.0,0
448,19,0,1,0.0425,17.0,17.0,0.0,0
449,58,0,1,0.1375,56.0,56.0,0.0,0
450,20,0,1,0.045,18.0,18.0,0.0,0
451,16,0,1,0.035,14.0,14.0,0.0,0
452,53,1,0,0.1325,53.0,53.0,1.0,1
453,15,1,0,0.0375,15.0,15.0,1.0,1
454,9,0,1,0.0175,7.0,7.0,0.0,0
455,26,0,1,0.06,24.0,24.0,0.0,0
456,56,1,0,0.14,56.0,56.0,1.0,1
457,16,0,1,0.035,14.0,14.0,0.0,0
458,33,1,0,0.0825,33.0,33.0,1.0,1
459,18,1,0,0.045,18.0,18.0,1.0,1
460,14,1,0,0.035,14.0,14.0,1.0,1
461,30,0,1,0.07,28.0,28.0,0.0,0
462,45,0,1,0.0925,43.0,43.0,0.0,0
463,15,0,1,0.0325,13.0,13.0,0.0,0
464,10,1,0,0.025,10.0,10.0,1.0,1
465,29,0,1,0.0675,27.0,27.0,0.0,0
466,16,0,1,0.035,14.0,14.0,0.0,0
467,45,0,1,0.105,43.0,43.0,0.0,0
468,28,0,1,0.065,26.0,26.0,0.0,0
469,34,1,0,0.085,34.0,34.0,1.0,1
470,47,1,0,0.1175,47.0,47.0,1.0,1
471,62,1,0,0.1525,62.0,62.0,1.0,1
472,61,1,0,0.1525,61.0,61.0,1.0,1
473,7,0,1,0.0125,5.0,5.0,0.0,0
474,52,0,1,0.125,50.0,50.0,0.0,0
475,36,0,1,0.085,34.0,34.0,0.0,0
476,65,1,0,0.1625,65.0,65.0,1.0,1
477,26,0,1,0.06,24.0,24.0,0.0,0
478,25,0,1,0.0575,23.0,23.0,0.0,0
479,8,0,1,0.015,6.0,6.0,0.0,0
480,56,1,0,0.1375,56.0,56.0,1.0,1
481,84,1,0,0.2,84.0,84.0,1.0,1
482,33,1,0,0.0825,33.0,33.0,1.0,1
483,10,0,1,0.02,8.0,8.0,0.0,0
484,6,1,0,0.015,6.0,6.0,1.0,1
485,27,0,1,0.0625,25.0,25.0,0.0,0
486,78,0,1,0.1875,76.0,76.0,0.0,0
487,24,0,1,0.055,22.0,22.0,0.0,0
488,27,1,0,0.0675,27.0,27.0,1.0,1
489,20,0,1,0.045,18.0,18.0,0.0,0
490,21,1,0,0.0525,21.0,21.0,1.0,1
491,72,0,1,0.145,70.0,70.0,0.0,0
492,4,0,1,0.005,2.0,2.0,0.0,0
493,30,1,0,0.075,30.0,30.0,1.0,1
494,19,0,1,0.0425,17.0,17.0,0.0,0
495,28,0,1,0.065,26.0,26.0,0.0,0
496,8,0,1,0.015,6.0,6.0,0.0,0
497,37,0,1,0.0875,35.0,35.0,0.0,0
498,31,1,0,0.0775,31.0,31.0,1.0,1
499,31,0,1,0.0725,29.0,29.0,0.0,0
500,59,0,1,0.1425,57.0,57.0,0.0,0
501,9,1,0,0.0225,9.0,9.0,1.0,1
502,15,0,1,0.0325,13.0,13.0,0.0,0
503,23,0,1,0.0525,21.0,21.0,0.0,0
504,44,0,1,0.105,42.0,42.0,0.0,0
505,26,0,1,0.06,24.0,24.0,0.0,0
506,34,1,0,0.085,34.0,34.0,1.0,1
507,20,0,1,0.045,18.0,18.0,0.0,0
508,33,0,1,0.0775,31.0,31.0,0.0,0
509,30,0,1,0.07,28.0,28.0,0.0,0
510,25,0,1,0.0575,23.0,23.0,0.0,0
511,9,0,1,0.0175,7.0,7.0,0.0,0
512,26,0,1,0.06,24.0,24.0,0.0,0
513,62,1,0,0.1525,62.0,62.0,1.0,1
514,32,0,1,0.075,30.0,30.0,0.0,0
515,29,0,1,0.0675,27.0,27.0,0.0,0
516,62,1,0,0.1525,62.0,62.0,1.0,1
517,14,0,1,0.03,12.0,12.0,0.0,0
518,43,1,0,0.1075,43.0,43.0,1.0,1
519,64,1,0,0.1375,64.0,64.0,1.0,1
520,17,0,1,0.0375,15.0,15.0,0.0,0
521,31,0,1,0.0725,29.0,29.0,0.0,0
522,13,1,0,0.0325,13.0,13.0,1.0,1
523,57,1,0,0.1425,57.0,57.0,1.0,1
524,60,0,1,0.115,58.0,58.0,0.0,0
