i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	21	0	5	0.0475	13.0	65.0	0.0
2	32	1	4	0.08	16.0	80.0	1.0
3	33	0	4	0.08	16.0	80.0	0.5
4	22	1	4	0.055	13.6	68.0	1.0
5	9	1	1	0.0225	8.8	44.0	1.0
6	44	0	3	0.1025	23.4	117.0	0.5
7	34	1	4	0.085	16.2	81.0	1.0
8	28	0	5	0.065	16.8	84.0	0.5
9	9	1	3	0.0225	8.2	41.0	1.0
10	30	1	4	0.075	19.4	97.0	1.0
11	27	1	3	0.0675	20.0	100.0	1.0
12	50	1	4	0.125	31.8	159.0	1.0
13	12	1	3	0.03	9.8	49.0	1.0
14	47	0	4	0.115	23.2	116.0	0.5
15	43	1	4	0.1075	29.6	148.0	1.0
16	38	1	3	0.095	28.0	140.0	1.0
17	34	1	3	0.085	23.2	116.0	1.0
18	47	0	5	0.1125	28.0	140.0	0.5
19	51	1	4	0.12	35.0	175.0	1.0
20	42	0	5	0.1	32.4	162.0	0.5
21	40	0	5	0.08	18.8	94.0	0.0
22	40	1	4	0.1	31.2	156.0	1.0
23	43	0	3	0.105	24.4	122.0	0.5
24	40	1	3	0.1	28.2	141.0	1.0
25	22	0	5	0.05	14.8	74.0	0.5
26	36	1	3	0.09	22.0	110.0	1.0
27	27	1	4	0.0675	11.8	59.0	1.0
28	20	0	5	0.045	15.0	75.0	0.0
29	29	0	5	0.0575	11.8	59.0	0.5
30	40	0	5	0.095	20.4	102.0	0.5
31	35	0	5	0.0825	18.8	94.0	0.0
32	18	0	5	0.04	6.2	31.0	0.5
33	45	1	4	0.11	31.4	157.0	1.0
34	40	0	5	0.095	25.0	125.0	0.5
35	16	0	5	0.035	6.0	30.0	0.5
36	34	0	5	0.08	24.4	122.0	0.0
37	43	0	5	0.1	19.8	99.0	0.5
38	17	1	4	0.0425	14.4	72.0	1.0
39	36	0	4	0.085	12.6	63.0	0.5
40	52	0	4	0.1275	31.0	155.0	0.5
41	52	0	4	0.115	21.0	105.0	0.5
42	36	0	4	0.0875	13.4	67.0	0.5
43	18	1	2	0.045	16.6	83.0	1.0
44	23	0	5	0.0475	18.6	93.0	0.0
45	52	1	4	0.13	28.0	140.0	1.0
46	34	1	3	0.085	25.0	125.0	1.0
47	11	0	5	0.0225	6.0	30.0	0.5
48	5	0	5	0.0075	3.0	15.0	0.0
49	44	0	3	0.1075	33.8	169.0	0.5
50	34	0	4	0.0825	21.6	108.0	0.5
51	42	1	4	0.1025	21.6	108.0	1.0
52	30	0	5	0.07	18.8	94.0	0.5
53	42	0	4	0.0925	24.4	122.0	0.5
54	49	0	4	0.12	25.0	125.0	0.5
55	31	0	5	0.0725	17.8	89.0	0.5
56	23	0	5	0.0525	17.8	89.0	0.5
57	28	0	5	0.065	9.2	46.0	0.0
58	43	0	5	0.1025	29.4	147.0	0.5
59	23	0	5	0.0525	16.8	84.0	0.0
60	46	0	3	0.11	31.4	157.0	0.5
61	42	1	3	0.105	29.6	148.0	1.0
62	38	0	5	0.09	25.4	127.0	0.0
63	23	0	5	0.0475	8.6	43.0	0.5
64	27	1	3	0.0675	22.4	112.0	1.0
65	40	0	4	0.0975	22.6	113.0	0.5
66	34	0	5	0.08	16.2	81.0	0.0
67	31	1	3	0.0775	24.2	121.0	1.0
68	40	0	4	0.095	22.8	114.0	0.5
69	23	0	5	0.05	13.8	69.0	0.0
70	40	1	4	0.1	28.0	140.0	1.0
71	42	0	4	0.1025	19.0	95.0	0.5
72	12	0	5	0.025	8.0	40.0	0.0
73	33	0	5	0.0775	29.0	145.0	0.5
74	29	1	2	0.0725	24.2	121.0	1.0
75	23	1	4	0.0575	18.6	93.0	1.0
76	29	1	2	0.0725	27.2	136.0	1.0
77	26	1	3	0.065	14.6	73.0	1.0
78	22	1	1	0.055	19.8	99.0	1.0
79	49	0	5	0.1125	27.6	138.0	0.5
80	32	1	4	0.08	21.6	108.0	1.0
81	24	0	5	0.055	17.6	88.0	0.0
82	29	1	2	0.0725	23.0	115.0	1.0
83	38	0	5	0.09	25.4	127.0	0.5
84	23	0	5	0.0525	17.8	89.0	0.5
85	26	1	4	0.065	19.2	96.0	1.0
86	32	0	5	0.075	18.0	90.0	0.0
87	39	1	3	0.0975	26.0	130.0	1.0
88	19	0	5	0.0425	11.4	57.0	0.5
89	25	1	4	0.0625	17.4	87.0	1.0
90	50	1	4	0.125	27.0	135.0	1.0
91	32	1	4	0.08	13.2	66.0	1.0
92	38	1	4	0.095	27.6	138.0	1.0
93	40	0	4	0.0975	12.6	63.0	0.5
94	26	1	3	0.065	22.2	111.0	1.0
95	37	0	5	0.0875	17.8	89.0	0.5
96	21	0	5	0.0475	12.6	63.0	0.0
97	21	1	4	0.0525	19.0	95.0	1.0
98	48	1	4	0.12	19.8	99.0	1.0
99	49	1	3	0.1225	29.8	149.0	1.0
100	47	0	4	0.115	24.4	122.0	0.5
101	49	0	1	0.12	40.2	201.0	0.5
102	31	0	5	0.0725	14.4	72.0	0.5
103	46	0	4	0.1125	20.4	102.0	0.5
104	42	1	3	0.0975	34.4	172.0	1.0
105	19	1	2	0.0475	17.6	88.0	1.0
106	23	1	4	0.0575	10.2	51.0	1.0
107	40	1	3	0.1	33.6	168.0	1.0
108	34	0	5	0.08	23.2	116.0	0.5
109	31	0	3	0.075	19.8	99.0	0.5
110	36	0	5	0.085	27.6	138.0	0.5
111	44	1	4	0.11	19.2	96.0	1.0
112	33	1	4	0.075	25.8	129.0	1.0
113	39	0	5	0.09	22.4	112.0	0.5
114	13	1	1	0.0325	12.4	62.0	1.0
115	54	0	4	0.13	25.8	129.0	0.5
116	49	0	3	0.1175	25.8	129.0	0.5
117	20	0	5	0.045	16.0	80.0	0.5
118	14	1	4	0.035	10.6	53.0	1.0
119	49	0	4	0.1175	28.2	141.0	0.5
120	26	1	3	0.065	22.4	112.0	1.0
121	28	0	5	0.065	11.6	58.0	0.5
122	32	0	5	0.075	17.4	87.0	0.5
123	38	1	4	0.095	24.0	120.0	1.0
124	25	1	3	0.0625	18.4	92.0	1.0
125	26	1	2	0.065	20.2	101.0	1.0
126	30	1	4	0.075	17.8	89.0	1.0
127	25	0	5	0.0575	13.0	65.0	0.5
128	52	0	3	0.1275	44.4	222.0	0.5
129	51	1	2	0.1275	42.0	210.0	1.0
130	12	1	4	0.03	7.2	36.0	1.0
131	28	0	5	0.065	19.4	97.0	0.0
132	39	0	4	0.0925	19.8	99.0	0.5
133	26	1	4	0.065	15.6	78.0	1.0
134	27	1	4	0.0675	18.6	93.0	1.0
135	9	0	5	0.0175	7.0	35.0	0.0
136	34	1	4	0.085	22.2	111.0	1.0
137	47	1	3	0.115	36.8	184.0	1.0
138	52	0	2	0.1275	42.2	211.0	0.5
139	39	1	3	0.0975	27.0	135.0	1.0
140	36	1	4	0.09	23.4	117.0	1.0
141	19	1	1	0.0475	18.8	94.0	1.0
142	20	1	3	0.05	17.0	85.0	1.0
143	33	1	4	0.0825	21.0	105.0	1.0
144	14	1	4	0.035	9.2	46.0	1.0
145	30	1	3	0.075	18.2	91.0	1.0
146	30	1	4	0.075	24.2	121.0	1.0
147	32	0	5	0.0625	12.4	62.0	0.5
148	25	0	5	0.0575	11.6	58.0	0.0
149	29	1	2	0.0725	24.6	123.0	1.0
150	28	1	4	0.07	24.4	122.0	1.0
