i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	40	0	10	0.095	29.0	290.0	0.4
2	58	1	8	0.145	39.2	392.0	1.0
3	76	1	9	0.19	31.3	313.0	1.0
4	72	1	8	0.18	37.6	376.0	1.0
5	70	1	9	0.175	41.2	412.0	1.0
6	36	0	10	0.0825	21.0	210.0	0.8
7	48	0	10	0.1125	18.4	184.0	0.6
8	69	1	9	0.1575	42.4	424.0	1.0
9	60	0	10	0.13	29.0	290.0	0.8
10	99	0	10	0.2375	41.7	417.0	0.8
11	69	1	8	0.1725	45.1	451.0	1.0
12	82	1	9	0.1975	36.7	367.0	1.0
13	69	0	10	0.165	32.4	324.0	0.8
14	61	1	8	0.1475	33.0	330.0	1.0
15	67	0	10	0.16	35.4	354.0	0.8
16	76	1	9	0.17	39.5	395.0	1.0
17	57	1	8	0.1425	31.4	314.0	1.0
18	55	1	9	0.135	28.3	283.0	1.0
19	67	1	9	0.1675	39.2	392.0	1.0
20	77	0	10	0.1625	49.8	498.0	0.8
21	73	0	10	0.175	54.2	542.0	0.4
22	88	0	10	0.21	31.1	311.0	0.8
23	68	1	8	0.165	34.6	346.0	1.0
24	98	1	6	0.24	71.8	718.0	1.0
25	35	1	9	0.0875	15.7	157.0	1.0
26	84	0	10	0.2025	46.0	460.0	0.8
27	49	1	9	0.1225	20.8	208.0	1.0
28	72	0	10	0.1725	16.8	168.0	0.8
29	59	0	10	0.1425	34.0	340.0	0.6
30	50	1	8	0.11	26.6	266.0	1.0
31	102	1	9	0.245	48.2	482.0	1.0
32	67	1	9	0.1625	32.6	326.0	1.0
33	80	1	9	0.175	39.0	390.0	1.0
34	49	0	10	0.1175	26.5	265.0	0.8
35	81	1	7	0.2	43.2	432.0	1.0
36	86	1	9	0.2125	47.9	479.0	1.0
37	74	1	9	0.1675	31.3	313.0	1.0
38	63	0	10	0.1525	38.9	389.0	0.8
39	34	0	10	0.08	5.2	52.0	0.6
40	32	0	10	0.075	4.2	42.0	0.8
41	96	0	10	0.205	54.2	542.0	0.8
42	71	1	9	0.175	51.4	514.0	1.0
43	72	1	8	0.175	28.9	289.0	1.0
44	68	0	10	0.1525	30.9	309.0	0.8
45	84	0	10	0.175	49.3	493.0	0.8
46	82	1	9	0.2025	46.9	469.0	1.0
47	48	0	10	0.115	30.4	304.0	0.4
48	90	1	9	0.22	52.1	521.0	1.0
49	76	1	9	0.18	36.5	365.0	1.0
50	74	1	9	0.1825	36.7	367.0	1.0
51	112	0	10	0.2675	52.7	527.0	0.8
52	76	0	10	0.175	33.6	336.0	0.6
53	93	1	9	0.2275	40.0	400.0	1.0
54	54	1	9	0.135	32.1	321.0	1.0
55	39	0	10	0.0925	19.4	194.0	0.4
56	68	1	9	0.1675	33.5	335.0	1.0
57	99	1	8	0.2325	52.1	521.0	1.0
58	67	0	10	0.145	28.2	282.0	0.6
59	32	0	10	0.075	12.4	124.0	0.4
60	32	0	10	0.075	17.4	174.0	0.4
61	58	1	8	0.14	38.6	386.0	1.0
62	63	0	10	0.15	34.3	343.0	0.8
63	84	1	9	0.205	40.5	405.0	1.0
64	73	1	8	0.18	27.3	273.0	1.0
65	62	0	10	0.1475	34.2	342.0	0.4
66	49	0	10	0.115	29.8	298.0	0.8
67	63	0	10	0.135	39.4	394.0	0.8
68	64	1	9	0.1575	45.3	453.0	1.0
69	43	0	10	0.1	26.5	265.0	0.6
70	67	1	9	0.155	29.8	298.0	1.0
71	93	1	9	0.225	40.5	405.0	1.0
72	63	1	9	0.1475	41.4	414.0	1.0
73	45	1	9	0.11	30.7	307.0	1.0
74	61	1	9	0.15	26.7	267.0	1.0
75	66	1	9	0.16	21.5	215.0	1.0
76	64	1	9	0.16	35.1	351.0	1.0
77	114	1	9	0.2675	55.7	557.0	1.0
78	47	0	10	0.11	27.6	276.0	0.8
79	91	0	10	0.2175	50.8	508.0	0.8
80	59	1	9	0.1475	33.4	334.0	1.0
81	58	1	9	0.1325	24.6	246.0	1.0
82	87	1	8	0.18	42.9	429.0	1.0
83	86	1	8	0.195	47.6	476.0	1.0
84	76	0	10	0.1775	40.4	404.0	0.8
85	79	0	10	0.185	42.4	424.0	0.8
86	41	0	10	0.0975	19.0	190.0	0.6
87	64	0	10	0.14	21.0	210.0	0.6
88	81	0	10	0.175	35.1	351.0	0.8
89	74	0	10	0.1775	37.8	378.0	0.8
90	66	0	10	0.1575	42.9	429.0	0.8
91	38	0	10	0.09	16.0	160.0	0.8
92	54	1	9	0.135	22.2	222.0	1.0
93	73	1	8	0.18	26.5	265.0	1.0
94	56	1	9	0.1375	33.9	339.0	1.0
95	46	0	10	0.0975	29.5	295.0	0.6
96	73	0	10	0.175	29.2	292.0	0.8
97	79	1	9	0.17	36.5	365.0	1.0
98	99	1	9	0.21	68.1	681.0	1.0
99	42	1	9	0.095	24.7	247.0	1.0
100	78	1	8	0.19	51.6	516.0	1.0
101	85	1	9	0.2075	36.3	363.0	1.0
102	78	1	9	0.195	40.4	404.0	1.0
103	87	1	8	0.2175	48.3	483.0	1.0
104	52	1	8	0.1275	33.4	334.0	1.0
105	57	1	8	0.1425	30.7	307.0	1.0
106	49	0	10	0.1075	19.5	195.0	0.6
107	71	0	10	0.17	28.9	289.0	0.8
108	71	1	9	0.1675	29.1	291.0	1.0
109	81	1	8	0.185	39.8	398.0	1.0
110	68	1	9	0.15	35.4	354.0	1.0
111	67	1	5	0.165	50.9	509.0	1.0
112	63	1	8	0.1575	35.5	355.0	1.0
113	81	0	10	0.1925	21.2	212.0	0.8
114	97	0	10	0.215	38.4	384.0	0.8
115	60	0	10	0.14	31.7	317.0	0.6
116	55	1	9	0.115	27.7	277.0	1.0
117	89	0	10	0.2125	55.9	559.0	0.8
118	31	0	10	0.0675	16.7	167.0	0.4
119	54	0	10	0.13	17.5	175.0	0.8
120	46	1	9	0.1125	31.0	310.0	1.0
121	75	0	10	0.1825	38.6	386.0	0.6
122	61	0	10	0.115	28.8	288.0	0.8
123	66	0	10	0.1575	25.6	256.0	0.6
124	61	1	9	0.15	33.7	337.0	1.0
125	87	1	9	0.2025	51.0	510.0	1.0
126	54	0	10	0.1275	22.7	227.0	0.6
127	66	1	8	0.16	31.5	315.0	1.0
128	39	0	10	0.0925	25.6	256.0	0.6
129	51	1	8	0.125	33.5	335.0	1.0
130	79	1	9	0.1825	43.3	433.0	1.0
131	70	1	8	0.1575	44.3	443.0	1.0
132	93	0	10	0.155	45.6	456.0	0.8
133	57	1	8	0.1375	39.3	393.0	1.0
134	77	1	9	0.19	39.4	394.0	1.0
135	94	0	10	0.2125	57.9	579.0	0.8
136	51	0	10	0.1225	30.7	307.0	0.8
137	55	0	10	0.1325	34.0	340.0	0.8
138	55	1	7	0.1375	23.6	236.0	1.0
139	70	1	7	0.1725	50.7	507.0	1.0
140	58	1	9	0.115	25.9	259.0	1.0
141	69	1	9	0.1575	22.5	225.0	1.0
142	37	1	9	0.0925	18.7	187.0	1.0
143	99	1	9	0.2425	47.3	473.0	1.0
144	91	0	10	0.2225	54.6	546.0	0.6
145	108	0	10	0.265	50.4	504.0	0.8
146	104	1	9	0.25	50.7	507.0	1.0
147	64	1	8	0.1525	32.6	326.0	1.0
148	97	1	9	0.2275	43.4	434.0	1.0
149	77	0	10	0.17	43.5	435.0	0.8
150	73	1	8	0.1825	33.4	334.0	1.0
151	62	0	10	0.1475	36.6	366.0	0.6
152	73	1	8	0.1775	29.3	293.0	1.0
153	72	0	10	0.175	38.6	386.0	0.6
154	52	0	10	0.1225	19.6	196.0	0.8
155	70	1	9	0.175	29.6	296.0	1.0
156	40	1	9	0.1	22.4	224.0	1.0
157	59	0	10	0.1425	35.8	358.0	0.8
158	63	0	10	0.1525	32.1	321.0	0.8
159	47	1	9	0.1175	26.5	265.0	1.0
160	96	0	10	0.215	36.5	365.0	0.8
161	68	1	8	0.17	49.3	493.0	1.0
162	101	0	10	0.2425	39.1	391.0	0.8
163	76	1	9	0.1825	40.2	402.0	1.0
164	54	0	10	0.125	24.4	244.0	0.8
165	59	0	10	0.1275	31.7	317.0	0.8
166	70	0	10	0.145	30.3	303.0	0.6
167	63	0	10	0.145	23.8	238.0	0.8
168	84	0	10	0.195	34.1	341.0	0.8
169	40	0	10	0.09	16.9	169.0	0.8
170	43	0	10	0.09	26.5	265.0	0.6
171	76	1	9	0.185	38.7	387.0	1.0
172	62	1	6	0.155	37.6	376.0	1.0
173	98	1	8	0.24	62.2	622.0	1.0
174	34	0	10	0.08	23.7	237.0	0.4
175	92	1	7	0.225	50.9	509.0	1.0
176	57	0	10	0.1375	30.5	305.0	0.8
177	87	1	7	0.205	55.3	553.0	1.0
178	71	1	5	0.175	49.5	495.0	1.0
179	50	1	9	0.1225	18.1	181.0	1.0
180	67	0	10	0.1525	39.8	398.0	0.8
181	75	1	8	0.1825	46.8	468.0	1.0
182	69	1	9	0.17	47.8	478.0	1.0
183	76	1	9	0.185	36.3	363.0	1.0
184	57	0	10	0.1375	29.4	294.0	0.4
185	43	1	9	0.085	17.8	178.0	1.0
186	84	1	7	0.2075	55.5	555.0	1.0
187	61	0	10	0.1475	26.5	265.0	0.6
188	86	1	8	0.2075	53.6	536.0	1.0
189	69	1	9	0.165	38.4	384.0	1.0
190	62	1	8	0.1475	35.0	350.0	1.0
191	61	0	10	0.145	32.8	328.0	0.6
192	67	1	9	0.165	27.8	278.0	1.0
193	80	1	7	0.1975	41.2	412.0	1.0
194	50	0	10	0.09	18.9	189.0	0.6
195	98	0	10	0.205	37.2	372.0	0.8
196	60	1	8	0.1425	29.5	295.0	1.0
197	40	1	7	0.0875	24.6	246.0	1.0
198	58	0	10	0.1225	29.1	291.0	0.6
199	62	1	9	0.15	26.0	260.0	1.0
200	78	1	9	0.185	47.0	470.0	1.0
201	67	0	10	0.155	35.9	359.0	0.8
202	48	0	10	0.1125	21.9	219.0	0.8
203	54	0	10	0.12	23.2	232.0	0.8
204	94	1	9	0.2325	57.3	573.0	1.0
205	45	1	8	0.1075	27.3	273.0	1.0
206	67	0	10	0.1425	31.4	314.0	0.6
207	60	1	7	0.1475	45.0	450.0	1.0
208	100	1	7	0.22	64.0	640.0	1.0
209	85	0	10	0.205	37.5	375.0	0.8
210	71	1	9	0.165	39.1	391.0	1.0
211	90	1	7	0.2175	66.6	666.0	1.0
212	44	1	8	0.11	26.7	267.0	1.0
213	60	1	9	0.1475	23.8	238.0	1.0
214	72	1	9	0.1675	34.8	348.0	1.0
215	62	1	8	0.1425	30.2	302.0	1.0
