i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	24	1	2	0.06	21.0	105.0	1.0
2	50	1	4	0.1125	22.8	114.0	1.0
3	11	1	2	0.0275	10.6	53.0	1.0
4	23	1	4	0.0575	16.6	83.0	1.0
5	16	1	2	0.04	15.6	78.0	1.0
6	10	1	1	0.025	9.8	49.0	1.0
7	6	1	4	0.015	4.4	22.0	1.0
8	53	1	4	0.11	39.4	197.0	1.0
9	47	1	3	0.115	37.4	187.0	1.0
10	47	1	4	0.1175	22.2	111.0	1.0
11	10	1	1	0.025	9.8	49.0	1.0
12	30	0	5	0.07	21.4	107.0	0.0
13	59	0	5	0.1425	20.0	100.0	0.0
14	51	0	5	0.1225	34.2	171.0	0.0
15	41	1	4	0.1025	32.0	160.0	1.0
16	44	1	3	0.11	26.4	132.0	1.0
17	1	1	1	0.0025	0.8	4.0	1.0
18	49	1	4	0.1125	32.0	160.0	1.0
19	31	0	5	0.0725	20.2	101.0	0.0
20	37	0	5	0.0875	25.0	125.0	0.0
21	53	1	4	0.1325	30.6	153.0	1.0
22	8	1	2	0.02	7.6	38.0	1.0
23	31	0	5	0.0725	14.6	73.0	0.0
24	12	1	3	0.03	7.2	36.0	1.0
25	17	1	2	0.0425	15.0	75.0	1.0
26	31	0	5	0.0725	15.4	77.0	0.0
27	25	1	4	0.0625	20.2	101.0	1.0
28	49	0	5	0.1175	24.2	121.0	0.0
29	31	0	5	0.0625	20.6	103.0	0.0
30	40	1	2	0.1	32.4	162.0	1.0
31	16	0	5	0.035	14.0	70.0	0.0
32	12	0	5	0.025	7.2	36.0	0.0
33	13	1	4	0.0325	8.6	43.0	1.0
34	17	1	3	0.04	14.4	72.0	1.0
35	30	0	5	0.07	24.0	120.0	0.0
36	27	0	5	0.0625	18.4	92.0	0.0
37	42	0	5	0.095	20.0	100.0	0.0
38	29	1	4	0.065	16.6	83.0	1.0
39	23	1	4	0.0575	18.6	93.0	1.0
40	34	1	4	0.0725	21.2	106.0	1.0
41	5	1	1	0.0125	4.8	24.0	1.0
42	23	0	5	0.0525	16.0	80.0	0.0
43	17	1	2	0.0425	16.6	83.0	1.0
44	9	1	2	0.0225	8.6	43.0	1.0
45	29	0	5	0.0675	22.2	111.0	0.0
46	15	1	1	0.0275	13.0	65.0	1.0
47	33	1	3	0.0825	24.0	120.0	1.0
48	18	1	1	0.045	17.8	89.0	1.0
49	20	0	5	0.045	12.4	62.0	0.0
50	28	1	3	0.07	19.0	95.0	1.0
51	23	1	4	0.0575	18.6	93.0	1.0
52	12	1	3	0.03	10.4	52.0	1.0
53	29	1	3	0.0725	24.4	122.0	1.0
54	42	0	5	0.1	26.4	132.0	0.0
55	42	1	3	0.105	37.0	185.0	1.0
56	38	1	4	0.095	33.2	166.0	1.0
57	18	0	5	0.04	14.4	72.0	0.0
58	20	1	2	0.05	19.6	98.0	1.0
59	20	0	5	0.045	13.2	66.0	0.0
60	16	1	2	0.04	15.6	78.0	1.0
61	32	1	4	0.07	20.0	100.0	1.0
62	28	1	3	0.07	22.6	113.0	1.0
63	20	1	3	0.05	17.0	85.0	1.0
64	12	1	2	0.03	11.6	58.0	1.0
65	33	0	5	0.0775	27.6	138.0	0.0
66	29	1	3	0.0725	24.2	121.0	1.0
67	27	1	4	0.0675	13.2	66.0	1.0
68	22	1	1	0.055	21.8	109.0	1.0
69	14	1	3	0.035	12.6	63.0	1.0
70	50	1	4	0.125	21.6	108.0	1.0
71	15	1	2	0.0375	14.6	73.0	1.0
72	17	0	5	0.0375	12.0	60.0	0.0
73	5	0	5	0.0075	2.6	13.0	0.0
74	14	1	1	0.035	13.8	69.0	1.0
75	53	1	4	0.1325	29.0	145.0	1.0
76	24	0	5	0.055	9.2	46.0	0.0
77	8	1	1	0.02	7.8	39.0	1.0
78	20	1	2	0.05	16.0	80.0	1.0
79	11	1	2	0.0275	10.6	53.0	1.0
80	30	1	4	0.075	16.6	83.0	1.0
81	36	0	5	0.0825	30.4	152.0	0.0
82	35	1	3	0.0875	18.8	94.0	1.0
83	39	1	3	0.0975	24.2	121.0	1.0
84	45	1	4	0.1125	33.8	169.0	1.0
85	26	1	3	0.065	21.4	107.0	1.0
86	37	0	5	0.0875	17.4	87.0	0.0
87	25	1	3	0.0625	19.6	98.0	1.0
88	29	1	4	0.07	17.4	87.0	1.0
89	12	1	2	0.03	11.6	58.0	1.0
90	29	0	5	0.0675	19.8	99.0	0.0
91	26	0	5	0.06	8.8	44.0	0.0
92	25	1	2	0.0625	23.2	116.0	1.0
93	46	0	5	0.11	22.6	113.0	0.0
94	10	1	2	0.025	9.6	48.0	1.0
95	13	1	2	0.0325	12.6	63.0	1.0
96	51	1	4	0.125	22.6	113.0	1.0
97	2	1	2	0.005	1.6	8.0	1.0
98	11	1	3	0.0275	5.6	28.0	1.0
99	11	1	4	0.0275	10.2	51.0	1.0
100	31	1	2	0.0775	22.2	111.0	1.0
101	45	0	5	0.1	22.2	111.0	0.0
102	17	1	4	0.0425	13.8	69.0	1.0
103	19	1	2	0.0475	18.6	93.0	1.0
104	28	0	5	0.065	16.0	80.0	0.0
105	16	0	5	0.035	12.2	61.0	0.0
106	11	1	4	0.0275	8.6	43.0	1.0
107	29	1	4	0.0725	15.4	77.0	1.0
108	19	1	4	0.0475	16.4	82.0	1.0
109	41	1	4	0.1025	21.6	108.0	1.0
110	24	1	2	0.06	22.0	110.0	1.0
111	6	1	3	0.015	5.4	27.0	1.0
112	28	0	5	0.065	14.4	72.0	0.0
113	55	1	4	0.135	24.2	121.0	1.0
114	44	0	5	0.105	24.0	120.0	0.0
115	44	1	3	0.11	33.4	167.0	1.0
116	17	1	4	0.0425	13.4	67.0	1.0
117	47	1	3	0.1175	32.4	162.0	1.0
118	27	1	3	0.0675	20.0	100.0	1.0
119	12	1	2	0.03	11.6	58.0	1.0
120	44	0	5	0.105	18.2	91.0	0.0
121	22	1	2	0.055	21.6	108.0	1.0
122	3	1	4	0.0075	2.2	11.0	1.0
123	42	1	4	0.1025	25.2	126.0	1.0
124	3	1	1	0.0075	2.8	14.0	1.0
125	6	1	2	0.015	4.8	24.0	1.0
126	28	0	5	0.065	25.6	128.0	0.0
127	12	1	1	0.03	11.8	59.0	1.0
128	6	1	3	0.015	5.4	27.0	1.0
129	20	0	5	0.045	12.8	64.0	0.0
130	21	0	5	0.0475	19.0	95.0	0.0
131	24	1	4	0.06	15.4	77.0	1.0
