i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	17	1	2	0.08	13.8	69.0	1.0
2	35	1	4	0.165	24.2	121.0	1.0
3	43	1	3	0.2275	28.6	143.0	1.0
4	27	1	1	0.1975	21.4	107.0	1.0
5	23	1	1	0.1425	18.0	90.0	1.0
6	20	1	0	0.1625	18.4	92.0	1.0
7	24	1	0	0.1125	16.0	80.0	1.0
8	4	1	0	0.0175	4.0	20.0	1.0
9	26	1	4	0.1125	19.0	95.0	1.0
10	23	0	5	0.1	12.0	60.0	0.0
11	39	1	1	0.22	23.8	119.0	1.0
12	5	1	0	0.03	5.0	25.0	1.0
13	31	1	2	0.2175	25.2	126.0	1.0
14	32	0	5	0.16	17.6	88.0	0.0
15	20	1	1	0.1425	15.6	78.0	1.0
16	22	1	0	0.175	19.8	99.0	1.0
17	47	1	3	0.2275	28.0	140.0	1.0
18	10	1	0	0.035	10.0	50.0	1.0
19	30	1	0	0.16	22.6	113.0	1.0
20	21	1	0	0.15	18.6	93.0	1.0
21	11	1	0	0.035	11.0	55.0	1.0
22	36	0	5	0.165	19.2	96.0	0.0
23	78	1	4	0.225	28.6	143.0	1.0
24	22	1	1	0.1225	21.2	106.0	1.0
25	3	1	2	0.0075	2.6	13.0	1.0
26	24	1	1	0.185	21.6	108.0	1.0
27	2	1	0	0.0075	2.0	10.0	1.0
28	21	1	1	0.11	20.4	102.0	1.0
29	4	1	1	0.01	3.8	19.0	1.0
30	35	1	2	0.1775	22.0	110.0	1.0
31	9	1	0	0.04	9.0	45.0	1.0
32	9	1	1	0.0625	8.4	42.0	1.0
33	26	1	1	0.1675	22.2	111.0	1.0
34	16	1	1	0.15	15.2	76.0	1.0
35	58	1	4	0.2775	27.4	137.0	1.0
36	34	1	3	0.2	24.8	124.0	1.0
37	10	1	0	0.0375	10.0	50.0	1.0
38	18	1	0	0.145	16.4	82.0	1.0
39	18	0	5	0.1	14.0	70.0	0.0
40	4	1	0	0.0125	4.0	20.0	1.0
41	23	1	4	0.16	18.0	90.0	1.0
42	72	1	4	0.2275	26.2	131.0	1.0
43	24	1	1	0.1375	22.0	110.0	1.0
44	21	1	4	0.105	14.8	74.0	1.0
45	53	1	4	0.22	26.4	132.0	1.0
46	57	1	3	0.1925	24.2	121.0	1.0
47	44	1	3	0.1725	21.4	107.0	1.0
48	17	1	1	0.1225	13.2	66.0	1.0
49	23	0	5	0.09	11.2	56.0	0.0
50	6	1	2	0.015	5.0	25.0	1.0
51	31	1	2	0.1675	27.4	137.0	1.0
52	23	1	0	0.1575	21.4	107.0	1.0
53	50	1	3	0.1825	30.8	154.0	1.0
54	58	1	4	0.19	23.2	116.0	1.0
55	30	1	1	0.205	24.6	123.0	1.0
56	18	1	1	0.0925	17.8	89.0	1.0
57	38	0	5	0.1775	19.8	99.0	0.0
58	18	1	0	0.1	16.4	82.0	1.0
59	7	1	0	0.03	7.0	35.0	1.0
60	16	1	1	0.0475	14.4	72.0	1.0
61	2	1	0	0.0075	2.0	10.0	1.0
62	24	1	2	0.1575	20.0	100.0	1.0
63	28	1	1	0.145	20.2	101.0	1.0
64	31	1	3	0.1675	22.8	114.0	1.0
65	26	1	2	0.185	24.0	120.0	1.0
66	18	1	1	0.1125	12.2	61.0	1.0
67	31	0	5	0.0925	14.4	72.0	0.0
68	13	1	1	0.085	12.8	64.0	1.0
69	36	1	4	0.1425	20.8	104.0	1.0
70	17	1	0	0.105	17.0	85.0	1.0
71	29	1	4	0.1875	21.0	105.0	1.0
72	1	1	1	0.0025	0.8	4.0	1.0
73	12	1	0	0.05	12.0	60.0	1.0
74	51	1	4	0.2325	27.8	139.0	1.0
75	13	1	0	0.0575	11.4	57.0	1.0
76	18	1	3	0.09	14.0	70.0	1.0
77	32	1	2	0.18	19.8	99.0	1.0
78	2	1	1	0.005	1.8	9.0	1.0
79	24	1	3	0.14	18.4	92.0	1.0
80	21	1	0	0.1275	14.4	72.0	1.0
81	19	1	2	0.0975	16.4	82.0	1.0
82	14	1	1	0.065	13.2	66.0	1.0
83	9	1	3	0.0225	8.4	42.0	1.0
84	71	1	4	0.225	26.6	133.0	1.0
85	13	1	0	0.0425	13.0	65.0	1.0
86	47	0	5	0.095	13.8	69.0	0.0
87	22	1	0	0.135	20.0	100.0	1.0
88	10	1	0	0.0475	10.0	50.0	1.0
89	73	1	4	0.29	35.4	177.0	1.0
90	29	1	3	0.13	20.8	104.0	1.0
91	41	1	2	0.245	27.8	139.0	1.0
92	25	1	2	0.1175	17.8	89.0	1.0
93	31	1	4	0.16	22.0	110.0	1.0
94	19	1	2	0.1225	15.4	77.0	1.0
95	7	1	0	0.0275	7.0	35.0	1.0
96	13	1	0	0.055	11.4	57.0	1.0
97	38	1	4	0.24	25.2	126.0	1.0
98	4	1	1	0.01	3.8	19.0	1.0
99	20	1	1	0.125	17.4	87.0	1.0
100	24	1	2	0.16	21.0	105.0	1.0
101	34	0	5	0.2025	29.0	145.0	0.0
102	28	0	5	0.0775	8.6	43.0	0.0
103	43	0	5	0.235	28.8	144.0	0.0
104	14	1	1	0.0775	12.8	64.0	1.0
105	1	1	4	0.0025	0.2	1.0	1.0
106	33	1	4	0.195	21.0	105.0	1.0
107	52	0	5	0.2175	25.6	128.0	0.0
108	40	0	5	0.215	28.6	143.0	0.0
109	59	1	4	0.245	27.0	135.0	1.0
110	32	1	2	0.1925	22.6	113.0	1.0
111	39	1	2	0.1825	29.6	148.0	1.0
112	28	1	1	0.195	23.8	119.0	1.0
