i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	20	1	1	0.085	12.285714285714286	86	1.0
2	39	1	4	0.1875	14.0	98	1.0
3	47	1	2	0.2225	19.0	133	1.0
4	24	1	0	0.15	16.0	112	1.0
5	11	1	0	0.0875	7.571428571428571	53	1.0
6	10	1	0	0.0325	7.142857142857143	50	1.0
7	59	1	6	0.16	14.428571428571429	101	1.0
8	24	1	2	0.1375	12.285714285714286	86	1.0
9	5	1	0	0.015	3.5714285714285716	25	1.0
10	24	1	3	0.135	16.0	112	1.0
11	49	1	2	0.21	20.142857142857142	141	1.0
12	39	1	5	0.205	18.285714285714285	128	1.0
13	26	1	0	0.2025	16.714285714285715	117	1.0
14	9	1	0	0.0625	6.285714285714286	44	1.0
15	14	1	1	0.0925	9.857142857142858	69	1.0
16	46	1	1	0.19	23.285714285714285	163	1.0
17	24	1	3	0.1925	16.714285714285715	117	1.0
18	18	1	2	0.095	12.571428571428571	88	1.0
19	32	1	5	0.1975	16.0	112	1.0
20	34	1	2	0.1675	16.428571428571427	115	1.0
21	10	1	1	0.055	6.714285714285714	47	1.0
22	44	1	4	0.24	21.0	147	1.0
23	35	1	4	0.24	21.571428571428573	151	1.0
24	18	1	1	0.1075	12.0	84	1.0
25	11	1	0	0.0375	6.714285714285714	47	1.0
26	24	1	2	0.1575	14.428571428571429	101	1.0
27	26	1	4	0.1875	17.142857142857142	120	1.0
28	25	1	2	0.1	15.142857142857142	106	1.0
29	19	1	2	0.1425	13.285714285714286	93	1.0
30	5	1	0	0.025	3.5714285714285716	25	1.0
31	20	1	1	0.155	13.857142857142858	97	1.0
32	28	1	0	0.1525	11.857142857142858	83	1.0
33	28	1	2	0.16	14.714285714285714	103	1.0
34	25	1	3	0.145	14.857142857142858	104	1.0
35	41	1	6	0.1825	16.0	112	1.0
36	10	1	1	0.0525	7.0	49	1.0
37	11	1	0	0.045	7.857142857142857	55	1.0
38	14	1	1	0.07	9.857142857142858	69	1.0
39	17	1	1	0.13	12.0	84	1.0
40	19	1	0	0.1275	11.428571428571429	80	1.0
41	27	1	1	0.2	16.285714285714285	114	1.0
42	67	1	4	0.1825	16.857142857142858	118	1.0
43	13	1	1	0.0725	9.142857142857142	64	1.0
44	17	1	0	0.0875	11.285714285714286	79	1.0
45	17	1	0	0.1025	10.285714285714286	72	1.0
46	20	1	0	0.105	9.714285714285714	68	1.0
47	22	1	1	0.185	14.571428571428571	102	1.0
48	35	1	3	0.175	19.285714285714285	135	1.0
49	26	1	3	0.1625	13.571428571428571	95	1.0
50	50	1	2	0.2125	15.142857142857142	106	1.0
51	26	1	1	0.205	15.142857142857142	106	1.0
52	11	1	1	0.06	7.714285714285714	54	1.0
53	15	1	2	0.0775	7.857142857142857	55	1.0
54	15	1	0	0.0625	8.0	56	1.0
55	27	1	0	0.18	16.285714285714285	114	1.0
56	40	1	4	0.1675	16.142857142857142	113	1.0
57	41	1	4	0.1075	13.285714285714286	93	1.0
58	23	1	2	0.13	14.285714285714286	100	1.0
59	12	1	5	0.05	6.142857142857143	43	1.0
60	36	1	4	0.175	18.714285714285715	131	1.0
61	3	1	0	0.01	2.142857142857143	15	1.0
62	56	1	6	0.2375	23.0	161	1.0
63	14	1	0	0.1	10.0	70	1.0
64	3	1	0	0.015	2.142857142857143	15	1.0
65	13	1	1	0.09	8.142857142857142	57	1.0
66	33	1	4	0.235	19.428571428571427	136	1.0
67	26	1	1	0.16	15.285714285714286	107	1.0
68	19	1	0	0.145	11.857142857142858	83	1.0
69	6	1	0	0.045	4.285714285714286	30	1.0
70	39	1	3	0.1975	19.428571428571427	136	1.0
71	22	1	0	0.1625	15.714285714285714	110	1.0
72	26	1	2	0.1725	14.0	98	1.0
73	18	1	1	0.085	12.714285714285714	89	1.0
74	12	1	1	0.08	8.428571428571429	59	1.0
75	20	1	5	0.1075	10.714285714285714	75	1.0
76	21	1	0	0.1175	10.571428571428571	74	1.0
77	4	1	0	0.0175	2.857142857142857	20	1.0
78	43	0	7	0.215	17.428571428571427	122	0.0
79	19	1	0	0.1075	12.857142857142858	90	1.0
80	20	1	2	0.115	13.857142857142858	97	1.0
81	16	1	1	0.085	10.857142857142858	76	1.0
82	21	1	0	0.1725	14.714285714285714	103	1.0
83	9	1	0	0.0375	6.428571428571429	45	1.0
84	39	1	4	0.215	19.0	133	1.0
85	38	1	5	0.1975	21.142857142857142	148	1.0
86	11	1	0	0.065	7.857142857142857	55	1.0
87	28	1	0	0.1925	14.857142857142858	104	1.0
88	47	1	5	0.1875	19.571428571428573	137	1.0
89	58	0	7	0.225	23.142857142857142	162	0.0
90	17	1	1	0.1175	11.857142857142858	83	1.0
91	26	1	3	0.105	14.571428571428571	102	1.0
92	15	1	0	0.055	10.142857142857142	71	1.0
93	4	1	3	0.01	2.4285714285714284	17	1.0
94	35	1	6	0.155	18.428571428571427	129	1.0
95	52	0	7	0.1775	19.285714285714285	135	0.0
96	12	1	0	0.06	7.714285714285714	54	1.0
97	54	1	6	0.2525	22.285714285714285	156	1.0
98	37	0	7	0.15	15.714285714285714	110	0.0
99	18	1	2	0.1075	12.571428571428571	88	1.0
100	8	1	0	0.0425	5.714285714285714	40	1.0
101	34	1	1	0.17	19.142857142857142	134	1.0
102	23	1	3	0.12	15.142857142857142	106	1.0
103	14	1	1	0.08	9.857142857142858	69	1.0
104	29	1	1	0.15	15.428571428571429	108	1.0
105	23	1	1	0.16	15.285714285714286	107	1.0
106	23	1	2	0.135	15.142857142857142	106	1.0
107	24	1	0	0.21	14.857142857142858	104	1.0
108	28	1	1	0.18	17.0	119	1.0
109	11	1	1	0.04	7.714285714285714	54	1.0
110	26	1	3	0.15	13.714285714285714	96	1.0
111	13	1	0	0.045	9.285714285714286	65	1.0
112	18	1	1	0.075	12.714285714285714	89	1.0
113	21	1	0	0.1675	11.428571428571429	80	1.0
114	4	1	2	0.01	2.5714285714285716	18	1.0
115	14	1	0	0.1175	9.142857142857142	64	1.0
116	45	1	3	0.225	22.142857142857142	155	1.0
117	20	1	0	0.1625	14.0	98	1.0
118	21	1	3	0.1425	13.142857142857142	92	1.0
119	53	1	2	0.21	16.571428571428573	116	1.0
120	23	1	0	0.1725	13.714285714285714	96	1.0
121	42	1	2	0.185	21.428571428571427	150	1.0
122	15	1	1	0.065	10.142857142857142	71	1.0
123	26	1	1	0.15	13.0	91	1.0
124	12	1	2	0.04	8.285714285714286	58	1.0
125	12	1	0	0.0775	8.571428571428571	60	1.0
126	37	1	3	0.1825	22.571428571428573	158	1.0
127	13	1	2	0.075	7.857142857142857	55	1.0
128	16	1	0	0.0725	11.428571428571429	80	1.0
129	15	1	0	0.08	10.428571428571429	73	1.0
130	31	1	4	0.1525	17.714285714285715	124	1.0
131	26	1	0	0.165	17.571428571428573	123	1.0
132	5	1	0	0.02	3.5714285714285716	25	1.0
133	10	1	1	0.0525	6.714285714285714	47	1.0
134	18	1	0	0.115	11.285714285714286	79	1.0
135	46	1	4	0.13	20.0	140	1.0
136	10	1	1	0.0475	7.0	49	1.0
137	20	1	3	0.0975	13.428571428571429	94	1.0
138	38	1	2	0.155	16.0	112	1.0
139	49	0	7	0.1525	16.571428571428573	116	0.0
140	36	1	3	0.215	14.714285714285714	103	1.0
141	19	1	2	0.1275	13.285714285714286	93	1.0
142	40	1	4	0.225	21.428571428571427	150	1.0
143	48	1	3	0.2375	20.714285714285715	145	1.0
144	19	1	0	0.0825	10.714285714285714	75	1.0
145	33	1	2	0.1725	15.714285714285714	110	1.0
146	8	1	1	0.04	5.0	35	1.0
147	24	1	1	0.1225	11.285714285714286	79	1.0
148	1	1	2	0.0025	0.42857142857142855	3	1.0
149	48	0	7	0.205	21.0	147	0.0
150	43	1	5	0.2025	20.571428571428573	144	1.0
151	21	1	1	0.1175	9.571428571428571	67	1.0
152	49	1	3	0.25	24.142857142857142	169	1.0
153	35	1	2	0.185	19.285714285714285	135	1.0
154	19	1	1	0.09	11.714285714285714	82	1.0
155	28	1	2	0.165	17.428571428571427	122	1.0
156	24	1	0	0.085	9.714285714285714	68	1.0
157	33	1	6	0.1325	10.0	70	1.0
158	35	1	2	0.1775	13.571428571428571	95	1.0
159	34	1	0	0.1775	19.857142857142858	139	1.0
160	18	1	0	0.0825	11.857142857142858	83	1.0
161	28	1	0	0.1775	16.428571428571427	115	1.0
162	14	1	0	0.085	10.0	70	1.0
163	34	1	3	0.245	20.0	140	1.0
164	36	1	2	0.175	17.285714285714285	121	1.0
165	32	1	4	0.2	19.285714285714285	135	1.0
166	13	1	0	0.105	9.285714285714286	65	1.0
167	3	1	1	0.0125	2.0	14	1.0
168	18	1	1	0.13	12.428571428571429	87	1.0
169	22	1	2	0.1325	13.428571428571429	94	1.0
170	23	1	0	0.115	12.714285714285714	89	1.0
171	12	1	1	0.0825	8.428571428571429	59	1.0
172	40	1	4	0.165	18.428571428571427	129	1.0
173	40	1	4	0.185	17.428571428571427	122	1.0
174	7	1	2	0.0375	4.571428571428571	32	1.0
175	39	1	4	0.1775	18.428571428571427	129	1.0
176	22	1	4	0.1575	14.142857142857142	99	1.0
177	11	1	0	0.0675	7.857142857142857	55	1.0
178	32	1	3	0.195	18.714285714285715	131	1.0
179	27	1	3	0.175	18.285714285714285	128	1.0
180	11	1	0	0.0675	7.857142857142857	55	1.0
181	25	1	2	0.1625	16.714285714285715	117	1.0
182	23	1	2	0.1525	12.857142857142858	90	1.0
183	40	1	2	0.1975	22.857142857142858	160	1.0
184	37	1	1	0.2225	19.428571428571427	136	1.0
185	25	1	2	0.14	15.0	105	1.0
186	36	0	7	0.1325	10.714285714285714	75	0.0
187	17	1	2	0.1175	11.571428571428571	81	1.0
188	24	1	4	0.15	12.142857142857142	85	1.0
189	17	1	0	0.0925	12.142857142857142	85	1.0
190	52	1	6	0.205	18.0	126	1.0
191	48	1	5	0.225	22.0	154	1.0
192	20	1	0	0.125	11.428571428571429	80	1.0
193	25	1	0	0.1775	13.571428571428571	95	1.0
194	25	1	3	0.1525	14.0	98	1.0
195	36	1	5	0.2	21.571428571428573	151	1.0
196	19	1	0	0.085	12.428571428571429	87	1.0
197	49	1	4	0.1925	16.714285714285715	117	1.0
198	48	0	7	0.2425	22.285714285714285	156	0.0
