i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	13	0	1	0.0275	11.0	11.0	0.0
2	14	0	1	0.03	12.0	12.0	0.0
3	47	0	1	0.1125	45.0	45.0	0.5
4	8	0	1	0.015	6.0	6.0	0.0
5	18	0	1	0.04	16.0	16.0	0.0
6	19	0	1	0.0425	17.0	17.0	0.0
7	9	0	1	0.0175	7.0	7.0	0.0
8	38	0	1	0.09	36.0	36.0	0.0
9	15	0	1	0.0325	13.0	13.0	0.0
10	50	0	1	0.085	48.0	48.0	0.5
11	20	0	1	0.045	18.0	18.0	0.0
12	26	0	1	0.06	24.0	24.0	0.0
13	26	0	1	0.06	24.0	24.0	0.0
14	37	0	1	0.0875	35.0	35.0	0.5
15	36	0	1	0.085	34.0	34.0	0.5
16	19	0	1	0.0325	17.0	17.0	0.5
17	31	0	1	0.0725	29.0	29.0	0.0
18	20	0	1	0.045	18.0	18.0	0.0
19	22	0	1	0.05	20.0	20.0	0.0
20	17	1	0	0.0425	17.0	17.0	1.0
21	34	0	1	0.08	32.0	32.0	0.5
22	17	0	1	0.0375	15.0	15.0	0.0
23	33	0	1	0.0775	31.0	31.0	0.0
24	45	0	1	0.1075	43.0	43.0	0.5
25	46	1	0	0.115	46.0	46.0	1.0
26	11	0	1	0.0225	9.0	9.0	0.0
27	30	0	1	0.07	28.0	28.0	0.0
28	27	0	1	0.0625	25.0	25.0	0.5
29	16	0	1	0.035	14.0	14.0	0.0
30	32	0	1	0.075	30.0	30.0	0.5
31	32	1	0	0.08	32.0	32.0	1.0
32	16	0	1	0.035	14.0	14.0	0.0
33	35	1	0	0.0875	35.0	35.0	1.0
34	24	0	1	0.055	22.0	22.0	0.5
35	22	0	1	0.05	20.0	20.0	0.5
36	14	0	1	0.03	12.0	12.0	0.5
37	20	0	1	0.045	18.0	18.0	0.0
38	23	0	1	0.0525	21.0	21.0	0.0
39	26	0	1	0.06	24.0	24.0	0.0
40	12	0	1	0.025	10.0	10.0	0.0
41	17	0	1	0.0375	15.0	15.0	0.0
42	22	0	1	0.05	20.0	20.0	0.0
43	73	0	1	0.175	71.0	71.0	0.5
44	55	0	1	0.1325	53.0	53.0	0.0
45	23	0	1	0.0525	21.0	21.0	0.0
46	30	0	1	0.07	28.0	28.0	0.0
47	54	0	1	0.13	52.0	52.0	0.0
48	23	0	1	0.0525	21.0	21.0	0.0
49	23	0	1	0.0525	21.0	21.0	0.0
