filename,tactic,grid_width,hide_strategy,swarm_size,n_hider_candidates,n_hiders,runs,steps_min,steps_max,steps_mean,steps_var,steps_ci_lower,steps_ci_upper,steps_half_width,taken_down_min,taken_down_max,taken_down_mean,taken_down_var,taken_down_ci_lower,taken_down_ci_upper,taken_down_half_width,area_covered_min,area_covered_max,area_covered_mean,area_covered_var,area_covered_ci_lower,area_covered_ci_upper,area_covered_half_width,mean_distance_travelled_min,mean_distance_travelled_max,mean_distance_travelled_mean,mean_distance_travelled_var,mean_distance_travelled_ci_lower,mean_distance_travelled_ci_upper,mean_distance_travelled_half_width,total_distance_covered_min,total_distance_covered_max,total_distance_covered_mean,total_distance_covered_var,total_distance_covered_ci_lower,total_distance_covered_ci_upper,total_distance_covered_half_width,hider_frac_found_min,hider_frac_found_max,hider_frac_found_mean,hider_frac_found_var,hider_frac_found_ci_lower,hider_frac_found_ci_upper,hider_frac_found_half_width,all_found_mean,all_found_ci_lower,all_found_ci_upper
T-traverse_ordered_qa-W-20-HS-greedy-D-1-C-5-H-4-RUNS-100000.csv,traverse_ordered_qa,20,greedy,1,5,4,100000,2.0,117.0,27.81509,237.9891982919,27.71947309228185,27.910706907718154,0.09561690771815279,0.0,1.0,0.9871,0.012733589999999994,0.9864005905394978,0.9877994094605022,0.0006994094605021761,0.0,0.28,0.06398525,0.0014292894074375,0.06375092633095199,0.064219573669048,0.00023432366904800606,0.0,115.0,25.84089,239.60495400789998,25.7449490602862,25.936830939713804,0.09594093971380246,0.0,115.0,25.84089,239.60495400789998,25.7449490602862,25.936830939713804,0.09594093971380246,0.0,1.0,0.1756275,0.05463935624375,0.17417869859557636,0.17707630140442362,0.001448801404423633,0.0129,0.012209758620933833,0.013618703764653007
T-traverse_ordered_qa-W-20-HS-greedy-D-1-C-5-H-5-RUNS-100000.csv,traverse_ordered_qa,20,greedy,1,5,5,100000,2.0,135.0,31.65317,333.7019389511,31.539946797047843,31.766393202952155,0.11322320295215604,0.0,1.0,0.98803,0.011826719100000004,0.9873559560541436,0.9887040439458563,0.0006740439458563507,0.0,0.3275,0.07319255,0.0019592651244975004,0.07291820144610787,0.07346689855389212,0.0002743485538921203,0.0,135.0,29.67711,335.65769204789996,29.563555493714638,29.79066450628536,0.1135545062853609,0.0,135.0,29.67711,335.65769204789996,29.563555493714638,29.79066450628536,0.1135545062853609,0.0,1.0,0.20174599999999998,0.055949351484,0.20027993373730604,0.20321206626269392,0.001466066262693938,0.01197,0.011305152017738464,0.012663374713068075
T-traverse_ordered_qa-W-20-HS-greedy-D-10-C-5-H-1-RUNS-100000.csv,traverse_ordered_qa,20,greedy,10,5,1,100000,1.0,141.0,45.46913,476.7696470431,45.33379492412975,45.60446507587025,0.13533507587025184,0.0,10.0,7.98556,7.7152914864,7.968344000530276,8.002775999469725,0.017215999469724075,0.0,0.41,0.18751945,0.0044796551216975,0.18710461216282126,0.18793428783717875,0.00041483783717874423,0.0,69.1,25.866923999999997,78.943855578224,25.811853979517952,25.921994020482042,0.05507002048204512,0.0,691.0,258.66924,7894.3855578224,258.1185397951795,259.2199402048205,0.5507002048204868,0.0,1.0,0.47064,0.2491379904,0.467546315297383,0.473733684702617,0.0030936847026170056,0.47064,0.4675422612409827,0.47373944191388717
T-traverse_ordered_qa-W-20-HS-greedy-D-10-C-5-H-2-RUNS-100000.csv,traverse_ordered_qa,20,greedy,10,5,2,100000,2.0,237.0,59.10208,755.1405396736001,58.93175830739421,59.27240169260579,0.1703216926057891,0.0,10.0,8.93956,3.976127006399999,8.927200918518034,8.951919081481966,0.012359081481966072,0.0,0.4275,0.22450775,0.0046122313149375,0.22408681832122704,0.22492868167877297,0.0004209316787729678,0.0,73.0,28.292189,75.336827288279,28.238391792292663,28.345986207707337,0.05379720770733698,0.0,730.0,282.92189,7533.682728827901,282.3839179229266,283.4598620770734,0.5379720770733911,0.0,1.0,0.5537,0.11200631,0.5516256725415306,0.5557743274584693,0.0020743274584693605,0.28348,0.2806879734831392,0.2862845895865621
T-traverse_ordered_qa-W-20-HS-greedy-D-10-C-5-H-3-RUNS-100000.csv,traverse_ordered_qa,20,greedy,10,5,3,100000,2.0,230.0,58.54744,652.8141294464,58.38907804877177,58.70580195122823,0.1583619512282297,0.0,10.0,9.31709,2.1327039319000005,9.308038483317816,9.326141516682185,0.009051516682184513,0.0,0.4225,0.20431454999999998,0.0039481627832975,0.2039250983066115,0.20470400169338845,0.00038945169338847063,0.0,72.4,28.56639,88.0739357679,28.508222583721984,28.624557416278012,0.05816741627801392,0.0,724.0,285.6639,8807.39357679,285.0822258372199,286.24557416278014,0.5816741627801321,0.0,1.0,0.6379866666666666,0.07159079093333334,0.6363282843752468,0.6396450489580864,0.001658382291419791,0.23777,0.23513405809357596,0.24042115930347527
T-traverse_ordered_qa-W-20-HS-greedy-D-10-C-5-H-4-RUNS-100000.csv,traverse_ordered_qa,20,greedy,10,5,4,100000,2.0,193.0,56.1683,475.60593511,56.03313018974939,56.30346981025061,0.13516981025060915,0.0,10.0,9.66901,0.7744156199000002,9.663555648484552,9.674464351515448,0.0054543515154481526,0.0,0.3975,0.169952275,0.003421029159824375,0.16958975292314976,0.17031479707685027,0.0003625220768502524,0.0,83.4,29.008623999999994,114.585848426624,28.942276958218486,29.074971041781502,0.06634704178150841,0.0,834.0,290.08624,11458.584842662402,289.4227695821849,290.74971041781504,0.6634704178150628,0.0,1.0,0.624265,0.06958195977500001,0.6226300502861811,0.6258999497138188,0.001634949713818834,0.17434,0.17199295720202176,0.17670594685932212
T-traverse_ordered_qa-W-20-HS-greedy-D-10-C-5-H-5-RUNS-100000.csv,traverse_ordered_qa,20,greedy,10,5,5,100000,2.0,144.0,51.47511,483.72506048789995,51.33879132217593,51.61142867782407,0.1363186778240717,7.0,10.0,9.88393,0.1158377551,9.881820492190124,9.886039507809874,0.0021095078098749553,0.0,0.335,0.11994225000000003,0.0027879051649375005,0.11961498838474972,0.12026951161525033,0.0003272616152503044,0.0,101.2,29.349286,172.833632090204,29.267802401586717,29.43076959841328,0.08148359841328201,0.0,1012.0,293.49286,17283.3632090204,292.67802401586715,294.30769598413286,0.8148359841328556,0.0,1.0,0.5333239999999999,0.081917511024,0.5315500374571321,0.5350979625428677,0.0017739625428677686,0.10967,0.1077396167820848,0.1116230548932984
T-traverse_ordered_qa-W-20-HS-greedy-D-5-C-5-H-1-RUNS-100000.csv,traverse_ordered_qa,20,greedy,5,5,1,100000,1.0,135.0,46.44617,391.31372233109994,46.32356205589738,46.56877794410262,0.12260794410261866,0.0,5.0,4.29878,1.7852105116000003,4.290498656690269,4.307061343309731,0.00828134330973107,0.0,0.3775,0.18427157500000002,0.004006812584519375,0.18387924132537228,0.18466390867462776,0.00039233367462773727,0.0,75.4,27.291354000000005,89.37963964668401,27.2327570014705,27.34995099852951,0.05859699852950584,0.0,377.0,136.45677,2234.4909911671,136.16378500735246,136.74975499264755,0.29298499264754696,0.0,1.0,0.27685,0.2002040775,0.2740767275933944,0.27962327240660556,0.002773272406605576,0.27685,0.2740782817777186,0.27963466620445804
T-traverse_ordered_qa-W-20-HS-greedy-D-5-C-5-H-2-RUNS-100000.csv,traverse_ordered_qa,20,greedy,5,5,2,100000,2.0,158.0,40.52277,287.9830815271,40.41758845190365,40.627951548096355,0.10518154809635405,0.0,5.0,4.71054,0.6128129084,4.705688008585221,4.715391991414779,0.0048519914147791,0.0,0.385,0.14421362499999998,0.0030992836768593745,0.14386857126254707,0.1445586787374529,0.0003450537374529161,0.0,66.2,23.881212,63.378489411055995,23.831868833814447,23.930555166185556,0.049343166185554566,0.0,331.0,119.40606,1584.4622352764,119.15934416907223,119.65277583092777,0.24671583092776928,0.0,1.0,0.381655,0.119301960975,0.3795141814339334,0.38379581856606665,0.002140818566066627,0.14827,0.14607267378004074,0.15048774748069463
T-traverse_ordered_qa-W-20-HS-greedy-D-5-C-5-H-3-RUNS-100000.csv,traverse_ordered_qa,20,greedy,5,5,3,100000,2.0,168.0,43.94158,318.36088710359996,43.83098998309535,44.052170016904654,0.11059001690465209,0.0,5.0,4.841,0.30357899999999993,4.837584990356675,4.844415009643325,0.003415009643324751,0.0,0.4025,0.144723175,0.0035110729304193744,0.14435591299856917,0.14509043700143084,0.00036726200143083476,0.0,68.4,26.022146,86.316433154684,25.964561869407706,26.079730130592292,0.05758413059229284,0.0,342.0,130.11073,2157.9108288671,129.82280934703851,130.39865065296146,0.28792065296147484,0.0,1.0,0.43146666666666667,0.09078984888888889,0.42959910600234663,0.4333342273309867,0.0018675606643200338,0.09629,0.09446840254372764,0.09813505102034789
