1. Steps: 4, Found: True, Taken down:0 
2. Steps: 15, Found: True, Taken down:0 
3. Steps: 4, Found: True, Taken down:0 
4. Steps: 1, Found: True, Taken down:0 
5. Steps: 23, Found: True, Taken down:1 
6. Steps: 20, Found: True, Taken down:0 
7. Steps: 16, Found: True, Taken down:1 
8. Steps: 20, Found: True, Taken down:0 
9. Steps: 13, Found: True, Taken down:0 
10. Steps: 14, Found: True, Taken down:0 
11. Steps: 12, Found: True, Taken down:0 
12. Steps: 4, Found: True, Taken down:0 
13. Steps: 19, Found: True, Taken down:1 
14. Steps: 3, Found: True, Taken down:0 
15. Steps: 5, Found: True, Taken down:0 
16. Steps: 8, Found: True, Taken down:0 
17. Steps: 10, Found: True, Taken down:0 
18. Steps: 15, Found: True, Taken down:0 
19. Steps: 7, Found: True, Taken down:0 
20. Steps: 1, Found: True, Taken down:0 
21. Steps: 16, Found: True, Taken down:1 
22. Steps: 21, Found: True, Taken down:0 
23. Steps: 13, Found: True, Taken down:0 
24. Steps: 10, Found: True, Taken down:0 
25. Steps: 15, Found: True, Taken down:0 
26. Steps: 11, Found: True, Taken down:0 
27. Steps: 10, Found: True, Taken down:0 
28. Steps: 16, Found: True, Taken down:0 
29. Steps: 16, Found: True, Taken down:0 
30. Steps: 13, Found: True, Taken down:0 
31. Steps: 10, Found: True, Taken down:0 
32. Steps: 9, Found: True, Taken down:0 
33. Steps: 0, Found: True, Taken down:0 
34. Steps: 11, Found: True, Taken down:1 
35. Steps: 14, Found: True, Taken down:0 
36. Steps: 0, Found: True, Taken down:0 
37. Steps: 3, Found: True, Taken down:0 
38. Steps: 19, Found: True, Taken down:0 
39. Steps: 19, Found: True, Taken down:0 
40. Steps: 15, Found: True, Taken down:1 
41. Steps: 9, Found: True, Taken down:0 
42. Steps: 9, Found: True, Taken down:1 
43. Steps: 13, Found: True, Taken down:1 
44. Steps: 22, Found: True, Taken down:0 
45. Steps: 15, Found: False, Taken down:2 
46. Steps: 5, Found: True, Taken down:1 
47. Steps: 8, Found: True, Taken down:0 
48. Steps: 4, Found: True, Taken down:0 
49. Steps: 16, Found: True, Taken down:0 
50. Steps: 10, Found: True, Taken down:1 
51. Steps: 2, Found: True, Taken down:0 
52. Steps: 1, Found: True, Taken down:0 
53. Steps: 7, Found: True, Taken down:1 
54. Steps: 17, Found: True, Taken down:0 
55. Steps: 6, Found: True, Taken down:1 
56. Steps: 11, Found: True, Taken down:1 
57. Steps: 19, Found: True, Taken down:0 
58. Steps: 3, Found: True, Taken down:1 
59. Steps: 20, Found: True, Taken down:0 
60. Steps: 19, Found: True, Taken down:1 
61. Steps: 4, Found: True, Taken down:0 
62. Steps: 10, Found: True, Taken down:0 
63. Steps: 3, Found: True, Taken down:0 
64. Steps: 15, Found: True, Taken down:1 
65. Steps: 15, Found: True, Taken down:1 
66. Steps: 11, Found: True, Taken down:0 
67. Steps: 20, Found: True, Taken down:1 
68. Steps: 6, Found: True, Taken down:1 
69. Steps: 14, Found: True, Taken down:0 
70. Steps: 6, Found: True, Taken down:0 
71. Steps: 7, Found: True, Taken down:0 
72. Steps: 8, Found: True, Taken down:1 
73. Steps: 11, Found: True, Taken down:1 
74. Steps: 8, Found: True, Taken down:0 
75. Steps: 20, Found: True, Taken down:0 
76. Steps: 10, Found: True, Taken down:0 
77. Steps: 9, Found: True, Taken down:0 
78. Steps: 11, Found: True, Taken down:0 
79. Steps: 12, Found: True, Taken down:0 
80. Steps: 9, Found: True, Taken down:0 
81. Steps: 8, Found: True, Taken down:1 
82. Steps: 20, Found: True, Taken down:0 
83. Steps: 4, Found: True, Taken down:0 
84. Steps: 18, Found: True, Taken down:0 
85. Steps: 8, Found: True, Taken down:1 
86. Steps: 12, Found: True, Taken down:1 
87. Steps: 3, Found: True, Taken down:0 
88. Steps: 5, Found: True, Taken down:0 
89. Steps: 7, Found: True, Taken down:0 
90. Steps: 8, Found: True, Taken down:0 
91. Steps: 2, Found: True, Taken down:0 
92. Steps: 10, Found: True, Taken down:0 
93. Steps: 17, Found: True, Taken down:1 
94. Steps: 13, Found: True, Taken down:0 
95. Steps: 11, Found: True, Taken down:0 
96. Steps: 9, Found: True, Taken down:0 
97. Steps: 11, Found: True, Taken down:0 
98. Steps: 12, Found: True, Taken down:1 
99. Steps: 16, Found: True, Taken down:0 
100. Steps: 14, Found: True, Taken down:0 
101. Steps: 5, Found: True, Taken down:1 
102. Steps: 16, Found: True, Taken down:0 
103. Steps: 6, Found: True, Taken down:0 
104. Steps: 10, Found: True, Taken down:1 
105. Steps: 10, Found: True, Taken down:1 
106. Steps: 5, Found: True, Taken down:0 
107. Steps: 14, Found: True, Taken down:0 
108. Steps: 12, Found: True, Taken down:1 
109. Steps: 18, Found: True, Taken down:1 
110. Steps: 15, Found: True, Taken down:0 
111. Steps: 21, Found: True, Taken down:0 
112. Steps: 9, Found: True, Taken down:0 
113. Steps: 10, Found: True, Taken down:0 
114. Steps: 12, Found: True, Taken down:1 
115. Steps: 6, Found: True, Taken down:1 
116. Steps: 21, Found: True, Taken down:1 
117. Steps: 14, Found: True, Taken down:0 
118. Steps: 18, Found: True, Taken down:0 
119. Steps: 9, Found: True, Taken down:0 
120. Steps: 22, Found: True, Taken down:0 
121. Steps: 1, Found: True, Taken down:0 
