i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	13	1	0	0.0525	13.0	26	1.0
2	51	0	2	0.1625	34.5	69	0.0
3	42	0	2	0.115	25.0	50	0.0
4	21	0	2	0.0525	18.5	37	0.0
5	30	0	2	0.0975	22.0	44	0.0
6	11	1	0	0.0275	11.0	22	1.0
7	26	0	2	0.105	22.0	44	0.0
8	8	0	2	0.02	5.5	11	0.0
9	4	0	2	0.005	2.0	4	0.0
10	6	0	2	0.01	4.0	8	0.0
11	22	0	2	0.05	15.0	30	0.0
12	41	1	1	0.1075	22.5	45	1.0
13	53	0	2	0.14	36.0	72	0.0
14	45	1	1	0.0725	28.5	57	1.0
15	27	0	2	0.07	22.0	44	0.0
16	40	1	1	0.1075	25.5	51	1.0
17	34	0	2	0.1125	28.0	56	0.0
18	26	1	0	0.0875	26.0	52	1.0
19	36	0	2	0.105	28.0	56	0.0
20	18	0	2	0.0675	14.5	29	0.0
21	30	0	2	0.07	19.0	38	0.0
22	27	0	2	0.0625	21.5	43	0.0
23	14	0	2	0.03	12.0	24	0.0
24	13	0	2	0.0275	6.5	13	0.0
25	41	0	2	0.1	20.5	41	0.0
26	21	0	2	0.075	16.5	33	0.0
27	29	0	2	0.07	16.0	32	0.0
28	54	1	1	0.1275	42.5	85	1.0
29	7	1	0	0.0275	7.0	14	1.0
30	22	0	2	0.0525	11.5	23	0.0
31	38	0	2	0.0975	28.0	56	0.0
32	39	1	1	0.14	31.5	63	1.0
33	26	1	1	0.095	20.0	40	1.0
34	55	1	1	0.1325	31.0	62	1.0
35	16	0	2	0.035	9.0	18	0.0
36	19	0	2	0.055	13.0	26	0.0
37	15	1	0	0.065	15.0	30	1.0
38	28	1	1	0.08	24.0	48	1.0
39	58	0	2	0.165	35.0	70	0.0
40	30	0	2	0.075	20.5	41	0.0
41	41	1	0	0.125	41.0	82	1.0
42	25	0	2	0.105	23.0	46	0.0
43	15	0	2	0.0375	13.0	26	0.0
44	26	1	1	0.0775	16.5	33	1.0
45	35	0	2	0.0875	18.5	37	0.0
46	19	0	2	0.0725	16.0	32	0.0
47	55	0	2	0.14	34.0	68	0.0
48	60	0	2	0.1125	39.0	78	0.0
49	28	0	2	0.105	23.5	47	0.0
50	42	0	2	0.1275	26.0	52	0.0
51	32	0	2	0.09	26.0	52	0.0
52	31	0	2	0.13	28.5	57	0.0
53	52	0	2	0.1175	28.0	56	0.0
54	64	1	1	0.2	56.5	113	1.0
55	21	0	2	0.0825	17.0	34	0.0
56	7	0	2	0.0125	5.0	10	0.0
57	44	0	2	0.105	34.5	69	0.0
58	23	1	0	0.09	23.0	46	1.0
59	18	0	2	0.04	9.5	19	0.0
60	15	1	1	0.05	10.5	21	1.0
61	5	0	2	0.0075	3.0	6	0.0
62	23	0	2	0.055	11.5	23	0.0
63	33	0	2	0.0825	19.5	39	0.0
64	10	1	1	0.035	8.0	16	1.0
65	28	0	2	0.07	19.0	38	0.0
66	7	1	0	0.0275	7.0	14	1.0
67	72	0	2	0.205	43.0	86	0.0
68	32	0	2	0.0975	25.0	50	0.0
69	16	0	2	0.0475	10.5	21	0.0
70	46	0	2	0.14	33.0	66	0.0
71	21	0	2	0.0725	15.0	30	0.0
72	35	1	1	0.125	26.0	52	1.0
73	47	0	2	0.125	30.0	60	0.0
74	21	1	0	0.0875	21.0	42	1.0
75	47	0	2	0.1425	34.0	68	0.0
76	32	0	2	0.1125	29.5	59	0.0
77	75	0	2	0.1825	43.5	87	0.0
78	20	1	0	0.0675	20.0	40	1.0
79	50	0	2	0.14	35.0	70	0.0
80	59	0	2	0.1425	30.0	60	0.0
81	33	0	2	0.0925	26.0	52	0.0
82	37	0	2	0.135	27.5	55	0.0
83	34	0	2	0.125	28.0	56	0.0
84	15	1	0	0.04	15.0	30	1.0
85	39	0	2	0.1225	27.0	54	0.0
86	45	1	1	0.1475	36.0	72	1.0
87	46	0	2	0.11	31.5	63	0.0
88	9	0	2	0.0175	7.0	14	0.0
89	17	1	1	0.0475	12.0	24	1.0
90	28	1	1	0.1025	21.0	42	1.0
91	32	0	2	0.1025	21.0	42	0.0
92	79	1	1	0.1975	41.0	82	1.0
93	31	0	2	0.105	26.0	52	0.0
94	29	1	1	0.1075	25.0	50	1.0
95	8	0	2	0.015	6.0	12	0.0
96	31	0	2	0.105	24.0	48	0.0
97	25	0	2	0.0925	21.5	43	0.0
98	30	0	2	0.1025	23.0	46	0.0
99	34	0	2	0.105	29.5	59	0.0
100	49	0	2	0.16	47.0	94	0.0
101	42	1	1	0.1175	24.5	49	1.0
102	26	1	1	0.09	21.0	42	1.0
103	49	0	2	0.1375	36.5	73	0.0
104	6	1	0	0.02	6.0	12	1.0
105	52	0	2	0.13	31.0	62	0.0
106	54	1	1	0.205	43.5	87	1.0
107	61	0	2	0.135	33.0	66	0.0
108	10	1	0	0.045	10.0	20	1.0
109	32	0	2	0.1025	29.5	59	0.0
110	8	1	1	0.02	7.5	15	1.0
111	42	1	1	0.1225	28.5	57	1.0
112	44	0	2	0.115	34.5	69	0.0
113	23	1	0	0.0575	23.0	46	1.0
114	31	1	1	0.0975	20.5	41	1.0
115	9	1	0	0.0425	9.0	18	1.0
116	18	0	2	0.04	12.5	25	0.0
117	52	0	2	0.125	30.5	61	0.0
118	26	0	2	0.06	17.5	35	0.0
119	51	0	2	0.1225	34.5	69	0.0
120	12	0	2	0.035	7.5	15	0.0
121	33	0	2	0.1225	30.5	61	0.0
122	24	0	2	0.055	17.0	34	0.0
123	31	0	2	0.1175	28.5	57	0.0
124	39	1	1	0.12	25.0	50	1.0
125	36	1	1	0.125	29.5	59	1.0
126	31	0	2	0.085	19.5	39	0.0
127	28	0	2	0.1	23.5	47	0.0
128	33	0	2	0.0975	25.0	50	0.0
129	6	1	0	0.025	6.0	12	1.0
130	71	1	1	0.195	48.5	97	1.0
131	44	0	2	0.1425	29.5	59	0.0
132	46	1	0	0.1275	46.0	92	1.0
133	28	0	2	0.0875	21.0	42	0.0
134	25	0	2	0.0675	19.5	39	0.0
135	18	1	0	0.07	18.0	36	1.0
136	24	0	2	0.0725	19.5	39	0.0
137	35	0	2	0.125	29.0	58	0.0
138	20	1	0	0.0875	20.0	40	1.0
139	26	0	2	0.0925	22.0	44	0.0
140	39	0	2	0.1375	31.0	62	0.0
141	25	1	0	0.0875	25.0	50	1.0
142	40	0	2	0.1	26.5	53	0.0
143	36	0	2	0.1075	31.0	62	0.0
144	60	1	1	0.1675	49.5	99	1.0
145	30	0	2	0.0775	17.0	34	0.0
146	33	1	1	0.12	27.5	55	1.0
147	43	0	2	0.135	33.0	66	0.0
148	52	0	2	0.1675	40.0	80	0.0
149	18	1	0	0.085	18.0	36	1.0
150	19	0	2	0.065	15.0	30	0.0
151	7	0	2	0.0125	5.0	10	0.0
152	25	0	2	0.08	19.0	38	0.0
153	15	0	2	0.0325	13.0	26	0.0
154	29	0	2	0.08	23.0	46	0.0
155	37	1	1	0.13	31.0	62	1.0
156	12	1	0	0.035	12.0	24	1.0
157	20	0	2	0.0575	17.0	34	0.0
158	53	0	2	0.1425	30.0	60	0.0
159	21	0	2	0.0625	17.5	35	0.0
160	45	1	1	0.1525	32.0	64	1.0
161	34	0	2	0.105	30.5	61	0.0
162	20	1	0	0.0925	20.0	40	1.0
163	20	0	2	0.045	13.5	27	0.0
164	53	0	2	0.1525	38.0	76	0.0
165	33	0	2	0.0875	22.5	45	0.0
166	46	1	1	0.1275	28.5	57	1.0
167	24	1	1	0.1	22.0	44	1.0
168	45	0	2	0.145	31.0	62	0.0
169	33	0	2	0.095	28.5	57	0.0
170	18	1	1	0.05	13.5	27	1.0
171	5	0	2	0.0075	3.0	6	0.0
172	25	0	2	0.06	14.0	28	0.0
173	34	0	2	0.1075	29.5	59	0.0
174	23	0	2	0.055	12.5	25	0.0
175	25	1	1	0.0925	20.0	40	1.0
176	25	0	2	0.0575	16.5	33	0.0
177	19	0	2	0.065	14.5	29	0.0
178	43	0	2	0.1275	28.0	56	0.0
179	23	0	2	0.0875	20.5	41	0.0
180	25	1	1	0.09	20.5	41	1.0
181	30	1	0	0.115	30.0	60	1.0
182	22	0	2	0.055	12.5	25	0.0
183	30	0	2	0.105	27.5	55	0.0
184	21	1	1	0.0625	15.5	31	1.0
185	28	0	2	0.065	21.0	42	0.0
186	31	1	1	0.115	29.0	58	1.0
187	2	0	2	0.0	0.0	0	0.0
188	33	0	2	0.14	29.0	58	0.0
189	36	0	2	0.085	22.5	45	0.0
190	33	1	1	0.0975	28.0	56	1.0
191	4	1	0	0.015	4.0	8	1.0
192	32	0	2	0.1075	22.5	45	0.0
193	16	0	2	0.06	13.0	26	0.0
194	29	0	2	0.0675	16.0	32	0.0
195	18	0	2	0.0425	11.0	22	0.0
196	16	1	0	0.0625	16.0	32	1.0
197	32	0	2	0.105	25.0	50	0.0
198	42	0	2	0.12	30.5	61	0.0
199	22	1	0	0.0925	22.0	44	1.0
200	18	1	0	0.055	18.0	36	1.0
201	31	0	2	0.11	23.0	46	0.0
202	75	0	2	0.17	47.5	95	0.0
203	26	0	2	0.08	22.5	45	0.0
204	27	0	2	0.095	22.0	44	0.0
205	54	0	2	0.1375	31.0	62	0.0
206	33	0	2	0.1125	29.0	58	0.0
207	40	1	1	0.14	30.5	61	1.0
208	2	1	0	0.0075	2.0	4	1.0
209	66	1	1	0.21	44.5	89	1.0
210	24	0	2	0.0825	22.0	44	0.0
211	18	1	0	0.0825	18.0	36	1.0
212	49	1	1	0.135	33.5	67	1.0
213	35	1	0	0.135	35.0	70	1.0
214	53	0	2	0.175	40.5	81	0.0
215	21	0	2	0.0825	17.5	35	0.0
216	32	0	2	0.095	26.5	53	0.0
217	31	0	2	0.0925	22.5	45	0.0
218	75	1	1	0.2225	49.5	99	1.0
219	36	0	2	0.095	25.5	51	0.0
220	34	0	2	0.08	22.5	45	0.0
221	41	0	2	0.155	32.5	65	0.0
222	37	0	2	0.1	24.5	49	0.0
223	89	0	2	0.1775	48.0	96	0.0
224	30	0	2	0.07	14.5	29	0.0
225	45	0	2	0.1175	26.0	52	0.0
226	6	0	2	0.01	4.0	8	0.0
227	5	0	2	0.0075	3.0	6	0.0
228	23	1	0	0.0875	23.0	46	1.0
229	41	1	1	0.135	29.5	59	1.0
230	52	0	2	0.16	36.0	72	0.0
231	4	1	1	0.01	3.5	7	1.0
232	33	0	2	0.095	28.0	56	0.0
233	34	1	1	0.115	26.5	53	1.0
234	39	0	2	0.1125	28.0	56	0.0
235	57	1	1	0.14	33.0	66	1.0
236	44	0	2	0.135	30.0	60	0.0
237	28	0	2	0.105	23.5	47	0.0
238	24	0	2	0.055	22.0	44	0.0
239	21	1	0	0.0675	21.0	42	1.0
240	22	0	2	0.08	18.5	37	0.0
241	30	0	2	0.0875	21.0	42	0.0
242	36	0	2	0.0975	20.5	41	0.0
243	20	1	1	0.0725	18.5	37	1.0
244	16	0	2	0.0525	12.5	25	0.0
245	33	0	2	0.0875	24.0	48	0.0
246	29	0	2	0.1125	25.5	51	0.0
247	60	0	2	0.1475	36.0	72	0.0
248	30	0	2	0.1025	25.0	50	0.0
249	113	0	2	0.2375	67.0	134	0.0
