i	steps	all_found	taken_down	frac_area_covered	mean_distance_travelled	total_distance_covered	hider_frac_found
1	17	0	5	0.0375	7.0	35.0	0.25
2	31	0	5	0.07	26.8	134.0	0.5
3	21	0	5	0.0475	12.4	62.0	0.25
4	61	0	4	0.135	22.4	112.0	0.75
5	42	0	5	0.0925	22.4	112.0	0.5
6	9	0	5	0.0175	7.0	35.0	0.0
7	5	0	5	0.0075	3.0	15.0	0.0
8	40	0	4	0.0975	13.4	67.0	0.75
9	24	0	5	0.055	15.6	78.0	0.5
10	23	0	5	0.0525	10.6	53.0	0.25
11	18	0	5	0.0375	13.0	65.0	0.25
12	47	0	5	0.11	28.2	141.0	0.5
13	13	0	5	0.0275	6.2	31.0	0.5
14	20	1	4	0.05	13.0	65.0	1.0
15	31	0	5	0.0725	25.0	125.0	0.0
16	22	0	5	0.05	16.0	80.0	0.0
17	13	0	5	0.0275	10.2	51.0	0.25
18	17	0	5	0.0375	11.4	57.0	0.0
19	29	0	5	0.0675	15.0	75.0	0.5
20	22	0	5	0.05	20.0	100.0	0.0
21	38	0	5	0.09	13.6	68.0	0.5
22	36	0	5	0.085	21.4	107.0	0.75
23	31	0	5	0.0725	25.0	125.0	0.25
24	58	0	4	0.135	20.8	104.0	0.75
25	20	0	5	0.045	18.0	90.0	0.0
26	19	0	5	0.0425	11.6	58.0	0.25
27	19	0	5	0.0425	17.0	85.0	0.0
28	22	0	5	0.05	16.0	80.0	0.0
29	14	0	5	0.03	10.6	53.0	0.5
30	19	0	5	0.0425	17.0	85.0	0.0
31	31	0	5	0.0725	24.8	124.0	0.5
32	40	0	5	0.095	22.6	113.0	0.75
33	46	0	5	0.11	16.8	84.0	0.5
34	21	0	5	0.0475	19.0	95.0	0.0
35	55	1	4	0.13	23.8	119.0	1.0
36	11	0	5	0.0225	9.0	45.0	0.0
37	21	0	5	0.0475	13.6	68.0	0.25
38	22	0	5	0.05	8.0	40.0	0.25
39	25	0	5	0.0575	15.8	79.0	0.5
40	43	0	5	0.1	17.0	85.0	0.75
41	42	0	5	0.0975	25.6	128.0	0.5
42	24	0	5	0.055	13.0	65.0	0.25
43	19	0	5	0.0425	15.4	77.0	0.25
44	37	0	5	0.0875	14.2	71.0	0.5
45	12	0	5	0.025	10.0	50.0	0.0
46	50	0	5	0.1175	35.4	177.0	0.5
47	16	0	5	0.035	9.2	46.0	0.25
48	30	0	5	0.07	14.0	70.0	0.25
49	33	0	5	0.0775	31.0	155.0	0.25
50	35	0	5	0.0825	33.0	165.0	0.0
51	25	0	5	0.0575	17.4	87.0	0.25
52	40	0	5	0.0875	25.2	126.0	0.5
53	33	0	5	0.0775	27.8	139.0	0.25
54	19	0	5	0.0425	17.0	85.0	0.5
55	15	0	5	0.0325	10.6	53.0	0.25
56	53	0	4	0.13	30.4	152.0	0.75
57	48	0	4	0.1175	31.8	159.0	0.75
58	14	0	5	0.03	10.8	54.0	0.25
59	22	0	5	0.04	18.0	90.0	0.25
60	33	0	5	0.0775	28.8	144.0	0.25
61	37	0	5	0.0875	22.8	114.0	0.75
62	26	0	5	0.06	14.0	70.0	0.25
63	19	0	5	0.0425	14.6	73.0	0.25
64	37	0	5	0.085	23.0	115.0	0.5
65	15	0	5	0.0325	8.2	41.0	0.5
66	32	0	5	0.075	17.4	87.0	0.25
67	41	0	5	0.095	24.6	123.0	0.5
68	59	0	5	0.14	34.2	171.0	0.5
69	40	0	5	0.095	19.4	97.0	0.75
70	19	0	5	0.0425	17.0	85.0	0.0
71	26	0	5	0.06	20.4	102.0	0.0
72	36	0	5	0.085	30.8	154.0	0.25
73	36	1	2	0.09	30.0	150.0	1.0
74	41	0	5	0.0975	30.2	151.0	0.25
75	54	0	5	0.13	23.8	119.0	0.5
76	11	0	5	0.0225	9.0	45.0	0.0
77	32	0	5	0.075	17.8	89.0	0.5
78	37	0	4	0.09	19.2	96.0	0.75
79	19	0	5	0.0425	17.0	85.0	0.25
80	47	1	4	0.115	18.2	91.0	1.0
81	34	0	5	0.08	27.2	136.0	0.25
82	33	0	5	0.0775	30.8	154.0	0.25
83	13	0	5	0.0275	11.0	55.0	0.0
84	30	0	5	0.07	17.0	85.0	0.5
85	15	0	5	0.0325	10.0	50.0	0.25
86	15	0	5	0.0325	10.6	53.0	0.25
87	51	0	4	0.125	21.8	109.0	0.75
88	18	0	5	0.04	14.8	74.0	0.25
89	23	0	5	0.0525	21.0	105.0	0.0
90	48	0	4	0.1175	32.2	161.0	0.75
91	26	0	5	0.06	21.2	106.0	0.25
92	51	0	5	0.12	24.4	122.0	0.5
93	44	0	5	0.1	30.0	150.0	0.25
94	41	0	5	0.0975	24.6	123.0	0.25
95	22	0	5	0.05	20.0	100.0	0.0
96	45	0	5	0.085	35.0	175.0	0.5
97	20	0	5	0.045	9.0	45.0	0.25
98	29	0	5	0.0625	15.2	76.0	0.5
99	28	0	5	0.065	20.4	102.0	0.25
100	28	0	5	0.065	21.6	108.0	0.0
101	34	0	5	0.08	16.0	80.0	0.75
102	33	0	5	0.075	20.2	101.0	0.5
103	47	0	3	0.115	25.4	127.0	0.75
104	26	0	5	0.06	16.8	84.0	0.0
105	41	0	5	0.0975	18.2	91.0	0.5
106	25	0	5	0.0575	15.6	78.0	0.75
107	53	0	4	0.13	34.6	173.0	0.75
108	14	0	5	0.03	12.0	60.0	0.0
109	7	0	5	0.0125	5.0	25.0	0.0
110	28	0	5	0.065	12.4	62.0	0.25
111	31	0	5	0.0725	21.0	105.0	0.5
112	21	0	5	0.0475	14.8	74.0	0.0
113	29	0	5	0.0675	27.0	135.0	0.0
114	17	1	1	0.0425	15.2	76.0	1.0
115	27	0	5	0.0625	21.4	107.0	0.0
116	36	0	5	0.085	22.4	112.0	0.5
117	20	0	5	0.045	15.0	75.0	0.5
118	23	0	5	0.0525	9.0	45.0	0.25
119	35	0	4	0.085	11.6	58.0	0.75
120	12	0	5	0.025	7.6	38.0	0.0
121	37	0	5	0.0875	23.2	116.0	0.5
122	41	0	5	0.0975	29.4	147.0	0.75
123	19	0	5	0.0425	17.0	85.0	0.0
124	31	0	5	0.0725	12.8	64.0	0.5
125	52	0	5	0.1225	21.8	109.0	0.5
126	56	0	3	0.1375	38.4	192.0	0.75
127	37	0	5	0.0875	17.4	87.0	0.75
128	31	0	5	0.07	12.6	63.0	0.5
129	55	0	5	0.1325	37.0	185.0	0.5
130	20	0	5	0.045	18.0	90.0	0.0
131	23	0	5	0.0525	14.2	71.0	0.5
132	19	0	5	0.0425	17.0	85.0	0.0
133	20	0	5	0.045	18.0	90.0	0.0
134	30	0	5	0.07	17.8	89.0	0.0
135	15	0	5	0.0325	13.0	65.0	0.0
136	18	0	5	0.04	11.2	56.0	0.25
137	36	0	5	0.0825	34.0	170.0	0.5
138	19	0	5	0.0425	14.2	71.0	0.5
139	45	1	4	0.1125	21.8	109.0	1.0
140	28	0	5	0.065	16.2	81.0	0.5
141	24	0	5	0.055	14.4	72.0	0.5
142	26	0	5	0.06	24.0	120.0	0.0
143	41	0	5	0.0975	18.2	91.0	0.75
144	23	0	5	0.0525	11.4	57.0	0.0
145	51	0	5	0.1225	23.4	117.0	0.75
146	22	0	5	0.05	20.0	100.0	0.0
147	52	0	5	0.1225	31.2	156.0	0.5
148	43	0	5	0.1025	25.4	127.0	0.5
149	34	0	5	0.08	32.0	160.0	0.0
150	38	0	5	0.08	28.2	141.0	0.25
151	41	0	5	0.095	27.0	135.0	0.25
152	19	0	5	0.0425	15.0	75.0	0.25
153	26	0	5	0.06	20.0	100.0	0.25
154	50	0	4	0.12	27.8	139.0	0.75
155	49	0	5	0.1175	25.8	129.0	0.5
156	31	0	5	0.0725	11.4	57.0	0.5
157	25	0	5	0.055	7.6	38.0	0.5
158	41	0	5	0.0925	26.4	132.0	0.5
